Rank|Song|Total Points|Number Ones|Total Listeners
5082|Bruce Springsteen - Mansion on The Hill|1.0|0|1
5082|Bruce Springsteen - Racing in The Street|1.0|0|1
5082|Bruce Springsteen - Streets Of Philadelphia|1.0|0|1
5082|Bruce Springsteen - Thunder Road|1.0|0|1
5082|Bruce Springsteen - Tunnel Of Love|1.0|0|1
5082|Bruce Springsteen and Melissa Etheridge - Thunder Road|1.0|0|1
5082|Bruno Mars - Finesse|1.0|0|1
5082|Bruno Mars - It Will Rain|1.0|0|1
5082|Bruno Mars - Natalie|1.0|0|1
5082|Bruno Mars - Talking To The Moon|1.0|0|1
5082|Bruno Mars - Treasure|1.0|0|1
5082|Bryson Tiller - Don't|1.0|0|1
5082|BTS - 134340|1.0|0|1
5082|BTS - Attack On Bangtan|1.0|0|1
5082|BTS - Crystal Snow|1.0|0|1
5082|BTS - dimple|1.0|0|1
5082|BTS - Don't Leave Me|1.0|0|1
5082|BTS - Dope|1.0|0|1
5082|BTS - Epiphany|1.0|0|1
5082|BTS - For You|1.0|0|1
5082|BTS - I NEED U|1.0|0|1
5082|BTS - INTRO : Ringwanderung|1.0|0|1
5082|BTS - Let Go|1.0|0|1
5082|BTS - lOsT|1.0|0|1
5082|BTS - LOVE MAZE|1.0|0|1
5082|BTS - OUTRO : Crack|1.0|0|1
5082|BTS - Outro: Tear|1.0|0|1
5082|BTS - Paradise|1.0|0|1
5082|BTS - Pied Piper|1.0|0|1
5082|BTS - Run|1.0|0|1
5082|BTS - Save ME|1.0|0|1
5082|BTS - silver spoon|1.0|0|1
5082|BTS - Singularity|1.0|0|1
5082|BTS - Spine Breaker|1.0|0|1
5082|Built To Spill - I Would Hurt a Fly|1.0|0|1
5082|Bush - Everything Zen|1.0|0|1
5082|Busta Rhymes - I Know What You Want|1.0|0|1
5082|Butterfly Boucher - Changes|1.0|0|1
5082|Bülow - Like This Guy|1.0|0|1
5082|Bülow - Lines|1.0|0|1
5082|Bülow - Not A Love Song|1.0|0|1
5082|Caedmon's Call - Love Alone|1.0|0|1
5082|Caedmon's Call - There You Go|1.0|0|1
5082|Cage The Elephant - Cigarette Daydreams|1.0|0|1
5082|Cage The Elephant - Judas|1.0|0|1
5082|Call Me Karizma - Frank Ocean|1.0|0|1
5082|Calper - Wolves|1.0|0|1
5082|Calum Scott - What I Miss Most|1.0|0|1
5082|Calvin Harris - Awooga (Extended Mix)|1.0|0|1
5082|Calvin Harris - Faking It|1.0|0|1
5082|Calvin Harris - Feels|1.0|0|1
5082|Calvin Harris - Feels (feat. Pharrell Williams, Katy Perry & Big Sean)|1.0|0|1
5082|Calvin Harris - Hard To Love (feat. Jessie Reyez)|1.0|0|1
5082|Calvin Harris - I Created Disco|1.0|0|1
5082|Calvin Harris - I Need Your Love (feat. Ellie Goulding)|1.0|0|1
5082|Calvin Harris - Rollin (feat. Future & Khalid)|1.0|0|1
5082|Calvin Harris - Thinking About You (feat. Ayah Marar)|1.0|0|1
5082|Calvin Harris - We'll Be Coming Back (feat. Example)|1.0|0|1
5082|Camila Cabello & Daddy Yankee - Havana (Remix)|1.0|0|1
5082|Camila Cabello - All These Years|1.0|0|1
5082|Camila Cabello - Crown (with Camila Cabello & Grey)|1.0|0|1
5082|Camila Cabello - In The Dark|1.0|0|1
5082|Camila Cabello - Into It|1.0|0|1
5082|Can you solve "Einstein's Riddle"? - Dan Van der Vieren|1.0|0|1
5082|Can you solve The bridge riddle? - Alex Gendler|1.0|0|1
5082|Can you solve The egg drop riddle? - Yossi Elran|1.0|0|1
5082|Can you solve The frog riddle? - Derek Abbott|1.0|0|1
5082|Can you solve The Leonardo da Vinci riddle? - Tanya Khovanova|1.0|0|1
5082|Can you solve The locker riddle? - Lisa Winer|1.0|0|1
5082|Can you solve The passcode riddle? - Ganesh Pai|1.0|0|1
5082|Can you solve The penniless pilgrim riddle? - Daniel Finkel|1.0|0|1
5082|Can you solve The pirate riddle? - Alex Gendler|1.0|0|1
5082|Can you solve The rogue AI riddle? - Dan Finkel|1.0|0|1
5082|Can you solve The temple riddle? - Dennis E. Shasha|1.0|0|1
5082|Can you solve The virus riddle? - Lisa Winer|1.0|0|1
5082|Can you solve The wizard standoff riddle? - Dan Finkel|1.0|0|1
5082|Capital Cities - Lazy Lies|1.0|0|1
5082|Capital Cities - Space|1.0|0|1
5082|Capone-N-Noreaga - Thug Paradise|1.0|0|1
5082|Captain, We're Sinking - Brother|1.0|0|1
5082|Car Seat Headrest - Beach Life-in-Death|1.0|0|1
5082|Car Seat Headrest - Cute Thing|1.0|0|1
5082|Car Seat Headrest - Famous Prophets (Stars)|1.0|0|1
5082|Car Seat Headrest - Fill In The Blank|1.0|0|1
5082|Car Seat Headrest - Unforgiving Girl (She's Not An)|1.0|0|1
5082|Caravan Palace - LONE DIGGER|1.0|0|1
5082|Cardi B - Be Careful|1.0|0|1
5082|Cardi B - Bodak Yellow|1.0|0|1
5082|Cardi B - I Like It (feat. Kontra K and AK Ausserkontrolle)|1.0|0|1
5082|Cardi B - I Like It - Dillon Francis Remix|1.0|0|1
5082|Cardi B - Money Bag|1.0|0|1
5082|Cardi B - She Bad|1.0|0|1
5082|Carl Douglas - Kung Fu Fighting|1.0|0|1
5082|Carl Espen - Silent Storm|1.0|0|1
5082|Carly Rae Jepsen - Black Heart|1.0|0|1
5082|Carly Rae Jepsen - Both Sides Now|1.0|0|1
5082|Carly Rae Jepsen - Bucket|1.0|0|1
5082|Carly Rae Jepsen - E·MO·TION|1.0|0|1
5082|Carly Rae Jepsen - Love Again|1.0|0|1
5082|Carly Rae Jepsen - Mittens|1.0|0|1
5082|Carly Rae Jepsen - More Than a Memory|1.0|0|1
5082|Carly Rae Jepsen - Talk To Me|1.0|0|1
5082|Carly Rae Jepsen - Tell Me|1.0|0|1
5082|Carly Rae Jepsen - Tiny Little Bows|1.0|0|1
5082|Carly Rae Jepsen - Wrong Feels So Right|1.0|0|1
5082|Carly Simon - You're So Vain|1.0|0|1
5082|Carmouflage Rose - Taste|1.0|0|1
5082|Carola - Fångad av en stormvind - Swedish Version|1.0|0|1
5082|Carpenter Brut - 347 Midnight Demons|1.0|0|1
5082|Carpenter Brut - Anarchy Road|1.0|0|1
5082|Carpenter Brut - Disco Zombi Italia|1.0|0|1
5082|Carpenter Brut - Division Ruine|1.0|0|1
5082|Carpenter Brut - Escape From Midwich Valley|1.0|0|1
5082|Carpenter Brut - Hang'Em All|1.0|0|1
5082|Carpenter Brut - Invasion AD|1.0|0|1
5082|Carpenter Brut - Le Perv|1.0|0|1
5082|Carpenter Brut - Looking for Tracy Tzu|1.0|0|1
5082|Carpenter Brut - Meet Matt Stryker|1.0|0|1
5082|Carpenter Brut - Paradise Warfare|1.0|0|1
5082|Carpenter Brut - Roller Mobster|1.0|0|1
5082|Carpenter Brut - SexKiller on The Loose|1.0|0|1
5082|Carpenter Brut - Turbo Killer|1.0|0|1
5082|Carpenter Brut - Wake Up The President|1.0|0|1
5082|Carrie (1976) - Official Trailer|1.0|0|1
5082|Carrie Underwood - Before He Cheats|1.0|0|1
5082|Carrie Underwood - End Up With You|1.0|0|1
5082|Carrie Underwood - So Small|1.0|0|1
5082|Carrie Underwood - That Song That We Used To Make Love To|1.0|0|1
5082|Cartel - Burn This City|1.0|0|1
5082|Cartel De Santa - La Pelotona|1.0|0|1
5082|Cascada - Everytime We Touch|1.0|0|1
5082|Cash Cash - Finest Hour (feat. Abir)|1.0|0|1
5082|Cash Cash - Take Me Home (feat. Bebe Rexha) - Acoustic|1.0|0|1
5082|Cashmere Cat - Europa Pools (feat. Kacy Hill)|1.0|0|1
5082|Cashmere Cat - Miss You (with Major Lazer & Tory Lanez)|1.0|0|1
5082|Cashmere Cat - Quit (feat. Ariana Grande)|1.0|0|1
5082|Cashmere Cat - Trust Nobody (feat. Selena Gomez & Tory Lanez)|1.0|0|1
5082|Cass McCombs - Bum Bum Bum|1.0|0|1
5082|Cast Of The Motion Picture RENT - Finale B|1.0|0|1
5082|Cast Recording - You & I|1.0|0|1
5082|Cat Power - Black|1.0|0|1
5082|Cat Power - Horizon|1.0|0|1
5082|Cat Power - In Your Face|1.0|0|1
5082|Cat Power - Me Voy|1.0|0|1
5082|Cat Power - Nothing Really Matters|1.0|0|1
5082|Cat Power - Robbin Hood|1.0|0|1
5082|Cat Power - Wanderer|1.0|0|1
5082|Cat Power - Wanderer/Exit|1.0|0|1
5082|Cat Power - woman|1.0|0|1
5082|Cat Power - You Get|1.0|0|1
5082|Catherine Deneuve - Dieu fumeur de havanes - BOF "Je vous aime"|1.0|0|1
5082|Cathy Dennis - Toxic (Demo For Britney Spears)|1.0|0|1
5082|Cavaliers Of Fun - Valley Of Dreams|1.0|0|1
5082|Cayucas - East Coast Girl|1.0|0|1
5082|Cayucas - High School Lover|1.0|0|1
5082|Cazzette - Handful Of Gold - Hounded Remix|1.0|0|1
5082|Cazzette - In Time|1.0|0|1
5082|CBMC - Waves|1.0|0|1
5082|Ce Ce Peniston - Finally|1.0|0|1
5082|Ceeday - THANOS DEFAULT|1.0|0|1
5082|Celeste Holm - All 'Er Nothin'|1.0|0|1
5082|Celia Cruz - La Vida Es un Carnaval - Remastered|1.0|0|1
5082|Chad Lawson - I Should Be Sleeping|1.0|0|1
5082|Chaka Khan - I'm Every Woman|1.0|0|1
5082|Chance The Rapper - 65th & Ingleside|1.0|0|1
5082|Chance The Rapper - Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)|1.0|0|1
5082|Chance The Rapper - Same Drugs|1.0|0|1
5082|Channel Tres - Topdown|1.0|0|1
5082|Chapo Trap House - Conservative Cartoons (FULL)|1.0|0|1
5082|Charbel Rouhana - Al Bint El Shalabiya|1.0|0|1
5082|Charles & Eddie - Would I Lie To You?|1.0|0|1
5082|Charles Bernstein - Laying The Traps|1.0|0|1
5082|Charles Bernstein - Main Title|1.0|0|1
5082|Charles Lloyd & The Marvels - Ballad Of The Sad Young Men|1.0|0|1
5082|Charles Lloyd New Quartet - How Can I Tell You - Live|1.0|0|1
5082|Charles Trenet - Douce France|1.0|0|1
5082|Charli XCX - After The Afterparty (SOPHIE Version)|1.0|0|1
5082|Charli XCX - Breaking Up|1.0|0|1
5082|Charli XCX - Emotional|1.0|0|1
5082|Charli XCX - Grins|1.0|0|1
5082|Charli XCX - Lock You Up|1.0|0|1
5082|Charli XCX - Paradise (feat. Hannah Diamond)|1.0|0|1
5082|Charli XCX - What I Like|1.0|0|1
5082|Charli XCX, Sophie - TAXI|1.0|0|1
5082|Charlie Puth - Change (feat. James Taylor)|1.0|0|1
5082|Charlie Puth - Empty Cups|1.0|0|1
5082|Charlie Puth - One Call Away|1.0|0|1
5082|Charlotte Day Wilson - After All|1.0|0|1
5082|Charlotte Gainsbourg - DEADLY VALENTINE|1.0|0|1
5082|Chassol - Birds, Pt. I|1.0|0|1
5082|Chassol - Pipornithology, Pt. I|1.0|0|1
5082|Cheat Codes & Little Mix - Only You|1.0|0|1
5082|Cheat Codes - No Promises (feat. Demi Lovato)|1.0|0|1
5082|Chelcee Grimes - I Need a Night Out|1.0|0|1
5082|Cher - Dancing queen|1.0|0|1
5082|Cher - Mamma Mia|1.0|0|1
5082|Cher - Waterloo|1.0|0|1
5082|Cher Lloyd - Oath (feat. Becky G)|1.0|0|1
5082|Cher Lloyd - Playa Boi|1.0|0|1
5082|Cher Lloyd - Want U Back|1.0|0|1
5082|Cheryl - Parachute|1.0|0|1
5082|Cheryl Lynn - Got To Be Real|1.0|0|1
5082|Chesumasuta - Nympho|1.0|0|1
5082|Chesumasuta - Reading My Own Tweets @chesumasuta|1.0|0|1
5082|Chesumasuta - Sex|1.0|0|1
5082|Chet Baker - Polka Dots and Moonbeams|1.0|0|1
5082|Chet Faker - No Diggity|1.0|0|1
5082|Chicane - Middledistancerunner|1.0|0|1
5082|Childish Gambino - BABY BOY|1.0|0|1
5082|Childish Gambino - Feels Like Summer|1.0|0|1
5082|Childish Gambino - Have Some Love|1.0|0|1
5082|Childish Gambino - IV. Sweatpants|1.0|0|1
5082|Childish Gambino - Stand Tall|1.0|0|1
5082|Childish Gambino - zombies|1.0|0|1
5082|Childish Major - No Nightmares (feat. Hero The Band)|1.0|0|1
5082|Childish Major - Woo$ah|1.0|0|1
5082|China Anne McClain - Calling All The Monsters|1.0|0|1
5082|Chloe x Halle - Babybird|1.0|0|1
5082|Choerry - Love Cherry Motion|1.0|0|1
5082|Choir Vandals - Ghostly|1.0|0|1
5082|Choker - Juno|1.0|0|1
5082|Chonk - SNL|1.0|0|1
5082|Chris Brown - Autumn Leaves (feat. Kendrick Lamar)|1.0|0|1
5082|Chris Brown - Came To Do (feat. Akon)|1.0|0|1
5082|Chris Brown - Fine China|1.0|0|1
5082|Chris Brown - I.Y.A.|1.0|0|1
5082|Chris Brown - Kiss Kiss|1.0|0|1
5082|Chris Dave and The Drumhedz - F***U|1.0|0|1
5082|Chris Lake - Nothing Better|1.0|0|1
5082|Chris McClenney - sidetoside|1.0|0|1
5082|Chris Pine - Agony|1.0|0|1
5082|Chris Stapleton - Traveller|1.0|0|1
5082|Christian Borle - Hard To Be The Bard|1.0|0|1
5082|Christian Villanueva - Esto Es Halloween|1.0|0|1
5082|Christina Aguilera - Accelerate (feat. Ty Dolla $ign & 2 Chainz)|1.0|0|1
5082|Christina Aguilera - Blank Page|1.0|0|1
5082|Christina Aguilera - Fall In Line (feat. Demi Lovato)|1.0|0|1
5082|Christina Aguilera - I Hate Boys|1.0|0|1
5082|Christina Aguilera - Lady Marmalade - From "Moulin Rouge" Soundtrack|1.0|0|1
5082|Christina Aguilera - Like I Do (feat. GoldLink)|1.0|0|1
5082|Christina Aguilera - Sick Of Sittin'|1.0|0|1
5082|Christina Aguilera - Unless It's With You|1.0|0|1
5082|Christina Perri - A Thousand Years|1.0|0|1
5082|Christina Perri - Black + Blue|1.0|0|1
5082|Christina Perri - Jar Of Hearts|1.0|0|1
5082|Christine and The Queens - Bruce est dans le brouillard|1.0|0|1
5082|Christine and The Queens - Damn (what must a woman do)|1.0|0|1
5082|Christine and The Queens - Goya Soda|1.0|0|1
5082|Christine and The Queens - Les Yeux Mouillés|1.0|0|1
5082|Christine and The Queens - Make some sense|1.0|0|1
5082|Chromatics - I'm On Fire|1.0|0|1
5082|Chrome Sparks - Doubt, No|1.0|0|1
5082|CHUNG HA - Why Don't You Know (feat. Nucksal)|1.0|0|1
5082|CHVRCHES - By The Throat|1.0|0|1
5082|CHVRCHES - Get Out|1.0|0|1
5082|CHVRCHES - Love is Dead tour Live (Palace Theatre in St Paul, MN for The Current)|1.0|0|1
5082|CHVRCHES - Recover|1.0|0|1
5082|Ciara - I'm Out|1.0|0|1
5082|Ciara - lEvEL uP|1.0|0|1
5082|Cicada - The Things You Say - Dirty South Remix|1.0|0|1
5082|Cid - I Miss You|1.0|0|1
5082|Citizen - Drawn Out|1.0|0|1
5082|Citizen - Figure You Out|1.0|0|1
5082|Citizen - How Does It Feel?|1.0|0|1
5082|Citizen - Roam The Room|1.0|0|1
5082|Citizen - Sick and Impatient|1.0|0|1
5082|Citizen - Sleep|1.0|0|1
5082|Citizen - Speaking With a Ghost|1.0|0|1
5082|Citizen - The Night I Drove Alone|1.0|0|1
5082|Citizen - The Summer|1.0|0|1
5082|Citizen - Your Head Got Misplaced|1.0|0|1
5082|City Girls - I'll Take Your Man|1.0|0|1
5082|City Girls - Millionaire Dick|1.0|0|1
5082|City Girls - Movie|1.0|0|1
5082|City Girls - No Time (Broke N**ga)|1.0|0|1
5082|City Girls - Period (We Live)|1.0|0|1
5082|City Girls - Rap Shit|1.0|0|1
5082|City Girls - Runnin|1.0|0|1
5082|City Morgue - Gravehop187|1.0|0|1
5082|City Morgue - Snow On Tha Bluff|1.0|0|1
5082|City Morgue - So What|1.0|0|1
5082|City Of Angels - Original London Cast - You're Nothing Without Me|1.0|0|1
5082|Clairo - B.O.M.D.|1.0|0|1
5082|Clairo - Pretty Girl|1.0|0|1
5082|Clams Casino - Gravity|1.0|0|1
5082|Clarence Clarity - 2016|1.0|0|1
5082|Clarence Clarity - Law Of Fives|1.0|0|1
5082|Claude Debussy - Children's Corner: V. The Little Shepherd|1.0|0|1
5082|Claude Nougaro - Armstrong|1.0|0|1
5082|Claude Nougaro - Marguerite|1.0|0|1
5082|Clean Bandit - Symphony (feat. Zara Larsson)|1.0|0|1
5082|clipping. - Collect (skit)|1.0|0|1
5082|clipping. - intro|1.0|0|1
5082|clipping. - overpass (skit)|1.0|0|1
5082|clipping. - Story 2|1.0|0|1
5082|Cloud Cult - Best Friend|1.0|0|1
5082|Cloud Cult - Dawn|1.0|0|1
5082|Cloud Cult - I'm Not Gone|1.0|0|1
5082|Cloud Cult - The Arrival: There's So Much Energy In Us|1.0|0|1
5082|Cloud Cult - The Girl Underground|1.0|0|1
5082|CNCO - Bonita|1.0|0|1
5082|Coco Morier - Dreamer|1.0|0|1
5082|Cody Simpson - I Fall in Love Too Easily|1.0|0|1
5082|Coheed and Cambria - All On Fire|1.0|0|1
5082|Coheed and Cambria - Black Sunday|1.0|0|1
5082|Coheed and Cambria - It Walks Among Us|1.0|0|1
5082|Coheed and Cambria - Love Protocol|1.0|0|1
5082|Coheed and Cambria - Lucky Stars|1.0|0|1
5082|Coheed and Cambria - Night-Time Walkers|1.0|0|1
5082|Coheed and Cambria - Prologue|1.0|0|1
5082|Coheed and Cambria - Queen Of The Dark|1.0|0|1
5082|Coheed and Cambria - The Dark Sentencer|1.0|0|1
5082|Coheed and Cambria - The Gutter|1.0|0|1
5082|Coheed and Cambria - The Pavilion (A Long Way Back)|1.0|0|1
5082|Coheed and Cambria - Toys|1.0|0|1
5082|Coheed and Cambria - True Ugly|1.0|0|1
5082|Coheed and Cambria - Unheavenly Creatures|1.0|0|1
5082|Coin - Growing Pains|1.0|0|1
5082|Colbie Caillat - Bubbly|1.0|0|1
5082|Coldplay - A Message|1.0|0|1
5082|Coldplay - Bird|1.0|0|1
5082|Coldplay - Don't Panic|1.0|0|1
5082|Coldplay - Hymn For The Weekend - Seeb Remix|1.0|0|1
5082|Coldplay - Low|1.0|0|1
5082|Coldplay - Something Just Like This - Tokyo Remix|1.0|0|1
5082|Coldplay - Speed Of Sound|1.0|0|1
5082|Coldplay - Square One|1.0|0|1
5082|Coldplay - Swallowed in The Sea|1.0|0|1
5082|Coldplay - The Hardest Part|1.0|0|1
5082|Coldplay - Til Kingdom Come|1.0|0|1
5082|Coldplay - Twisted Logic|1.0|0|1
5082|Coldplay - What If|1.0|0|1
5082|Coldplay - White Shadows|1.0|0|1
5082|Coldplay - X & Y|1.0|0|1
5082|Colin Mags - Melo|1.0|0|1
5082|Colton Dixon - Never Gone (Capital Kings Remix)|1.0|0|1
5082|Common - GO!|1.0|0|1
5082|Conan Gray - Grow|1.0|0|1
5082|Conan Gray - Idle Town|1.0|0|1
5082|Cones - First Time|1.0|0|1
5082|Conrad Sieverts - Tranquillity|1.0|0|1
5082|CONRO - Circus (feat. Beckii Power)|1.0|0|1
5082|Coolio - Gangsta's Paradise|1.0|0|1
5082|Corb Lund - S Lazy H|1.0|0|1
5082|Corbin - Dragged|1.0|0|1
5082|Corbin - ICE BOY|1.0|0|1
5082|Cosmo's Midnight - History|1.0|0|1
5082|Cote Misses Hard Network Out - Dec 5, 2017|1.0|0|1
5082|Courtney Barnett - Canned Tomatoes (Whole)|1.0|0|1
5082|Courtney Barnett - CHARITY|1.0|0|1
5082|Courtney Barnett - CITY LOOKS PRETTY|1.0|0|1
5082|Courtney Barnett - Crippling Self-Doubt And A General Lack Of Confidence|1.0|0|1
5082|Courtney Barnett - Depreston|1.0|0|1
5082|Courtney Barnett - HELP YOUR SELF|1.0|0|1
5082|Courtney Barnett - I'm Not Your Mother, I'm Not Your Bitch|1.0|0|1
5082|Courtney Barnett - Lance Jr - Live at Electric Lady Studios|1.0|0|1
5082|Courtney Barnett - Pickles from The Jar|1.0|0|1
5082|Courtney Barnett - Scotty Says - Live at Electric Lady Studios|1.0|0|1
5082|Courtney Barnett - Small Talk|1.0|0|1
5082|Courtney Barnett - Sunday Roast|1.0|0|1
5082|Courtney Barnett - WALKIN' ON EGGSHELLS|1.0|0|1
5082|Courtney Pine - How Many More|1.0|0|1
5082|Craig Cardiff - Dirty Old Town|1.0|0|1
5082|Crazy Titch - Singalong|1.0|0|1
5082|Cream - Sunshine Of Your Love|1.0|0|1
5082|Creedence Clearwater Revival - Bad Moon Rising|1.0|0|1
5082|Creedence Clearwater Revival - Fortunate Son|1.0|0|1
5082|CROOKS UK - What Might Have Been|1.0|0|1
5082|Crowded House - Don't Dream It's Over|1.0|0|1
5082|Crumb - Locket|1.0|0|1
5082|Crumb - Thirty-Nine|1.0|0|1
5082|Crystal Castles - Not In Love - Radio Version|1.0|0|1
5082|Cuco - Lover Is a Day|1.0|0|1
5082|CupcakKe - Cartoons|1.0|0|1
5082|CupcakKe - Crayons|1.0|0|1
5082|Cupid's Inspiration - Yesterday has gone|1.0|0|1
5082|Curren$y - Roasted|1.0|0|1
5082|Cut for Time: Goddesses Of Creation (Kristen Wiig) - SNL|1.0|0|1
5082|Cut for Time: Oregon Trail (Brie Larson) - SNL|1.0|0|1
5082|Cyndi Lauper - I Drove All Night|1.0|0|1
5082|Cyndi Lauper - Time After Time|1.0|0|1
5082|Cyndi Lauper - True Colors|1.0|0|1
5082|Cyrus Chestnut - Darn That Dream|1.0|0|1
5082|D'Angelo - 1000 Deaths|1.0|0|1
5082|D'Angelo - Ain't That Easy|1.0|0|1
5082|D'Angelo - Another Life|1.0|0|1
5082|D'Angelo - Back To The Future (Part I)|1.0|0|1
5082|D'Angelo - Back To The Future (Part II)|1.0|0|1
5082|D'Angelo - Betray My Heart|1.0|0|1
5082|D'Angelo - Prayer|1.0|0|1
5082|D'Angelo - Really Love|1.0|0|1
5082|D'Angelo - Sugah Daddy|1.0|0|1
5082|D'Angelo - The Charade|1.0|0|1
5082|D'Angelo - The Door|1.0|0|1
5082|D'Angelo - Till It's Done (Tutu)|1.0|0|1
5082|D12 - Purple Hills|1.0|0|1
5082|Daddy Genk - Japanese Food|1.0|0|1
5082|Daft Punk - Digital Love|1.0|0|1
5082|Daft Punk - Face To Face|1.0|0|1
5082|Daft Punk - Give Life Back To Music|1.0|0|1
5082|Daft Punk - Harder, Better, Faster, Stronger|1.0|0|1
5082|Daft Punk - Superheroes|1.0|0|1
5082|Daft Punk - Television Rules The Nation|1.0|0|1
5082|Dagny - That Feeling When|1.0|0|1
5082|Dagny - Too Young|1.0|0|1
5082|Daisy - Way Cool Baby Love|1.0|0|1
5082|Daisy Maybe - Riverbed|1.0|0|1
5082|Dan + Shay - Million Reasons - Recorded at Sound Stage Studios Nashville|1.0|0|1
5082|Dan Miz - Pulling Me|1.0|0|1
5082|Dance Gavin Dance - Bloodsucker|1.0|0|1
5082|Dance Gavin Dance - Burning Down The Nicotine Armoire, Pt. 2|1.0|0|1
5082|Dance Gavin Dance - Care|1.0|0|1
5082|Dance Gavin Dance - Count Bassy|1.0|0|1
5082|Dance Gavin Dance - Flash|1.0|0|1
5082|Dance Gavin Dance - Gospel Burnout|1.0|0|1
5082|Dance Gavin Dance - Midnight Crusade|1.0|0|1
5082|Dance Gavin Dance - Rock Solid|1.0|0|1
5082|Dance Gavin Dance - Shelf Life|1.0|0|1
5082|Dance Gavin Dance - Slouch|1.0|0|1
5082|Dance Gavin Dance - Son Of Robot|1.0|0|1
5082|Dance Gavin Dance - Spooks (Tree City Sessions)|1.0|0|1
5082|Dance Gavin Dance - Story Of My Bros|1.0|0|1
5082|Dance Gavin Dance - Suspended in This Disaster|1.0|0|1
5082|Dance Gavin Dance - The Rattler|1.0|0|1
5082|Dance Gavin Dance - The Robot With Human Hair Pt. 4|1.0|0|1
5082|Danger Incorporated - Forever|1.0|0|1
5082|Daniel Bedingfield - If You're Not The One|1.0|0|1
5082|Daniel Caesar - Best Part (feat. H.E.R.)|1.0|0|1
5082|Daniel Caesar - Freudian|1.0|0|1
5082|Daniil Trifonov - 24 Préludes, Op. 28: No. 23 in F Major (Live From Carnegie Hall, New York City / 2013)|1.0|0|1
5082|Daniil Trifonov - Grandes études de Paganini, S. 141: No. 3 in G-Sharp Minor "La campanella"|1.0|0|1
5082|DaniLeigh - Lil BeBe|1.0|0|1
5082|Danity Kane - Show Stopper|1.0|0|1
5082|Danny Brown - Baseline|1.0|0|1
5082|Danny Brown - ROLLING STONE (FEAT. PETITE NOIR)|1.0|0|1
5082|Daphne Willis - Forgiveness|1.0|0|1
5082|Dario Marianelli - Anna Marches Into A Waltz|1.0|0|1
5082|Darkthrone - A Blaze In The Northern Sky (Studio)|1.0|0|1
5082|Darlingside - Old Friend|1.0|0|1
5082|Darlingside - The God Of Loss|1.0|0|1
5082|Darren Styles, Dougal & Gammer - Party Don't Stop|1.0|0|1
5082|Darude - Sandstorm - radio edit|1.0|0|1
5082|Daughter - Still|1.0|0|1
5082|Dave Spoon - Bad Girl (At Night)|1.0|0|1
5082|Dave Thomas Junior - I Can't Make You Love Me|1.0|0|1
5082|David Byrne - Who|1.0|0|1
5082|David Guetta - Bang My Head (feat. Sia & Fetty Wap)|1.0|0|1
5082|David Guetta - Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)|1.0|0|1
5082|David Guetta - Sexy Bitch (feat. Akon)|1.0|0|1
5082|David Guetta - She Knows How To Love Me (feat. Jess Glynne & Stefflon Don)|1.0|0|1
5082|David Guetta - Titanium (feat. Sia)|1.0|0|1
5082|David Lee Roth - California Girls|1.0|0|1
5082|Davy Mooney - Dim|1.0|0|1
5082|Dawn Richard - jealousy|1.0|0|1
5082|Dax Shepard - Dax's Mom (Laura Labo)|1.0|0|1
5082|Dax Shepard - Kaitlin Olson|1.0|0|1
5082|Dax Shepard - Portugal. The Man (John Gourley & Zachary Carothers)|1.0|0|1
5082|Dax Shepard - Talib Kweli|1.0|0|1
5082|Daya - Legendary|1.0|0|1
5082|De'Lacy - Hideaway|1.0|0|1
5082|Dead Kennedys - Holiday in Cambodia|1.0|0|1
5082|Death Cab for Cutie - Expo '86|1.0|0|1
5082|Death Cab for Cutie - Your Hurricane|1.0|0|1
5082|Death Grips - Birds|1.0|0|1
5082|Death Grips - Bubbles Buried in this Jungle|1.0|0|1
5082|Death Grips - Feels like a wheel|1.0|0|1
5082|Death Grips - Two Heavens|1.0|0|1
5082|Death Grips - Up My Sleeves|1.0|0|1
5082|Declan Mckenna - Listen To Your Friends|1.0|0|1
5082|Deep Blue Something - Breakfast at Tiffany's|1.0|0|1
5082|Deerhoof - We Do Parties|1.0|0|1
5082|Deerhunter - Memory Boy|1.0|0|1
5082|Demi Lovato - Body Say|1.0|0|1
5082|Demi Lovato - Daddy Issues|1.0|0|1
5082|Demi Lovato - Give Your Heart a Break|1.0|0|1
5082|Demi Lovato - Kingdom Come (feat. Iggy Azalea)|1.0|0|1
5082|Demi Lovato - Skyscraper|1.0|0|1
5082|Demi Lovato - SOrrY NOt SOrRy - Acoustic|1.0|0|1
5082|Demi Lovato - Tell Me You Love Me|1.0|0|1
5082|Denai Moore - TWILIGHT|1.0|0|1
5082|Denis Solee - Summertime|1.0|0|1
5082|Dennis Dj - Só Você|1.0|0|1
5082|Dennis Dj - Vou Pegar|1.0|0|1
5082|Dennis Lloyd - Nevermind|1.0|0|1
5082|Denzel Curry - Knotty Head (feat. Rick Ross)|1.0|0|1
5082|Denzel Curry - Percs|1.0|0|1
5082|Denzel Curry - Sumo|1.0|0|1
5082|Denzel Curry - Switch It Up|1.0|0|1
5082|Denzel Curry - THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON|1.0|0|1
5082|Denzel Curry - Zone 3|1.0|0|1
