Rank|Song|Total Points|Number Ones|Total Listeners
3141|ななひら - 超!!遠距離らぶ♡メ～ル|1.5|0|1
3141|EXID - Up & Down|1.5|0|1
3141|AMpm - Darling Break Free|1.5|0|1
3141|AJR - Weak|1.5|0|1
3141|Dal★Shabet - Shakalaka|1.5|0|1
3141|Tritonal - Wild Kind (feat. Varpu)|1.5|0|1
3189|Janelle Monáe - We Were Rock & Roll|1.0|0|1
3189|Travi$ Scott - Butterfly Effect (Intro Dirty)|1.0|0|1
3189|Elliott Smith - A Distorted Reality Is Now a Necessity To Be Free|1.0|0|1
3189|oOoOO - Without Your Love|1.0|0|1
3189|*NSYNC - Bye Bye Bye|1.0|0|1
3189|Britney Spears - Outrageous|1.0|0|1
3189|Against the Current - One More Weekend|1.0|0|1
3189|XYLØ - Between the Devil and the Deep Blue Sea|1.0|0|1
3189|Ralph - Crocodile Tears|1.0|0|1
3189|Plain White T's - Our Time Now|1.0|0|1
3189|Green Day - Last Night on Earth|1.0|0|1
3189|Mike Posner - I Took A Pill In Ibiza|1.0|0|1
3189|Justin Timberlake - Rock Your Body|1.0|0|1
3189|Future - Comin Out Strong (feat. The Weeknd)|1.0|0|1
3189|The Weeknd - Till Dawn (Here Comes the Sun)|1.0|0|1
3189|Britney Spears - Hold It Against Me|1.0|0|1
3189|Easyfun - Blink|1.0|0|1
3189|Ed Sheeran - What Do I Know?|1.0|0|1
3189|iPhone - PruebaS Psicotecnicas|1.0|0|1
3189|Frank Sinatra - You Make Me Feel So Young - 1998 Digital Remaster|1.0|0|1
3189|Benny Goodman - Moonglow - Previously Unissued|1.0|0|1
3189|Raven-Symoné - That's So Raven (Theme Song)|1.0|0|1
3189|Carrie Underwood - Undo It|1.0|0|1
3189|Jeff Rosenstock - Hey Allison!|1.0|0|1
3189|Major Lazer - Powerful|1.0|0|1
3189|The Weeknd - The Knowing|1.0|0|1
3189|The Beach Boys - I Just Wasn't Made for These Times|1.0|0|1
3189|Gardens & Villa - Minnesota|1.0|0|1
3189|Gorillaz - Saturnz Barz (feat. Popcaan)|1.0|0|1
3189|Sleeping with Sirens - Madness|1.0|0|1
3189|Max Frost - Max Frost - White Lies|1.0|0|1
3189|Calvin Harris - Sweet Nothing (feat. Florence Welch)|1.0|0|1
3189|Ying Yang Twins - Get Low|1.0|0|1
3189|Marina & the Diamonds - Buy the Stars|1.0|0|1
3189|Keep Shelly In Athens - Leave in Silence|1.0|0|1
3189|Echo & the Bunnymen - Nocturnal Me|1.0|0|1
3189|Grouper - Lighthouse|1.0|0|1
3189|Travi$ Scott - the ends|1.0|0|1
3189|Real Estate - The Bend|1.0|0|1
3189|High School Musical - Start of Something New|1.0|0|1
3189|America - Tin Man|1.0|0|1
3189|Nova - Kyabe Knights|1.0|0|1
3189|Natalia Kills - Stop Me|1.0|0|1
3189|Karmin - Brokenhearted|1.0|0|1
3189|Jason Derülo - Ridin' Solo|1.0|0|1
3189|Taylor Swift - Superman|1.0|0|1
3189|Jeff Rosenstock - Polar Bear or Africa|1.0|0|1
3189|ANOYD - Times Infinity (Edit)|1.0|0|1
3189|The Black Keys - 10 Lovers|1.0|0|1
3189|Panic! at the Disco - Nails for Breakfast, Tacks for Snacks|1.0|0|1
3189|Echo & the Bunnymen - Silver|1.0|0|1
3189|Colin Stetson - The Righteous Wrath of an Honorable Man|1.0|0|1
3189|Emilie Autumn - Let The Record Show|1.0|0|1
3189|Hi Tom - Tablet|1.0|0|1
3189|Ed Sheeran - Nancy Mulligan|1.0|0|1
3189|Anjulie - Brand New Bitch|1.0|0|1
3189|Beastie Boys - She's Crafty|1.0|0|1
3189|Thepoolboi - Sweat|1.0|0|1
3189|Real Estate - Talking Backwards|1.0|0|1
3189|Maya Rudolph's Rachel Dolezal Impression - Late Night with Seth Meyers|1.0|0|1
3189|H.E.R. - Losing|1.0|0|1
3189|Max Richter - Departure (Lullaby)|1.0|0|1
3189|Tara Carosielli - Holloway Road|1.0|0|1
3189|AC/DC - Givin the Dog a Bone|1.0|0|1
3189|Chapterhouse - Come Heaven|1.0|0|1
3189|Denzel Curry - Zenith|1.0|0|1
3189|Preoccupations - Continental Shelf|1.0|0|1
3189|Sky Ferreira - Night Time, My Time|1.0|0|1
3189|Pentatonix - Bohemian Rhapsody|1.0|0|1
3189|Jon Bellion - The Good In Me|1.0|0|1
3189|Pulp - Disco 2000|1.0|0|1
3189|Gordon Furious With Mediocre Chef - Kitchen Nightmares|1.0|0|1
3189|Alex G - Witch|1.0|0|1
3189|Sunny Day Real Estate - Guitar and Video Games|1.0|0|1
3189|Don Diablo - Momentum|1.0|0|1
3189|Electric Guest - My Omen|1.0|0|1
3189|Britney Spears - (You Drive Me) Crazy|1.0|0|1
3189|Brie Larson - Whatever|1.0|0|1
3189|Against Me! - Pints of Guinness Make You Strong|1.0|0|1
3189|Michael Giacchino - Pins of a Feather|1.0|0|1
3189|Steve Grand - Walking|1.0|0|1
3189|Andrew McMahon in the Wilderness - Don't Speak For Me (True)|1.0|0|1
3189|Tegan and Sara - Floorplan|1.0|0|1
3189|Blu Cantrell - Hit 'Em Up Style (Oops!) (Remix Radio Mix)|1.0|0|1
3189|Prince - Baby I'm a Star|1.0|0|1
3189|The Temptations - My Girl|1.0|0|1
3189|Kanye West - School Spirit|1.0|0|1
3189|Yeah Yeah Yeahs - Tick|1.0|0|1
3189|Genetic Engineering Will Change Everything Forever - CRISPR|1.0|0|1
3189|Nicki Minaj - Save Me|1.0|0|1
3189|CHVRCHES - Warning Call|1.0|0|1
3189|Natalia Kills - Problem|1.0|0|1
3189|Dolly Parton - Jolene|1.0|0|1
3189|Amanda Palmer - Leeds United (Lounge Version)|1.0|0|1
3189|Justin Timberlake - Amnesia|1.0|0|1
3189|Arab Strap - The First Big Weekend|1.0|0|1
3189|Pearson Sound - Glass Eye|1.0|0|1
3189|Nicki Minaj, Drake & Lil Wayne - No Frauds|1.0|0|1
3189|Janet Jackson - All for You|1.0|0|1
3189|Veruca Salt - Wolf|1.0|0|1
3189|Green Day - Emenius Sleepus|1.0|0|1
3189|ABBA - Happy Hawaii|1.0|0|1
3189|The Offenders - Coming Down|1.0|0|1
3189|光田康典 - Voyage Another World|1.0|0|1
3189|Red Hot Chili Peppers - By the Way|1.0|0|1
3189|Shakira - Hips Don't Lie|1.0|0|1
3189|Beyoncé - FREEDOM (feat. Kendrick Lamar)|1.0|0|1
3189|Mutemath - Used To|1.0|0|1
3189|Nicki Minaj - Moment 4 Life|1.0|0|1
3189|A Tribe Called Quest - Dis Generation|1.0|0|1
3189|The Roots - Break You Off|1.0|0|1
3189|Hans Zimmer - A Small Measure of Peace|1.0|0|1
3189|Panic! at the Disco - Hurricane|1.0|0|1
3189|Danny Brown - Guitar Solo|1.0|0|1
3189|Halsey - Young God|1.0|0|1
3189|Etta James - At Last|1.0|0|1
3189|MØ - Slow Love (Night Version)|1.0|0|1
3189|The Go-Go's - Our Lips Are Sealed|1.0|0|1
3189|blink-182 - DAMMIT|1.0|0|1
3189|Neutral Milk Hotel - Untitled|1.0|0|1
3189|ScHoolboy Q - Gangsta|1.0|0|1
3189|Édith Piaf - Le petit homme|1.0|0|1
3189|Lykke Li - I Follow Rivers (The Magician mix)|1.0|0|1
3189|Wonder Girls - Be My Baby|1.0|0|1
3189|XYLØ - Afterlife|1.0|0|1
3189|ScHoolboy Q, BJ The Chicago Kid - Studio|1.0|0|1
3189|XYLØ - BLK CLD|1.0|0|1
3189|The Clientele - Reflections After Jane|1.0|0|1
3189|xxxtentacion - RIOT|1.0|0|1
3189|LADIES' CODE - Galaxy|1.0|0|1
3189|Raekwon - Knuckleheadz|1.0|0|1
3189|Zayn - INTERMISSION: Flower|1.0|0|1
3189|The 1975 - Robbers|1.0|0|1
3189|Nicki Minaj - Dear Old Nicki|1.0|0|1
3189|Avril Lavigne - What the Hell|1.0|0|1
3189|Everything Everything - Brainchild|1.0|0|1
3189|Dizzee Rascal - I Ain’t Even Gonna Lie|1.0|0|1
3189|Kelela - Gomenasai (prod. MA)|1.0|0|1
3189|The Weeknd - What You Need|1.0|0|1
3189|Lilly Wood & The Prick - Prayer in C (Robin Schulz Remix)|1.0|0|1
3189|Declan Mckenna - Humongous|1.0|0|1
3189|Tinashe - That|1.0|0|1
3189|Ariana Grande - Tattooed Heart|1.0|0|1
3189|Drake - Star67|1.0|0|1
3189|San Fermin - Perfume|1.0|0|1
3189|Agnes - Release Me|1.0|0|1
3189|Kanye West - Waves (Chance The Rapper Rework) (feat. Chris Brown)|1.0|0|1
3189|Perfume Genius - Run Me Through|1.0|0|1
3189|Kanye West - Who Will Survive in America?|1.0|0|1
3189|itchy - Knock Knock|1.0|0|1
3189|Echosmith - Surround You|1.0|0|1
3189|50 Cent - If I Can't|1.0|0|1
3189|Dram - Cute (feat. Cardi B) (Remix)|1.0|0|1
3189|Hip - HOP GOES BROADWAY|1.0|0|1
3189|The Strokes - 50/50|1.0|0|1
3189|Petula Clark - Downtown|1.0|0|1
3189|DNCE - Kissing Strangers|1.0|0|1
3189|Ramin Djawadi - Mhysa|1.0|0|1
3189|Pabllo Vittar - Nêga|1.0|0|1
3189|Blondfire - Kiss and Collide|1.0|0|1
3189|The Pussycat Dolls - Don't Cha|1.0|0|1
3189|Oliver Tree - Cheapskate|1.0|0|1
3189|Ed Sheeran - How Would You Feel (Paean)|1.0|0|1
3189|Bebe Rexha - No Broken Hearts (feat. Nicki Minaj)|1.0|0|1
3189|Zedd & Empire Of The Sun - Alive|1.0|0|1
3189|Severina - Postelja od vina|1.0|0|1
3189|PINK GUY - Help|1.0|0|1
3189|Modern Talking - You're My Heart, You're My Soul - Mix '84|1.0|0|1
3189|Kesha - Old Flames (Can't Hold a Candle To You) (feat. Dolly Parton)|1.0|0|1
3189|Britney Spears - Invitation|1.0|0|1
3189|Beyoncé - Don't Hurt Yourself (feat. Jack White)|1.0|0|1
3189|Ben Folds - The Luckiest|1.0|0|1
3189|Slowdive - Alison|1.0|0|1
3189|Veruca Salt - Sleeping Where I Want|1.0|0|1
3189|Janet Jackson - You Can Be Mine|1.0|0|1
3189|Pink Floyd - San Tropez|1.0|0|1
3189|Lij Gilmour - Make It|1.0|0|1
3189|Blondfire - Sex, Lies and Destruction|1.0|0|1
3189|Prince - Take Me With U|1.0|0|1
3189|Katy Perry - By the Grace of God|1.0|0|1
3189|Vérité - Bout You|1.0|0|1
3189|Katy Perry - Dark Horse (DJ KILL Gospel Truth Mix)|1.0|0|1
3189|Lil B - Gutta Work|1.0|0|1
3189|Bruno Mars - Gorilla|1.0|0|1
3189|Robyn - Show Me Love|1.0|0|1
3189|Crush - Beautiful|1.0|0|1
3189|Britney Spears - Womanizer - Remastered|1.0|0|1
3189|Hannah Montana - Let's Get Crazy|1.0|0|1
3189|Katy Perry - Rise|1.0|0|1
3189|Jeff Rosenstock - Rainbow|1.0|0|1
3189|M.I.A. - Bring the Noize|1.0|0|1
3189|Coldplay - Daylight|1.0|0|1
3189|Carly Rae Jepsen - Love Again|1.0|0|1
3189|Kesha - Gold Trans Am|1.0|0|1
3189|TTNG - Panda|1.0|0|1
3189|The Offenders - Endless Struggle|1.0|0|1
3189|Felix Jaehn, Hight & Alex Aiono - Hot2Touch|1.0|0|1
3189|Gabriella Cilmi - Sweet About Me|1.0|0|1
3189|Little Dragon - High|1.0|0|1
3189|Neutral Milk Hotel - two headed boy part two|1.0|0|1
3189|Literature - Chorus|1.0|0|1
3189|RADWIMPS - Zenzenzense (Movie Version)|1.0|0|1
3189|The Neighbourhood - Sweater Weather|1.0|0|1
3189|Troye Sivan feat. Betty Who - HEAVEN|1.0|0|1
3189|Blakroc - On the Vista (feat. Mos Def)|1.0|0|1
3189|The Chipmunks & The Chipettes - You Keep Me Hangin' On|1.0|0|1
3189|50 Cent - High All The Time|1.0|0|1
3189|Jason Derülo - Talk Dirty (feat. 2 Chainz)|1.0|0|1
3189|The Halo Benders - Virginia Reel Around The Fountain|1.0|0|1
3189|LIL UZI VERT - Top|1.0|0|1
3189|FKA twigs - In Time|1.0|0|1
3189|Linkin Park - Valentine's Day|1.0|0|1
3189|Ramin Djawadi - Online|1.0|0|1
3189|Wiener Philharmoniker - R. Strauss: Also sprach Zarathustra, Op.30 - Prelude (Sonnenaufgang)|1.0|0|1
3189|Rihanna - Phresh Out the Runway|1.0|0|1
3189|Lloyd - Tru|1.0|0|1
3189|Wolfgang Amadeus Mozart - Symphony No.35 In D, K.385 "Haffner": 1. Allegro con spirito - Live|1.0|0|1
3189|Beastie Boys - To All The Girls|1.0|0|1
3189|Kanye West - Gold Digger (feat. Jamie Foxx)|1.0|0|1
3189|My Chemical Romance - Save Yourself, I'll Hold Them Back|1.0|0|1
3189|The Weeknd - Sidewalks|1.0|0|1
3189|Travi$ Scott - Flying High|1.0|0|1
3189|Nicki Minaj - Your Love|1.0|0|1
3189|The Hallé Orchestra - Symphony No. 1 in C Major, Op. 21: II. Andante Cantabile con Moto|1.0|0|1
3189|Birdy - No Angel|1.0|0|1
3189|Pavement - Zürich Is Stained|1.0|0|1
3189|Saint Etienne - Popular|1.0|0|1
3189|マクロスMACROSS 82-99 - I Miss You (feat. Roman)|1.0|0|1
3189|Car Seat Headrest - Unforgiving Girl (She's Not An)|1.0|0|1
3189|Yo La Tengo - Autumn Sweater|1.0|0|1
3189|PJ Harvey - The Whores Hustle and the Hustlers Whore|1.0|0|1
3189|Lana Del Rey - Art Deco|1.0|0|1
3189|Grouper - Headache|1.0|0|1
3189|Nelly - Hot In Herre|1.0|0|1
3189|Swet Shop Boys - Zayn Malik|1.0|0|1
3189|Kacy Hill - Hard To Love|1.0|0|1
3189|Sea Wolf - You're A Wolf|1.0|0|1
3189|Jason Derülo - Whatcha Say|1.0|0|1
3189|Fiona Apple - Fast As You Can|1.0|0|1
3189|Nick Jonas - Jealous|1.0|0|1
3189|Denzel Curry - This Life|1.0|0|1
3189|Electric Youth - This Was Our House - From "Breathing"|1.0|0|1
3189|Paramore - Still Into You - Live at Red Rocks|1.0|0|1
3189|My Chemical Romance - S/C/A/R/E/C/R/O/W|1.0|0|1
3189|Sheppard - Geronimo|1.0|0|1
3189|Elvis Presley - Jailhouse Rock|1.0|0|1
3189|Kanye West - Guilt Trip|1.0|0|1
3189|Anoraak feat. Lydmor - Evolve|1.0|0|1
3189|Of Monsters and Men - Mountain Sound|1.0|0|1
3189|Phoebe Ryan - Mine|1.0|0|1
3189|Alexandra Burke - Broken Heels - Single Mix|1.0|0|1
3189|Gardens & Villa - Star Fire Power|1.0|0|1
3189|Beastie Boys - Shadrach|1.0|0|1
3189|Madvillain - Meat Grinder|1.0|0|1
3189|Usher - Do It To Me (Confessions Special Edition Version)|1.0|0|1
3189|Ceo - Whorehouse|1.0|0|1
3189|The Vamps - All Night|1.0|0|1
3189|(Sandy) Alex G - Advice|1.0|0|1
3189|Lucius - How Loud Your Heart Gets|1.0|0|1
3189|Echo & the Bunnymen - Heads Will Roll|1.0|0|1
3189|Sammy Davis, Jr. - Something's Gotta Give|1.0|0|1
3189|Elvis Presley - I Need Your Love Tonight|1.0|0|1
3189|Tame Impala - Runway, Houses, City, Clouds|1.0|0|1
3189|Stevie Wonder - Tuesday Heartbreak|1.0|0|1
3189|Janet Jackson - Let's Wait Awhile|1.0|0|1
3189|::M∆DE::IN::HEIGHTS:: - Murakami|1.0|0|1
3189|Trey Songz - Bottoms Up - (feat. Nicki Minaj)|1.0|0|1
3189|Joel Plaskett Emergency - Fashionable People|1.0|0|1
3189|Burial - Archangel|1.0|0|1
3189|Aretha Franklin - I Say a Little Prayer|1.0|0|1
3189|The Killers - Sam's Town|1.0|0|1
3189|Sean Paul - Temperature|1.0|0|1
3189|Wolfgang Amadeus Mozart - Symphony No.35 In D, K.385 "Haffner": 3. Menuetto - Live|1.0|0|1
3189|Rihanna - Consideration (feat. SZA)|1.0|0|1
3189|Jordaan Mason & the Horse Museum - Avalanches|1.0|0|1
3189|Fleece - Wake and Bake|1.0|0|1
3189|The Olivia Tremor Control - Hideaway|1.0|0|1
3189|Mika - Promiseland|1.0|0|1
3189|Danny Brown - Really Doe|1.0|0|1
3189|Fog Lake - Ventriloquist|1.0|0|1
3189|Snowing - Sam Rudich|1.0|0|1
3189|In Love With a Ghost - We've Never Met but Can We Have a Cup of Coffee or Something|1.0|0|1
3189|Phantogram - My Only Friend|1.0|0|1
3189|Robin Schulz & David Guetta & Cheat Codes - Shed A Light|1.0|0|1
3189|The Killers - Shot at the Night|1.0|0|1
3189|The Rolling Stones - Miss Amanda Jones|1.0|0|1
3189|Miley Cyrus - Fly on the Wall|1.0|0|1
3189|John Coltrane - Moment's Notice - 2003 Digital Remaster|1.0|0|1
3189|Black Holes Explained - From Birth To Death|1.0|0|1
3189|Jeff Rosenstock - Hall of Fame|1.0|0|1
3189|Scissor Sisters - Take Your Mama|1.0|0|1
3189|Justin Timberlake - Let the Groove Get In|1.0|0|1
3189|Drake - One Dance|1.0|0|1
3189|xxxtentacion - Look at Me!|1.0|0|1
3189|Linkin Park - No More Sorrow|1.0|0|1
3189|Fergie - Fergalicious|1.0|0|1
3189|Lady Gaga - Million Reasons|1.0|0|1
3189|浜渦正志 - March of the Dreadnoughts (Catt Moop Beatmix)|1.0|0|1
3189|Mann - Buzzin Remix - Remix Explicit Version|1.0|0|1
3189|Everything Everything - Cough Cough|1.0|0|1
3189|America - I Need You|1.0|0|1
3189|Dru Down - Can You Feel Me|1.0|0|1
3189|Noisey Atlanta - Peewee Longway's Playhouse - Episode 10|1.0|0|1
3189|Pentagram - Burning Rays|1.0|0|1
3189|TV on the Radio - Happy Idiot|1.0|0|1
3189|Jeff Rosenstock - Pietro, 60 Years Old|1.0|0|1
3189|Rizzle Kicks - Always Late|1.0|0|1
3189|Maren Morris - Rich|1.0|0|1
3189|Electric Guest - Dear To Me|1.0|0|1
3189|Everclear - Amphetamine|1.0|0|1
3189|Alex G - Proud|1.0|0|1
3189|Giraffage - Slowly|1.0|0|1
3189|Kungs - This Girl (Kungs Vs. Cookin' On 3 Burners)|1.0|0|1
3189|Carly Rae Jepsen - More Than a Memory|1.0|0|1
3189|Metronomy - The Bay|1.0|0|1
3189|The Cure - The Hanging Garden|1.0|0|1
3189|Cheryl - Call My Name|1.0|0|1
3189|Lady Gaga - Come To Mama|1.0|0|1
3189|Hannah Montana - You'll Always Find Your Way Back Home|1.0|0|1
3189|OneRepublic - Secrets|1.0|0|1
3189|Frank Ocean - Monks|1.0|0|1
3189|Migos - What a Feeling|1.0|0|1
3189|Joey Bada$$ - Land of the Free|1.0|0|1
3189|Gordon Dismayed At 700 Day Special - Kitchen Nightmares|1.0|0|1
3189|Zara Larsson - Lush Life|1.0|0|1
3189|Vince Staples - Vicoden|1.0|0|1
3189|Bonnie McKee - American Girl|1.0|0|1
3189|Kendrick Lamar - Real (feat. Anna Wise)|1.0|0|1
3189|alt-J - Breezeblocks|1.0|0|1
3189|Spiritualized - Ladies and Gentlemen We Are Floating in Space|1.0|0|1
3189|Paula Cole - I Don't Want To Wait|1.0|0|1
3189|Frank Ocean - Lens|1.0|0|1
3189|Beyoncé - One Night Only - Disco Version|1.0|0|1
3189|Kelly Clarkson - Already Gone|1.0|0|1
3189|Taylor Swift - Love Story|1.0|0|1
3189|Marina & the Diamonds - Are You Satisfied?|1.0|0|1
3189|Mika - Relax, Take It Easy|1.0|0|1
3189|Death Grips - Hustle Bones|1.0|0|1
3189|Claude-Michel Schönberg - One Day More|1.0|0|1
3189|CHVRCHES - Bow Down|1.0|0|1
3189|Betsy - Little White Lies|1.0|0|1
3189|Charli XCX feat. Rita Ora - Doing It|1.0|0|1
3189|A Tribe Called Quest - Whateva Will Be|1.0|0|1
3189|Florence + the Machine - No Light, No Light|1.0|0|1
3189|Max Richter - Illuminations/Clouds|1.0|0|1
3189|Billy Davis - Goldfish|1.0|0|1
3189|Everclear - So Much for the Afterglow|1.0|0|1
3189|Håkan Hellström - Dom där jag kommer från|1.0|0|1
3189|Chief Keef - Hate Bein' Sober (feat. 50 Cent & Wiz Khalifa)|1.0|0|1
3189|Chef Cooks Floor-Seasoned Chicken - Kitchen Nightmares|1.0|0|1
3189|Capital Cities - Kangaroo Court|1.0|0|1
3189|Architecture in Helsinki - Heart It Races|1.0|0|1
3189|Panic! at the Disco - Nine In The Afternoon - Radio Mix|1.0|0|1
3189|The Weeknd - Rolling Stone|1.0|0|1
3189|Michael Jackson - Baby Be Mine|1.0|0|1
3189|Rihanna - Shut Up and Drive|1.0|0|1
3189|The Jon Spencer Blues Explosion - Bellbottoms|1.0|0|1
3189|Kesha - Let 'Em Talk (feat. Eagles Of Death Metal)|1.0|0|1
3189|pobbles - POBBLES|1.0|0|1
3189|The Weeknd - Echoes of Silence|1.0|0|1
3189|Green Day - When I Come Around|1.0|0|1
3189|Britney Spears - (I've Just Begun) Having My Fun (Non-Album Bonus Track)|1.0|0|1
3189|Modest Mouse - Sleepwalkin'|1.0|0|1
3189|Sarah Jaffe - Clementine|1.0|0|1
3189|Fleetwood Mac - Never Going Back Again - 2004 Remastered Edition|1.0|0|1
3189|Fleetwood Mac - Everywhere|1.0|0|1
3189|Mystery Skulls - On Fire|1.0|0|1
3189|Meghan Trainor - Lips Are Movin|1.0|0|1
3189|Kylie Minogue - Can't Beat the Feeling|1.0|0|1
3189|The Walker Brothers - The Electrician|1.0|0|1
3189|GRAHAM OF THRONES - Emilia Clarke and Kit Harington's Best Moments|1.0|0|1
3189|The Dismemberment Plan - The City|1.0|0|1
3189|Vampire Weekend - Hudson|1.0|0|1
3189|That Poppy - Altar|1.0|0|1
3189|Lady Gaga - So Happy I Could Die|1.0|0|1
3189|Car Seat Headrest - Connect The Dots (The Saga of Frank Sinatra)|1.0|0|1
3189|mathew lee cothran - Not Mend|1.0|0|1
3189|The She's - Mystery (The Void)|1.0|0|1
3189|Fergie - Finally|1.0|0|1
3189|The Popheads Monthly Top 20 Albums - Month of July 2017 | Countdown|1.0|0|1
3189|Pitbull - Hey Baby (Drop It To the Floor)|1.0|0|1
3189|Best Coast - Sun Was High (So Was I)|1.0|0|1
3189|Jamie Lawson with Ed Sheeran - Can't See Straight|1.0|0|1
3189|Lindsay Lohan - Rumors - Main|1.0|0|1
3189|John Barry - The John Dunbar Theme|1.0|0|1
3189|Taylor Swift - Ours|1.0|0|1
3189|Veruca Salt - Spiderman '79|1.0|0|1
3189|Death Grips - Hot Head|1.0|0|1
3189|Syd - Know|1.0|0|1
3189|Laura Welsh - Break The Fall|1.0|0|1
3189|Lawrence - Do You Wanna Do Nothing with Me?|1.0|0|1
3189|Cutty Ranks - Limb By Limb|1.0|0|1
3189|Wolf Alice - Giant Peach|1.0|0|1
3189|Brand New - Degausser|1.0|0|1
3189|White Denim - A Place To Start|1.0|0|1
3189|Solange - Mad|1.0|0|1
3189|Whitney Houston - How Will I Know|1.0|0|1
3189|Michael Jackson - Thriller|1.0|0|1
3189|Halsey - Now Or Never - R3hab Remix|1.0|0|1
3189|Bronski Beat - I Feel Love|1.0|0|1
3189|Justice - D.A.N.C.E.|1.0|0|1
3189|Nicki Minaj - Bed of Lies (feat. Skylar Grey)|1.0|0|1
3189|Madvillain - Accordion|1.0|0|1
3189|Mariah Carey - Inseparable|1.0|0|1
3189|Perfume - Spring of Life (Album Mix)|1.0|0|1
3189|Teenage Wrist - Mirror Talk|1.0|0|1
3189|Mystery Skulls - Live Forever|1.0|0|1
3189|Lil Aaron - GO 2 HELL|1.0|0|1
3189|Zayn - Bordersz|1.0|0|1
3189|Prince - How Come U Don't Call Me Anymore|1.0|0|1
3189|Dinosaur Jr. - Freak Scene|1.0|0|1
3189|The 1975 - Please Be Naked|1.0|0|1
3189|Lecrae - I'll Find You|1.0|0|1
3189|Taylor Swift - Fifteen|1.0|0|1
3189|Alessia Cara - Wild Things|1.0|0|1
3189|Hans Zimmer - Radical Notion|1.0|0|1
3189|50 Cent - Poor Lil Rich|1.0|0|1
3189|The Beach Boys - God Only Knows - 1997 - Remaster|1.0|0|1
3189|Joe Tex - The Love You Save - May Be Your Own|1.0|0|1
3189|Oingo Boingo - Private Life|1.0|0|1
3189|Maren Morris - I wish I was|1.0|0|1
3189|Pink Floyd - Time|1.0|0|1
3189|The Mountain Goats - Going To Cleveland|1.0|0|1
3189|Selena Gomez - Birthday|1.0|0|1
3189|Shania Twain - Forever And For Always - Pop Red Edit|1.0|0|1
3189|Lawrence - So Damn Fast|1.0|0|1
3189|Whitney Houston - How Will I Know - Live from The Brit Awards|1.0|0|1
3189|Cherée - For Me|1.0|0|1
3189|Ariana Grande - My Everything|1.0|0|1
3189|Allie X - Need You (feat. Valley Girl)|1.0|0|1
3189|French Montana, J Balvin, Swae Lee - Unforgettable (Latin Remix)|1.0|0|1
3189|Diana Lima - Rihanna Bitch Better Have My Money|1.0|0|1
3189|Arctic Monkeys - Do I Wanna Know?|1.0|0|1
3189|Limmy's Show - What's heavier?|1.0|0|1
3189|The Fermi Paradox - Where Are All The Aliens? (1/2)|1.0|0|1
3189|Bob Dylan - Like a Rolling Stone|1.0|0|1
3189|Miike Snow - Ghengis Khan|1.0|0|1
3189|Alex G - Bobby|1.0|0|1
3189|Future - Where Ya At|1.0|0|1
3189|Belle and Sebastian - Chickfactor|1.0|0|1
3189|Zayn - SHE DON'T LOVE ME|1.0|0|1
3189|Soccer Mommy - 3 AM At A Party|1.0|0|1
3189|Post Malone - Congratulations (feat. Quavo)|1.0|0|1
3189|Ashley Tisdale - Be Good To Me|1.0|0|1
3189|Hilary Duff - Someone's Watching Over Me|1.0|0|1
3189|OutKast - You May Die - Intro|1.0|0|1
3189|Fall Out Boy - Hum Hallelujah|1.0|0|1
3189|Kid Tommy - Money Trees|1.0|0|1
3189|DJ Khaled - Fed Up|1.0|0|1
3189|Perfume Genius - Slip Away|1.0|0|1
3189|Pete Yorn - Search Your Heart|1.0|0|1
3189|Wiley - Speakerbox|1.0|0|1
3189|Michael Jackson - P.Y.T. (Pretty Young Thing)|1.0|0|1
3189|Jordin Sparks - Tattoo|1.0|0|1
3189|Håkan Hellström - Långa vägar|1.0|0|1
3189|Opeth - Closure|1.0|0|1
3189|光田康典 - Death Volcano|1.0|0|1
3189|Ice Cube - Wicked - Edited|1.0|0|1
3189|Fleet Foxes - Sun Giant|1.0|0|1
3189|Arctic Monkeys - Arabella|1.0|0|1
3189|Tonight Alive - Listening|1.0|0|1
3189|Killer Mike - Untitled - (feat. Scar)|1.0|0|1
3189|Hailee Steinfeld - Flashlight (Sweet Life Mix) - From "Pitch Perfect 2" Soundtrack|1.0|0|1
3189|Meek Mill - Monster|1.0|0|1
3189|tUnE-yArDs - Real Thing|1.0|0|1
3189|Travi$ Scott - Skyfall (feat. Young Thug)|1.0|0|1
3189|Skela - Hella|1.0|0|1
3189|Calvin Harris - Pray To God|1.0|0|1
3189|The Chainsmokers - Roses|1.0|0|1
3189|Usher - Climax|1.0|0|1
3189|Gwen Stefani - The Sweet Escape|1.0|0|1
3189|Jordan Francis - Start The Party|1.0|0|1
3189|DNCE - Kissing Strangers - Remix|1.0|0|1
3189|Carrie Underwood - Before He Cheats|1.0|0|1
3189|Wilco - Random Name Generator|1.0|0|1
3189|Neutral Milk Hotel - Oh Comely|1.0|0|1
3189|Linkin Park - Final Masquerade|1.0|0|1
3189|Miley Cyrus - Who Owns My Heart|1.0|0|1
3189|Belle and Sebastian - Dirty Dream Number Two|1.0|0|1
3189|Michael Jackson - Human Nature|1.0|0|1
3189|Red Hot Chili Peppers - Scar Tissue|1.0|0|1
3189|Fergie - Here I Come|1.0|0|1
3189|The White Stripes - Seven Nation Army|1.0|0|1
3189|A Day Off - SNL|1.0|0|1
3189|Janet Jackson - Alright|1.0|0|1
