Rank|Song|Total Points|Number Ones|Total Listeners
4986|Alicia Keys - Holy War|1.0|0|1
4986|Alicia Keys - How Come You Don't Call Me|1.0|0|1
4986|Alicia Keys - If I Ain't Got You|1.0|0|1
4986|Alicia Keys - If I Ain't Got You (Piano Vocal Version)|1.0|0|1
4986|Alina Baraz - Can I - Tez Cadey Remix|1.0|0|1
4986|All Saints - Never Ever|1.0|0|1
4986|All Time Low - Dear Maria, Count Me In|1.0|0|1
4986|All Time Low - Do You Want Me (Dead?)|1.0|0|1
4986|All Time Low - Remembering Sunday|1.0|0|1
4986|All Time Low - The Reckless and The Brave|1.0|0|1
4986|allem iversom - Suns Out|1.0|0|1
4986|Allie X - Kid Wonder|1.0|0|1
4986|Allie X - SANCTUARY|1.0|0|1
4986|Allison Weiss - Wait for Me|1.0|0|1
4986|Alphaville - Forever Young|1.0|0|1
4986|Alpine - Crunches|1.0|0|1
4986|alt-J - Hunger Of The Pine|1.0|0|1
4986|alt-J - Intro|1.0|0|1
4986|alt-J - Leaving Nara|1.0|0|1
4986|alt-J - Left Hand Free|1.0|0|1
4986|Alter Bridge - Broken Wings|1.0|0|1
4986|Alter Bridge - Burn It Down|1.0|0|1
4986|Alter Bridge - Down To My Last|1.0|0|1
4986|Alter Bridge - Find The Real|1.0|0|1
4986|Alter Bridge - In Loving Memory|1.0|0|1
4986|Alter Bridge - Metalingus|1.0|0|1
4986|Alter Bridge - One Day Remains|1.0|0|1
4986|Alter Bridge - Open Your Eyes|1.0|0|1
4986|Alter Bridge - Shed My Skin|1.0|0|1
4986|Alter Bridge - The End Is Here|1.0|0|1
4986|Alter Bridge - Watch Your Words|1.0|0|1
4986|Alvaro Diaz - Una Vez Mas|1.0|0|1
4986|Alvvays - Dives|1.0|0|1
4986|Alvvays - Next Of Kin|1.0|0|1
4986|Alvvays - Ones Who Love You|1.0|0|1
4986|Alvvays - Party Police|1.0|0|1
4986|Alvvays - Red Planet|1.0|0|1
4986|Alvvays - The Agency Group|1.0|0|1
4986|Aly AJ - Potential Breakup Song|1.0|0|1
4986|Alyson Stoner - Who Do You Love|1.0|0|1
4986|Amaranth Cove - The Space Between Us|1.0|0|1
4986|Amel Larrieux - Get Up|1.0|0|1
4986|Amel Larrieux - Sweet Misery|1.0|0|1
4986|Amen Dunes - Calling Paul The Suffering|1.0|0|1
4986|America - A Horse With No Name|1.0|0|1
4986|American Authors - Best Day Of My Life|1.0|0|1
4986|American Football - But The Regrets Are Killing Me|1.0|0|1
4986|American Football - For Sure|1.0|0|1
4986|American Football - Honestly?|1.0|0|1
4986|American Football - I'll See You When We're Both Not So Emotional|1.0|0|1
4986|American Football - Never Meant|1.0|0|1
4986|American Football - Stay Home|1.0|0|1
4986|American Football - The One With The Wurlitzer|1.0|0|1
4986|American Football - The Summer Ends|1.0|0|1
4986|American Football - You Know I Should Be Leaving Soon|1.0|0|1
4986|Aminé - BLACKJACK|1.0|0|1
4986|Aminé - Caroline|1.0|0|1
4986|Aminé - Heebiejeebies - Bonus|1.0|0|1
4986|Aminé - REEL IT IN|1.0|0|1
4986|Aminé - Spice Girl|1.0|0|1
4986|Amit Kumar - Sundor Tum Goa|1.0|0|1
4986|Amy Grant - Sleigh Ride - 2008 Digital Remaster|1.0|0|1
4986|Amy Guess - 10 Times out Of 10|1.0|0|1
4986|Amy Guess - Comatose|1.0|0|1
4986|Amy Guess - Like I Do You|1.0|0|1
4986|Amy Guess - Think Of Me|1.0|0|1
4986|Amy Guess - Without You|1.0|0|1
4986|Amy Winehouse - Take The Box - Album Version (Edited)|1.0|0|1
4986|Amy Winehouse - Teo Licks|1.0|0|1
4986|Amy Winehouse - Wake Up Alone|1.0|0|1
4986|An American Tail - Fievel Goes To Game Hell|1.0|0|1
4986|Ana Guerra - Ni La Hora|1.0|0|1
4986|Andra Day - Amen|1.0|0|1
4986|Andreas Weise - Christmas Dream|1.0|0|1
4986|Andrew Bayer - Signs Of The Fall|1.0|0|1
4986|Andrew Bird - ROMA FADE|1.0|0|1
4986|Andrew Gold - Lonely Boy|1.0|0|1
4986|Andy Gibb - (Our Love) Don't Throw It All Away|1.0|0|1
4986|Angie McMahon - Keeping Time|1.0|0|1
4986|Angie McMahon - Slow Mover|1.0|0|1
4986|Angus & Julia Stone - Chateau - Acoustic|1.0|0|1
4986|Animal Collective - Bluish|1.0|0|1
4986|Animal Collective - Leaf House|1.0|0|1
4986|Animal Collective - Safer|1.0|0|1
4986|Animal Collective - Whaddit I Done|1.0|0|1
4986|Anime Dakimakura Pillow Review - Sseth's Poor Life Choices Edition|1.0|0|1
4986|Ann Lee - 2 Times - Original|1.0|0|1
4986|Anna Of The North - Lovers|1.0|0|1
4986|Anne-Marie - Trigger|1.0|0|1
4986|Anohni - Drone Bomb Me|1.0|0|1
4986|Anthony Hathaway - Sorry - Spa Version|1.0|0|1
4986|Anthony Rapp - Halloween|1.0|0|1
4986|Antwon - Lindsay Lohan|1.0|0|1
4986|AOA - Miniskirt|1.0|0|1
4986|aolani - Call Me Up|1.0|0|1
4986|Aperture Science Psychoacoustics Laboratory - Love as a Construct|1.0|0|1
4986|Apollo 440 - Ain't Talkin' 'Bout Dub|1.0|0|1
4986|Aqualina - april showers|1.0|0|1
4986|Arca - Mutant|1.0|0|1
4986|Arca - Vanity|1.0|0|1
4986|Arcade Fire - In The Backseat|1.0|0|1
4986|Arcade Fire - Neighborhood #3 (Power Out)|1.0|0|1
4986|Arcade Fire - The Suburbs|1.0|0|1
4986|Arcade Fire - Wake Up|1.0|0|1
4986|Arcanum - Of Steamworks and Magick Obscura Review | Cotton Mill Certified™|1.0|0|1
4986|Arctic Monkeys - D Is for Dangerous|1.0|0|1
4986|Arctic Monkeys - Evil Twin|1.0|0|1
4986|Arctic Monkeys - Fire and The Thud|1.0|0|1
4986|Arctic Monkeys - I Bet You Look Good on The Dancefloor|1.0|0|1
4986|Arctic Monkeys - I Wanna Be Yours|1.0|0|1
4986|Arctic Monkeys - If You Were There, Beware|1.0|0|1
4986|Arctic Monkeys - Mardy Bum|1.0|0|1
4986|Arctic Monkeys - One Point Perspective|1.0|0|1
4986|Arctic Monkeys - R U Mine?|1.0|0|1
4986|Arctic Monkeys - The Hellcat Spangled Shalalala|1.0|0|1
4986|Arctic Monkeys - This House Is a Circus|1.0|0|1
4986|Arctic Monkeys - When The Sun Goes Down|1.0|0|1
4986|Arden Forest - African Violet|1.0|0|1
4986|Area 11 - The Strays (Off-Vocal)|1.0|0|1
4986|Aretha Franklin - (You Make Me Feel Like) a Natural Woman|1.0|0|1
4986|Aretha Franklin - Think|1.0|0|1
4986|Ariana & The Rose - Love You Lately|1.0|0|1
4986|Ariana Grande - Almost Is Never Enough (feat. Nathan Sykes)|1.0|0|1
4986|Ariana Grande - Baby I|1.0|0|1
4986|Ariana Grande - Dangerous Woman|1.0|0|1
4986|Ariana Grande - Hands on Me|1.0|0|1
4986|Ariana Grande - Knew Better / Forever Boy|1.0|0|1
4986|Ariana Grande - Snow in California|1.0|0|1
4986|Ariana Grande - Thinking Bout You|1.0|0|1
4986|Ariana Grande - Why Try|1.0|0|1
4986|Ariana Grande - You Don't Know Me|1.0|0|1
4986|Ariana Grande - You'll Never Know|1.0|0|1
4986|Ark Patrol - Infinity|1.0|0|1
4986|Armand Hammer - Sweet Mickey|1.0|0|1
4986|Armand van Helden - You Don't Know Me|1.0|0|1
4986|Art Brut - DC Comics and Chocolate Milkshake|1.0|0|1
4986|Art Of Anarchy - 1000 Degrees|1.0|0|1
4986|Art Of Anarchy - A Light In Me|1.0|0|1
4986|Art Of Anarchy - Afterburn|1.0|0|1
4986|Art Of Anarchy - Changed Man|1.0|0|1
4986|Art Of Anarchy - Dancing With The Devil|1.0|0|1
4986|Art Of Anarchy - Echo Of a Scream|1.0|0|1
4986|Art Of Anarchy - No Surrender|1.0|0|1
4986|Art Of Anarchy - Somber|1.0|0|1
4986|Art Of Anarchy - The Madness|1.0|0|1
4986|Art Of Anarchy - Won't Let You Down|1.0|0|1
4986|Artie Shaw - Deep in a Dream|1.0|0|1
4986|Ashley Monroe - Bombshell|1.0|0|1
4986|Ashley Monroe - Bombshell - Commentary|1.0|0|1
4986|Ashley Monroe - From Time To Time - Commentary|1.0|0|1
4986|Ashley Monroe - Has Anybody Ever Told You - Commentary|1.0|0|1
4986|Ashley Monroe - I'm Good At Leavin'|1.0|0|1
4986|Ashley Monroe - On To Something Good|1.0|0|1
4986|Ashley Monroe - Orphan|1.0|0|1
4986|Ashley Monroe - Rita|1.0|0|1
4986|Ashley Monroe - Two Weeks Late|1.0|0|1
4986|Ashley Monroe - Wild Love|1.0|0|1
4986|Ashley Monroe - You Ain't Dolly (And You Ain't Porter) - Duet with Blake Shelton|1.0|0|1
4986|ASMR Dermatologist - Thorough Skin Inspection and Extraction RP|1.0|0|1
4986|Astrid S - Hurts So Good|1.0|0|1
4986|ATB - 9 PM (Till I Come)|1.0|0|1
4986|Atlas Genius - Back Seat|1.0|0|1
4986|Atlas Genius - Stockholm|1.0|0|1
4986|Audien - Leaving You|1.0|0|1
4986|Aurora - Churchyard|1.0|0|1
4986|Aurora - Conqueror|1.0|0|1
4986|Aurora - Queendom|1.0|0|1
4986|Auscultation - Lost You In The Fog|1.0|0|1
4986|Autograf - Nobody Knows (feat. WYNNE)|1.0|0|1
4986|Autumn Keys - Rxvxn|1.0|0|1
4986|Avicii - Lay Me Down|1.0|0|1
4986|Avicii - You Make Me|1.0|0|1
4986|Avril Lavigne - Bad Girl (feat. Marilyn Manson)|1.0|0|1
4986|Avril Lavigne - Contagious|1.0|0|1
4986|Avril Lavigne - Forgotten|1.0|0|1
4986|Avril Lavigne - Girlfriend|1.0|0|1
4986|Avril Lavigne - Give You What You Like|1.0|0|1
4986|Avril Lavigne - I Can Do Better|1.0|0|1
4986|Avril Lavigne - Sk8er Boi|1.0|0|1
4986|Avril Lavigne - Take Me Away (Live)|1.0|0|1
4986|Avril Lavigne - The Best Damn Thing|1.0|0|1
4986|Avril Lavigne - What The Hell|1.0|0|1
4986|Awolnation - Dreamers|1.0|0|1
4986|Awolnation - Jump On My Shoulders|1.0|0|1
4986|Awolnation - Not Your Fault|1.0|0|1
4986|Awolnation - Table for One (feat. Elohim)|1.0|0|1
4986|AyokAy - Sleepless Nights|1.0|0|1
4986|Azealia Banks - CAN'T DO IT LIKE ME|1.0|0|1
4986|Azealia Banks - Skylar Diggins|1.0|0|1
4986|Aztec Camera - Somewhere In My Heart|1.0|0|1
4986|B.o.B - Not For Long (feat. Trey Songz)|1.0|0|1
4986|Bab Peter - Mog Boom Boom Boom|1.0|0|1
4986|Baby Bash - Suga Suga|1.0|0|1
4986|BABYMETAL - Akatsuki|1.0|0|1
4986|BABYMETAL - BABYMETAL DEATH|1.0|0|1
4986|BABYMETAL - Catch me if you can|1.0|0|1
4986|BABYMETAL - DoKi DoKi ☆ Morning|1.0|0|1
4986|BABYMETAL - Gimme chocolate!!|1.0|0|1
4986|BABYMETAL - Headbangeeeeerrrrr!!!!!|1.0|0|1
4986|BABYMETAL - Iine!|1.0|0|1
4986|BABYMETAL - Ijime, Dame, Zettai|1.0|0|1
4986|BABYMETAL - MEGITSUNE|1.0|0|1
4986|BABYMETAL - Onedari Daisakusen|1.0|0|1
4986|BABYMETAL - Rondo Of Nightmare|1.0|0|1
4986|BABYMETAL - Song 4|1.0|0|1
4986|BABYMETAL - Uki Uki ★ Midnight|1.0|0|1
4986|Backstreet Boys - As Long as You Love Me|1.0|0|1
4986|Backstreet Boys - Get Down (You're The One For Me) (LP Edit)|1.0|0|1
4986|Backstreet Boys - Lose It All|1.0|0|1
4986|Bad Omens - Glass Houses|1.0|0|1
4986|bad tuner - 4:21 (Con María)|1.0|0|1
4986|Baljeet and Buford - Big Honkin' Hole in My Heart|1.0|0|1
4986|Baltimora - Tarzan Boy|1.0|0|1
4986|Band Of Skulls - Fires|1.0|0|1
4986|Banks - Crowded Places|1.0|0|1
4986|Banks - Drowning - Dave Glass Animals Remix|1.0|0|1
4986|Banner Pilot - Effigy|1.0|0|1
4986|Barbra Streisand - Don't Rain on My Parade|1.0|0|1
4986|Barcelona Atmosphere - Sagrada Familia|1.0|0|1
4986|Barenaked Ladies - One Week|1.0|0|1
4986|Barnes Blvd. - I Have Love for Everyone Besides Myself.|1.0|0|1
4986|Barrett Wilbert Weed - Someone Gets Hurt (Reprise)|1.0|0|1
4986|Barry White - Can't Get Enough Of Your Love, Babe Version|1.0|0|1
4986|Basement - Hanging Around|1.0|0|1
4986|Bassti - oranges in winter|1.0|0|1
4986|Bastard Sons Of Johnny Cash - Poor Man's Son|1.0|0|1
4986|Bastille - Bad Blood|1.0|0|1
4986|Bastille - Glory|1.0|0|1
4986|Bastille - Good Grief (Don Diablo Remix)|1.0|0|1
4986|Bastille - Pompeii|1.0|0|1
4986|Bastille - Pompeii (Audien Remix)|1.0|0|1
4986|Bastille - Snakes|1.0|0|1
4986|Bastille - Way Beyond|1.0|0|1
4986|Basto - Hold You|1.0|0|1
4986|Bat for Lashes - Plan The Escape (Son Lux Cover)|1.0|0|1
4986|Bauhaus - Bela Lugosi's Dead|1.0|0|1
4986|Baum - Effortless|1.0|0|1
4986|Bay Faction - Bloody Nose|1.0|0|1
4986|Bay Faction - Sasquatch .22|1.0|0|1
4986|Bea Miller - brand new eyes|1.0|0|1
4986|Beach House - Astronaut|1.0|0|1
4986|Beach House - Beyond Love|1.0|0|1
4986|Beach House - Black Car|1.0|0|1
4986|Beach House - Gila|1.0|0|1
4986|Beach House - L'Inconnue|1.0|0|1
4986|Beach House - Levitation|1.0|0|1
4986|Beach House - Myth|1.0|0|1
4986|Beach House - PPP|1.0|0|1
4986|Beach House - Silver Soul|1.0|0|1
4986|Beach House - Sparks|1.0|0|1
4986|Beartooth - Beaten In Lips|1.0|0|1
4986|Beartooth - Body Bag|1.0|0|1
4986|Beartooth - Disease|1.0|0|1
4986|Beartooth - Fire|1.0|0|1
4986|Beartooth - The Lines|1.0|0|1
4986|Beastie Boys - Fight for Your Right|1.0|0|1
4986|Beats Antique - Beauty Beats|1.0|0|1
4986|Bebe Rexha - Don't Get Any Closer|1.0|0|1
4986|Bebe Rexha - Gateway Drug|1.0|0|1
4986|Bebe Rexha - No Broken Hearts (feat. Nicki Minaj)|1.0|0|1
4986|Bebe Rexha - Sad|1.0|0|1
4986|Beck - Blue Moon|1.0|0|1
4986|Beck - Cycle|1.0|0|1
4986|Beck - Debra|1.0|0|1
4986|Beck - Dreams - Colors Mix|1.0|0|1
4986|Beck - Let's Get Lost|1.0|0|1
4986|Beck - Lost Cause|1.0|0|1
4986|Beck - Modern Guilt|1.0|0|1
4986|Beck - Sexx Laws|1.0|0|1
4986|Beck - The Golden Age|1.0|0|1
4986|Bee Gees - Emotion|1.0|0|1
4986|Bee Gees - How Deep Is Your Love - From "Saturday Night Fever" Soundtrack|1.0|0|1
4986|Bee Gees - If I Can't Have You|1.0|0|1
4986|Bee Gees - Love Me|1.0|0|1
4986|Bee Gees - Too Much Heaven|1.0|0|1
4986|Behind Clouds - Wonders Of The Unknown|1.0|0|1
4986|Bekon - America|1.0|0|1
4986|Bekon - Cold as Ice|1.0|0|1
4986|Bell Yu Tian - 陪我看日出|1.0|0|1
4986|Belle and Sebastian - The Boy With The Arab Strap|1.0|0|1
4986|Belle Jewel - Danni Dreams|1.0|0|1
4986|Belle Jewel - How I|1.0|0|1
4986|Belle Jewel - Salt|1.0|0|1
4986|Bellorage - For a While|1.0|0|1
4986|Belly - Might Not (feat. The Weeknd)|1.0|0|1
4986|Belly - Mumble Rap|1.0|0|1
4986|Bely Basarte - Mariposas|1.0|0|1
4986|Ben Daniels - Pilate's Dream|1.0|0|1
4986|Ben dela Cream - Bonus - SNATCH GAME|1.0|0|1
4986|Ben Folds Five - Song for The Dumped|1.0|0|1
4986|ben platt - You Will Be Found|1.0|0|1
4986|Bernadette Peters - Anything You Can Do|1.0|0|1
4986|BerryGood - Don't believe|1.0|0|1
4986|Best Coast - Feeling OK|1.0|0|1
4986|Bette Midler - I Put A Spell On You|1.0|0|1
4986|Betty Who - The Other Side (From "Sierra Burgess Is a Loser")|1.0|0|1
4986|Beyonce feat Andre 3000 - Back To Black Official Version (The Great Gatsby)|1.0|0|1
4986|Beyoncé - 6 Inch (feat. The Weeknd)|1.0|0|1
4986|Beyoncé - All Night|1.0|0|1
4986|Beyoncé - Beautiful Liar (Remix)|1.0|0|1
4986|Beyoncé - Daddy Lessons|1.0|0|1
4986|Beyoncé - Drunk in Love|1.0|0|1
4986|Beyoncé - Flawless remix|1.0|0|1
4986|Beyoncé - Formation|1.0|0|1
4986|Beyoncé - FREEDOM (feat. Kendrick Lamar)|1.0|0|1
4986|Beyoncé - Haunted|1.0|0|1
4986|Beyoncé - Hold Up|1.0|0|1
4986|Beyoncé - Irreplaceable|1.0|0|1
4986|Beyoncé - Jealous|1.0|0|1
4986|Beyoncé - PRAY YOU CATCH ME|1.0|0|1
4986|Beyoncé - Rocket|1.0|0|1
4986|Beyoncé - SANDCASTLES|1.0|0|1
4986|Beyoncé - Sorry|1.0|0|1
4986|Beyoncé - Suga Mama|1.0|0|1
4986|Beyoncé - That's How You Like It (feat. Jay-Z)|1.0|0|1
4986|Beyoncé, JAY-Z, The Carters - BLACK EFFECT|1.0|0|1
4986|Beyoncé, JAY-Z, The Carters - LOVEHAPPY|1.0|0|1
4986|Beyond - 光輝歲月|1.0|0|1
4986|Beyond - 海闊天空|1.0|0|1
4986|Beyond - 灰色軌跡 - 電影"天若有情"歌曲|1.0|0|1
4986|Beyond - 真的愛妳|1.0|0|1
4986|Bicep - Orca|1.0|0|1
4986|Bicep - Spring|1.0|0|1
4986|Big & Rich - California|1.0|0|1
4986|Big Freedia - Karaoke (feat. Lizzo)|1.0|0|1
4986|Big K.R.I.T. - 1999 (feat. Lloyd)|1.0|0|1
4986|Big K.R.I.T. - Aux Cord|1.0|0|1
4986|Big K.R.I.T. - Big Bank (feat. T.I.)|1.0|0|1
4986|Big K.R.I.T. - Big K.R.I.T.|1.0|0|1
4986|Big K.R.I.T. - Classic Interlude|1.0|0|1
4986|Big K.R.I.T. - Confetti|1.0|0|1
4986|Big K.R.I.T. - Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown)|1.0|0|1
4986|Big K.R.I.T. - Layup|1.0|0|1
4986|Big K.R.I.T. - Money On The Floor|1.0|0|1
4986|Big K.R.I.T. - Ride Wit Me (feat. Bun B & Pimp C)|1.0|0|1
4986|Big K.R.I.T. - Subenstein (My Sub IV)|1.0|0|1
4986|Big K.R.I.T. - The Light (feat. Bilal, Robert Glasper Jr., Kenneth Whalum & Burniss Earl Travis II)|1.0|0|1
4986|Big Mountain - Baby, I Love Your Way|1.0|0|1
4986|Big Sean - Beware|1.0|0|1
4986|Big Sean - Big Bidness (& Metro Boomin)|1.0|0|1
4986|Big Sean - Bigger Than Me (feat. The Flint Chozen Choir & Starrah)|1.0|0|1
4986|Big Sean - Blessings (feat. Drake, Kanye West)|1.0|0|1
4986|Big Sean - Even The Odds (& Metro Boomin)|1.0|0|1
4986|Big Sean - Go Legend (& Metro Boomin)|1.0|0|1
4986|Big Sean - In Tune (& Metro Boomin)|1.0|0|1
4986|Big Sean - Jump Out The Window|1.0|0|1
4986|Big Sean - No Hearts, No Love (& Metro Boomin)|1.0|0|1
4986|Big Sean - Outro|1.0|0|1
4986|Big Sean - Pull Up N Wreck (& Metro Boomin)|1.0|0|1
4986|Big Sean - Reason (& Metro Boomin)|1.0|0|1
4986|Big Sean - Savage Time (& Metro Boomin)|1.0|0|1
4986|Big Sean - So Good (& Metro Boomin)|1.0|0|1
4986|Big Sean - Toyota Music|1.0|0|1
4986|Big Sean - Who's Stopping Me (& Metro Boomin)|1.0|0|1
4986|Big Star - In The Street|1.0|0|1
4986|Big Thief - Mary|1.0|0|1
4986|Big Thief - Mythological Beauty|1.0|0|1
4986|Bigbang - BANG BANG BANG|1.0|0|1
4986|Bigbang - Fantastic Baby|1.0|0|1
4986|Bigbang - Intro (Alive)|1.0|0|1
4986|Bigbang - Monster|1.0|0|1
4986|Bigbang - 재미없어|1.0|0|1
4986|BIGFLO - Obliviate|1.0|0|1
4986|Bikini Kill - DemiRep|1.0|0|1
4986|Bikini Kill - Rah! Rah! Replica|1.0|0|1
4986|Bikini Kill - Rebel Girl|1.0|0|1
4986|Bikini Kill - Strawberry Julius|1.0|0|1
4986|Bill Withers - Ain't No Sunshine|1.0|0|1
4986|Bill Withers - Lean on Me|1.0|0|1
4986|Bill Withers - Use Me|1.0|0|1
4986|Billboard BREAKDOWN - Hot 100 - October 27, 2018|1.0|0|1
4986|Billy Currington - Drinkin' Town with a Football Problem|1.0|0|1
4986|Billy Joe Shaver - Hard To Be an Outlaw (feat. Willie Nelson)|1.0|0|1
4986|Billy Joe Shaver - The Devil Made Me Do It The First Time|1.0|0|1
4986|Billy Joel - Vienna|1.0|0|1
4986|Binary One - Two|1.0|0|1
4986|Bing Crosby - Here Comes Santa Claus (Right Down Santa Claus Lane)|1.0|0|1
4986|Bing Crosby - Winter Wonderland - Remastered 2006|1.0|0|1
4986|Birdy - Let It All Go|1.0|0|1
4986|Birdy - Tee Shirt|1.0|0|1
4986|Birdy - The District Sleeps Alone Tonight|1.0|0|1
4986|Biskwiq - Everything Is Kosher|1.0|0|1
4986|Bizzey - Drama|1.0|0|1
4986|Björk - Bachelorette - Live|1.0|0|1
4986|Björk - Cover Me|1.0|0|1
4986|Björk - Hyperballad|1.0|0|1
4986|Björk - Innocence|1.0|0|1
4986|Björk - Jóga|1.0|0|1
4986|Björk - Pagan Poetry|1.0|0|1
4986|bl00dwave - luxury|1.0|0|1
4986|Blac Youngsta - Booty|1.0|0|1
4986|Black Elk - Intro|1.0|0|1
4986|Black Eyed Peas - Don't Stop The Party|1.0|0|1
4986|Black Eyed Peas - Pump It|1.0|0|1
4986|Black Eyed Peas - Where Is The Love|1.0|0|1
4986|Black Party - Summer Love|1.0|0|1
4986|Black Star - Respiration|1.0|0|1
4986|Blackbear - double|1.0|0|1
4986|Blackbear - if i could i would feel nothing|1.0|0|1
4986|Blair St. Clair - Irresistible|1.0|0|1
4986|Blakroc - Ain't Nothing Like You (Hoochie Coo)|1.0|0|1
4986|Blank Banshee - AMMONIA CLOUDS|1.0|0|1
4986|Blank Banshee - B:/ Infinite Login|1.0|0|1
4986|Blank Banshee - B:/ Shut down/Depression|1.0|0|1
4986|Blank Banshee - B:/ Start Up|1.0|0|1
4986|Blank Banshee - BATHSALTS|1.0|0|1
4986|Blank Banshee - CYBER ZODIAC|1.0|0|1
4986|Blank Banshee - Deep Space|1.0|0|1
4986|Blank Banshee - Dreamcast|1.0|0|1
4986|Blank Banshee - HYP☰R OBJ☰CT|1.0|0|1
4986|Blank Banshee - PURITY BOYS|1.0|0|1
4986|Blank Banshee - Venus Death Trap|1.0|0|1
4986|Blank Banshee - WAVESTEP|1.0|0|1
4986|Blank Banshee - World Vision|1.0|0|1
4986|Bleachers - Wake Me|1.0|0|1
4986|Blind Pilot - Half Moon|1.0|0|1
4986|blink-182 - Cynical|1.0|0|1
4986|blink-182 - FIRST DATE|1.0|0|1
4986|blink-182 - Online Songs|1.0|0|1
4986|blink-182 - She's Out Of Her Mind|1.0|0|1
4986|blink-182 - Story Of A Lonely Guy|1.0|0|1
4986|blink-182 - THE ROCK SHOW|1.0|0|1
4986|Bloc Party - Banquet|1.0|0|1
4986|Block B - Very Good - Rough Ver.|1.0|0|1
4986|Blondie - Atomic|1.0|0|1
4986|Blondie - Heart Of Glass - Special Mix|1.0|0|1
4986|Blondie - Maria|1.0|0|1
4986|Blossoms - Deep Grass|1.0|0|1
4986|Blue Öyster Cult - (Don't Fear) The Reaper|1.0|0|1
4986|Bluejuice - Act Yr Age|1.0|0|1
4986|Bluejuice - Broken Leg|1.0|0|1
4986|Blur - Girls & Boys|1.0|0|1
4986|Blur - Tender|1.0|0|1
4986|BLVK - Air|1.0|0|1
4986|Boa - Only One|1.0|0|1
4986|Bob Dylan - Blowin' in The Wind|1.0|0|1
4986|Bob Dylan - Don't Think Twice, It's All Right|1.0|0|1
4986|Bob Dylan - Knockin' on Heaven's Door - Remastered|1.0|0|1
4986|Bob Dylan - Positively 4th Street|1.0|0|1
4986|Bob Seger - Night Moves|1.0|0|1
4986|Boban I Marco Markovic Orkesta - Cinnamon Girl|1.0|0|1
4986|Bobby "Boris" Pickett & The Crypt-Kickers - Monster Mash|1.0|0|1
4986|Bobby Bare - He's A Cowboy|1.0|0|1
4986|Bobby Bare - Homestead on The Farm|1.0|0|1
4986|Bobby Brown - My Prerogative|1.0|0|1
4986|Bobby Chen - 把悲傷留給自己|1.0|0|1
4986|Bobby Thurston - You Got What It Takes|1.0|0|1
4986|Bolbbalgan4 - Blue|1.0|0|1
4986|Bolbbalgan4 - Galaxy|1.0|0|1
4986|Bolbbalgan4 - To My Youth|1.0|0|1
4986|Bomba Estéreo - Mar (Lo Que Siento)|1.0|0|1
4986|Bombay Bicycle Club - Luna|1.0|0|1
4986|Bomfunk MC's - Freestyler|1.0|0|1
4986|Bon Iver - Calgary|1.0|0|1
4986|Bon Iver - re:Stacks|1.0|0|1
4986|Bon Iver - Rosyln|1.0|0|1
4986|Bon Jovi - Always|1.0|0|1
4986|Bon Jovi - I'd Die For You|1.0|0|1
4986|Bon Jovi - Let It Rock|1.0|0|1
4986|Bon Jovi - Livin' on a Prayer|1.0|0|1
4986|Bon Jovi - Never Say Goodbye|1.0|0|1
4986|Bon Jovi - Raise Your Hands|1.0|0|1
4986|Bon Jovi - Social Disease|1.0|0|1
4986|Bon Jovi - Wanted Dead or Alive|1.0|0|1
4986|Bon Jovi - Wild In The Streets|1.0|0|1
4986|Bon Jovi - Without Love|1.0|0|1
4986|Bon Jovi - You Give Love a Bad Name|1.0|0|1
4986|Bone Crusher - Never Scared (feat. Killer Mike & T.I.) - Club Mix|1.0|0|1
4986|Bonobo - Kerala|1.0|0|1
4986|Borgore - Decisions (feat. Miley Cyrus)|1.0|0|1
4986|Born Without Bones - Blue Prince|1.0|0|1
4986|Born Without Bones - Fool|1.0|0|1
4986|Born Without Bones - I Am a Ruin|1.0|0|1
4986|Born Without Bones - Muscle|1.0|0|1
4986|Born Without Bones - Romance|1.0|0|1
4986|Born Without Bones - Shy Away|1.0|0|1
4986|Born Without Bones - Takes Time|1.0|0|1
4986|Born Without Bones - What I Was Missing|1.0|0|1
4986|Born Without Bones - Wishing (You) Well|1.0|0|1
4986|Born Without Bones - Young|1.0|0|1
4986|Boston - More Than a Feeling|1.0|0|1
4986|Boyfriend - BOUNCE|1.0|0|1
4986|Boyfriend - WITCH|1.0|0|1
4986|Boyz II Men - On Bended Knee|1.0|0|1
4986|Boyzone - When The Going Gets Tough|1.0|0|1
4986|Boyzone - You Needed Me|1.0|0|1
4986|Bradley Cooper - Too Far Gone|1.0|0|1
4986|Brand New - 137|1.0|0|1
4986|Brand New - 451|1.0|0|1
4986|Brand New - Batter Up|1.0|0|1
4986|Brand New - Can't Get It Out|1.0|0|1
4986|Brand New - Could Never Be Heaven|1.0|0|1
4986|Brand New - Desert|1.0|0|1
4986|Brand New - I Will Play My Game Beneath The Spin Light|1.0|0|1
4986|Brand New - In The Water|1.0|0|1
4986|Brand New - No Control|1.0|0|1
4986|Brand New - Out Of Mana|1.0|0|1
4986|Brand New - Same Logic/Teeth|1.0|0|1
4986|Brand New - The Shower Scene|1.0|0|1
4986|Brand New - Waste|1.0|0|1
4986|Brandon Victor Dixon - Damned for All Time / Blood Money|1.0|0|1
4986|Brandon Victor Dixon - Heaven on Their Minds|1.0|0|1
4986|Brandon Victor Dixon - What's The Buzz / Strange Thing Mystifying|1.0|0|1
