Rank|Song|Total Points|Number Ones|Total Listeners
4144|Avril Lavigne - I'm with You|1.0|0|1
4144|Avril Lavigne - Let Me Go|1.0|0|1
4144|Avril Lavigne - The Best Damn Thing|1.0|0|1
4144|Azealia Banks - 212 (feat. Lazy Jay)|1.0|0|1
4144|Azealia Banks - BBD|1.0|0|1
4144|Azealia Banks - Chi Chi|1.0|0|1
4144|Azealia Banks - Fierce|1.0|0|1
4144|Azealia Banks - JFK|1.0|0|1
4144|Azealia Banks - Jumanji|1.0|0|1
4144|Azealia Banks - Yung Rapunxel|1.0|0|1
4144|B.o.B - Strange Clouds|1.0|0|1
4144|B00ty - Modern Romance|1.0|0|1
4144|BABYMETAL - KARATE|1.0|0|1
4144|Baccara - Yes Sir, I Can Boogie|1.0|0|1
4144|Backstage Cast - Elevator|1.0|0|1
4144|Backstreet Boys - More Than That|1.0|0|1
4144|Backyard Dog - Baddest Ruffest|1.0|0|1
4144|Bad Computer - 4Me|1.0|0|1
4144|Bad Religion - The Kids Are Alt-Right|1.0|0|1
4144|Badfinger - Without You|1.0|0|1
4144|Bali Bandits - Bonzo's Juggling Show|1.0|0|1
4144|Balqees - Yoi Yoi|1.0|0|1
4144|Bananarama - Cruel Summer|1.0|0|1
4144|Bananarama - Venus|1.0|0|1
4144|Band Of Skulls - Killer|1.0|0|1
4144|Banks - 27 Hours|1.0|0|1
4144|Banks - Drowning - Stwo Remix|1.0|0|1
4144|Banks - Haunt|1.0|0|1
4144|Banks - Judas|1.0|0|1
4144|Banks - Mother Earth|1.0|0|1
4144|Banks - Poltergeist|1.0|0|1
4144|Banks - This Is Not About Us|1.0|0|1
4144|Banks - To The Hilt|1.0|0|1
4144|Banks - Weaker Girl|1.0|0|1
4144|Barcelona - Please Don't Go (Greg Cooke Remix) _FREE|1.0|0|1
4144|Barrie - Canyons|1.0|0|1
4144|Bart B More - Rising Up|1.0|0|1
4144|Basement Jaxx - Take Me Back To Your House|1.0|0|1
4144|Bastille - An Act Of Kindness|1.0|0|1
4144|Bastille - Bite Down (Bastille Vs. HAIM)|1.0|0|1
4144|Bastille - Fake it|1.0|0|1
4144|Bastille - Flaws|1.0|0|1
4144|Bastille - Four Walls (The Ballad Of Perry Smith)|1.0|0|1
4144|Bastille - Lethargy|1.0|0|1
4144|Bastille - Oblivion|1.0|0|1
4144|Bastille - Power|1.0|0|1
4144|Bastille - Send Them Off!|1.0|0|1
4144|Bastille - Snakes|1.0|0|1
4144|Bastille - The Currents|1.0|0|1
4144|Bastille - Warmth|1.0|0|1
4144|Bastille - Winter Of Our Youth|1.0|0|1
4144|Bat for Lashes - Daniel|1.0|0|1
4144|Bayli - MYOB: Or Whatever|1.0|0|1
4144|Bayonetta - オープニングデモ|1.0|0|1
4144|bazzi - Beautiful|1.0|0|1
4144|bazzi - Myself|1.0|0|1
4144|BC Unidos - Bicycle|1.0|0|1
4144|BC Unidos - I'm a Dream|1.0|0|1
4144|Bea Miller - Like That|1.0|0|1
4144|Bea Miller - S.L.U.T.|1.0|0|1
4144|Bea Miller - Yes Girl|1.0|0|1
4144|Beach Fossils - Birthday|1.0|0|1
4144|Beach Fossils - Clash The Truth|1.0|0|1
4144|Beach Fossils - Down The Line|1.0|0|1
4144|Beach House - 10 Mile Stereo|1.0|0|1
4144|Beach House - Better Times|1.0|0|1
4144|Beach House - Dark Spring|1.0|0|1
4144|Beach House - Dive|1.0|0|1
4144|Beach House - Drunk in LA|1.0|0|1
4144|Beach House - L'Inconnue|1.0|0|1
4144|Beach House - Norway|1.0|0|1
4144|Beach House - Pay No Mind|1.0|0|1
4144|Beach House - Real Love|1.0|0|1
4144|Beach House - Silver Soul|1.0|0|1
4144|Beach House - Take Care|1.0|0|1
4144|Beach House - Wedding Bell|1.0|0|1
4144|Beans On Toast - M. D. M. Amazing|1.0|0|1
4144|Bearson - Go To Sleep|1.0|0|1
4144|Beastie Boys - Brass Monkey|1.0|0|1
4144|Beastie Boys - Sabotage - 2009 Digital Remaster|1.0|0|1
4144|Beastie Boys - The Sounds Of Science|1.0|0|1
4144|Bebe Rexha - (Not) The One|1.0|0|1
4144|Bebe Rexha - Bad Bitch (feat. Ty Dolla $ign)|1.0|0|1
4144|Bebe Rexha - Grace|1.0|0|1
4144|Bebe Rexha - Small Doses|1.0|0|1
4144|Bebe Rexha - That's It (feat. Gucci Mane & 2 Chainz)|1.0|0|1
4144|Beck - Blue Moon|1.0|0|1
4144|Beck - Lost Cause|1.0|0|1
4144|Beck - Where It's At|1.0|0|1
4144|Becky G - Shower|1.0|0|1
4144|Bee Gees - How Deep Is Your Love|1.0|0|1
4144|Bella Thorne - Watch Me|1.0|0|1
4144|Belle and Sebastian - The Boy With The Arab Strap|1.0|0|1
4144|Ben LaMar Gay - Music for 18 Hairdressers: Braids & Fractals|1.0|0|1
4144|Benjamin Lazar Davis - A Love Song Seven Ways|1.0|0|1
4144|Benji Lewis - Us Again|1.0|0|1
4144|Berner - 20 Joints|1.0|0|1
4144|berriloom - Eyetooth|1.0|0|1
4144|Betty Who - Mama Say|1.0|0|1
4144|Betty Who - Pretend You're Missing Me|1.0|0|1
4144|Beyoncé - 7/11|1.0|0|1
4144|Beyoncé - Beautiful Liar - Main Version / Album Version|1.0|0|1
4144|Beyoncé - Blow|1.0|0|1
4144|Beyoncé - Countdown|1.0|0|1
4144|Beyoncé - Crazy In Love - Remix|1.0|0|1
4144|Beyoncé - Daddy Lessons|1.0|0|1
4144|Beyoncé - Drunk in Love|1.0|0|1
4144|Beyoncé - Halo|1.0|0|1
4144|Beyoncé - Hold Up|1.0|0|1
4144|Beyoncé - If I Were a Boy|1.0|0|1
4144|Beyoncé - Irreplaceable|1.0|0|1
4144|Beyoncé - XO|1.0|0|1
4144|Beyoncé, JAY-Z, The Carters - BOSS|1.0|0|1
4144|Beyoncé, JAY-Z, The Carters - NICE|1.0|0|1
4144|Bhad Bhabie - Gucci Flip Flops (feat. Lil Yachty)|1.0|0|1
4144|Big Boi - All Night|1.0|0|1
4144|Big Sean - Dance (A$$) Remix|1.0|0|1
4144|Big Sean - Deep|1.0|0|1
4144|Big Sean - Jump Out The Window|1.0|0|1
4144|Big Sean - Toyota Music|1.0|0|1
4144|Bigbang - Fantastic Baby|1.0|0|1
4144|Bill Withers - Ain't No Sunshine|1.0|0|1
4144|Bill Wurtz - La de Da de Da de Da de Day Oh|1.0|0|1
4144|Billie Eilish - &burn (with Vince Staples)|1.0|0|1
4144|Billy Currington - Good Directions|1.0|0|1
4144|Billy Joel - Vienna|1.0|0|1
4144|Billy Talent - Fallen Leaves|1.0|0|1
4144|Birdy - Wings|1.0|0|1
4144|BIRTHH - Chlorine|1.0|0|1
4144|BIRTHH - Queen Of Failureland|1.0|0|1
4144|Bizzey - Drama|1.0|0|1
4144|Björk - Army Of Me|1.0|0|1
4144|Björk - Aurora|1.0|0|1
4144|Black Box Recorder - England Made Me|1.0|0|1
4144|Black Eyed Peas - Don't Lie|1.0|0|1
4144|Black Moth Super Rainbow - Panic Blooms|1.0|0|1
4144|Black Rebel Motorcycle Club - Beat The Devil's Tattoo|1.0|0|1
4144|Black Star - Astronomy (8th Light)|1.0|0|1
4144|Black Star - B Boys Will B Boys|1.0|0|1
4144|Black Star - Brown Skin Lady|1.0|0|1
4144|Black Star - Children's Story|1.0|0|1
4144|Black Star - Hater Players|1.0|0|1
4144|Black Star - Intro|1.0|0|1
4144|Black Star - K.O.S. (Determination)|1.0|0|1
4144|Black Star - Re:Definition|1.0|0|1
4144|Black Star - Yo Yeah|1.0|0|1
4144|Black Thought - 9th vs. Thought|1.0|0|1
4144|Blackbear - Dirty Laundry|1.0|0|1
4144|Blackstreet - No Diggity|1.0|0|1
4144|Blake Shelton - Go Ahead and Break My Heart (feat. Gwen Stefani)|1.0|0|1
4144|Blanck Mass - John Doe's Carnival Of Error|1.0|0|1
4144|Blank Banshee - Dreamcast|1.0|0|1
4144|Blank Banshee - Megaflora|1.0|0|1
4144|Bleachers - Alfie's Song (Not So Typical Love Song)|1.0|0|1
4144|Bleachers - Don't Take The Money - MTV Unplugged|1.0|0|1
4144|Bleachers - Dream Of Mickey Mantle|1.0|0|1
4144|Bleachers - Goodmorning|1.0|0|1
4144|Bleachers - Hate That You Know Me|1.0|0|1
4144|Bleeker - Highway|1.0|0|1
4144|Blind Dates Play Fear Pong (Joe vs. Chris) - Fear Pong | Cut|1.0|0|1
4144|blink-182 - Anthem Part Two|1.0|0|1
4144|blink-182 - Bored To Death|1.0|0|1
4144|blink-182 - Everytime I Look for You|1.0|0|1
4144|blink-182 - Feeling This|1.0|0|1
4144|blink-182 - FIRST DATE|1.0|0|1
4144|blink-182 - Give Me One Good Reason|1.0|0|1
4144|blink-182 - Happy Holidays, You Bastard|1.0|0|1
4144|blink-182 - Not Now|1.0|0|1
4144|blink-182 - Online Songs|1.0|0|1
4144|blink-182 - Please Take Me Home|1.0|0|1
4144|blink-182 - Reckless Abandon|1.0|0|1
4144|blink-182 - Roller Coaster|1.0|0|1
4144|blink-182 - Shut Up|1.0|0|1
4144|blink-182 - STAY TOGETHER FOR THE KIDS|1.0|0|1
4144|blink-182 - Story Of A Lonely Guy|1.0|0|1
4144|blink-182 - Strings|1.0|0|1
4144|blink-182 - THE ROCK SHOW|1.0|0|1
4144|Blondie - Atomic|1.0|0|1
4144|Blondie - Heart Of Glass (24-Bit Digitally Remastered 01)|1.0|0|1
4144|Blood Orange - Champagne Coast|1.0|0|1
4144|Blossoms - I Can't Stand It|1.0|0|1
4144|Blue October - Into The Ocean|1.0|0|1
4144|Blues Image - Ride Captain Ride|1.0|0|1
4144|Bob Marley & The Wailers - Jamming|1.0|0|1
4144|Bob Sinclar - I Believe|1.0|0|1
4144|Bobby Shmurda - Hot N*gga|1.0|0|1
4144|Bomba Estéreo - Soy Yo|1.0|0|1
4144|Bombay Bicycle Club - Carry Me|1.0|0|1
4144|Bon Iver - Blindsided|1.0|0|1
4144|Bon Iver - Creature Fear|1.0|0|1
4144|Bon Iver - Holocene|1.0|0|1
4144|Bon Iver - Lump Sum|1.0|0|1
4144|Bon Iver - Towers|1.0|0|1
4144|Bon Iver - Wash.|1.0|0|1
4144|Bon Jovi - I'd Die For You|1.0|0|1
4144|Bon Jovi - Let It Rock|1.0|0|1
4144|Bon Jovi - Livin' on a Prayer|1.0|0|1
4144|Bon Jovi - Never Say Goodbye|1.0|0|1
4144|Bon Jovi - Raise Your Hands|1.0|0|1
4144|Bon Jovi - Social Disease|1.0|0|1
4144|Bon Jovi - Wanted Dead or Alive|1.0|0|1
4144|Bon Jovi - Wild In The Streets|1.0|0|1
4144|Bon Jovi - Without Love|1.0|0|1
4144|Bon Jovi - You Give Love a Bad Name|1.0|0|1
4144|Bonnie Tyler - Holding Out for a Hero|1.0|0|1
4144|Bonnie Tyler - Making Love Out Of Nothing at All|1.0|0|1
4144|Borgeous - Young In Love|1.0|0|1
4144|Bowling for Soup - 1985|1.0|0|1
4144|Boyz II Men - It's So Hard To Say Goodbye To Yesterday|1.0|0|1
4144|Boyz II Men - Motownphilly|1.0|0|1
4144|Brad Makes Chocolate in Ecuador - Part 1 | It's Alive | Bon Appétit|1.0|0|1
4144|Brad Oscar - A Musical|1.0|0|1
4144|Brad Paisley - Celebrity|1.0|0|1
4144|Brad Paisley - Gold All Over The Ground (Johnny Cash: Forever Words)|1.0|0|1
4144|Brad Paisley - Mud on The Tires|1.0|0|1
4144|BRAEVES - Pull Me In|1.0|0|1
4144|Braid - I Keep a Diary|1.0|0|1
4144|Brantley Gilbert - Bottoms Up|1.0|0|1
4144|brasstracks - Get Your Way|1.0|0|1
4144|Brave Shores - Brave Shores II|1.0|0|1
4144|Brave Shores - Dancing Underwater|1.0|0|1
4144|Brave Shores - More Like You|1.0|0|1
4144|Brave Shores - Needle And Grenade|1.0|0|1
4144|Brave Shores - Never Come Down|1.0|0|1
4144|Brave Shores - Surfs Up|1.0|0|1
4144|Brave Shores - World Beneath The Sea|1.0|0|1
4144|Bree Runway - What Do I Tell My Friends?|1.0|0|1
4144|Brent Faiyaz - Poison|1.0|0|1
4144|Brian Fallon - Forget Me Not|1.0|0|1
4144|Brian Fallon - If Your Prayers Don't Get To Heaven|1.0|0|1
4144|Brian McKnight - Back at One|1.0|0|1
4144|Brian Stokes Mitchell - Justice|1.0|0|1
4144|Briana Marela - Be In Love|1.0|0|1
4144|Bridgit Mendler - 5:15|1.0|0|1
4144|Bridgit Mendler - Blonde|1.0|0|1
4144|Bridgit Mendler - Hold on for Dear Love|1.0|0|1
4144|Bridgit Mendler - Love Will Tell Us Where To Go|1.0|0|1
4144|Bridgit Mendler - Rocks at My Window|1.0|0|1
4144|Bridgit Mendler - The Fall Song|1.0|0|1
4144|Bring It On: The Musical - Original Broadway Cast - It's All Happening|1.0|0|1
4144|British Empire Restored in Modern Day! | Hearts Of Iron 4 (HOI4 - UK Monarchy)|1.0|0|1
4144|Britney Spears - 3|1.0|0|1
4144|Britney Spears - Better|1.0|0|1
4144|Britney Spears - Circus|1.0|0|1
4144|Britney Spears - Coupure Électrique|1.0|0|1
4144|Britney Spears - Do Somethin'|1.0|0|1
4144|Britney Spears - Get Back|1.0|0|1
4144|Britney Spears - Interview|1.0|0|1
4144|Britney Spears - Make Me... (feat. G-Eazy)|1.0|0|1
4144|Britney Spears - Overprotected|1.0|0|1
4144|Britney Spears - Private Show|1.0|0|1
4144|Britney Spears - Stronger|1.0|0|1
4144|Britney Spears - Till The World Ends|1.0|0|1
4144|Britney Spears - Till The World Ends (feat. Nicki Minaj, Kesha)|1.0|0|1
4144|BRKLYN - Can't Get Enough (feat. Mariah McManus)|1.0|0|1
4144|BROCKHAMPTON - BANK|1.0|0|1
4144|BROCKHAMPTON - FACE|1.0|0|1
4144|BROCKHAMPTON - HEAT|1.0|0|1
4144|BROCKHAMPTON - HOTTIE|1.0|0|1
4144|BROCKHAMPTON - LIQUID|1.0|0|1
4144|BROCKHAMPTON - SISTER/NATION|1.0|0|1
4144|BROCKHAMPTON - SWAMP|1.0|0|1
4144|BROCKHAMPTON - TEAM|1.0|0|1
4144|Brodka - Mirror Mirror|1.0|0|1
4144|Brodka - Up In The Hill|1.0|0|1
4144|Broken Social Scene - Anthems for a Seventeen Year Old Girl|1.0|0|1
4144|Broken Social Scene - Lover's Spit|1.0|0|1
4144|Broken Social Scene - Shampoo Suicide|1.0|0|1
4144|Broken Social Scene - Sweetest Kill|1.0|0|1
4144|Bronx Beat with Tina Fey - SNL|1.0|0|1
4144|BROODS - Are You Home|1.0|0|1
4144|Brooke Candy - Paper or Plastic|1.0|0|1
4144|Brooklyn Nine - Nine (2013)|1.0|0|1
4144|Brooks & Dunn - Boot Scootin' Boogie|1.0|0|1
4144|Brooks & Dunn - My Maria|1.0|0|1
4144|Brothers Osborne - 21 Summer|1.0|0|1
4144|Brothers Osborne - Slow Your Roll|1.0|0|1
4144|Bruce Channel - Hey! Baby - Remastered|1.0|0|1
4144|Bruce Springsteen - Bobby Jean|1.0|0|1
4144|Bruce Springsteen - Nebraska|1.0|0|1
4144|Bruce Springsteen - The Promised Land|1.0|0|1
4144|Bruce Springsteen - The Ties That Bind|1.0|0|1
4144|Bruno Belissimo - Tempi moderni|1.0|0|1
4144|Bryan Adams - Summer Of '69|1.0|0|1
4144|Bryan Ferry - Don't Stop The Dance|1.0|0|1
4144|Bryan Ferry - Slave To Love|1.0|0|1
4144|Bryson Tiller - Exchange|1.0|0|1
4144|Bryson Tiller - Run Me Dry|1.0|0|1
4144|BTS - Airplane, Pt. 2|1.0|0|1
4144|BTS - As I Told You|1.0|0|1
4144|BTS - Awake|1.0|0|1
4144|BTS - FAKE LOVE|1.0|0|1
4144|BTS - Go Go|1.0|0|1
4144|BTS - Intro: Singularity|1.0|0|1
4144|BTS - MAMA|1.0|0|1
4144|BTS - War Of Hormone|1.0|0|1
4144|bulldog eyes - boys|1.0|0|1
4144|bulldog eyes - grief ii|1.0|0|1
4144|Bully - Running|1.0|0|1
4144|Burzum - Dunkelheit|1.0|0|1
4144|Busta Rhymes - Gimme Some More|1.0|0|1
4144|Buzzy Lee - Walk Away|1.0|0|1
4144|BYNON - Golden Hearts - Dannic Edit|1.0|0|1
4144|BØRNS - Faded Heart|1.0|0|1
4144|BØRNS - The Emotion|1.0|0|1
4144|c00ltube - Dreams 2|1.0|0|1
4144|C418 - Dry Hands|1.0|0|1
4144|Cabu - Crazy|1.0|0|1
4144|Cage The Elephant - Hypocrite|1.0|0|1
4144|Cage The Elephant - Shake Me Down|1.0|0|1
4144|Caitlyn Scarlett - Happy When|1.0|0|1
4144|Caitlyn Scarlett - Ornaments|1.0|0|1
4144|Calvin Harris - Cash Out|1.0|0|1
4144|Calvin Harris - Feels|1.0|0|1
4144|Calvin Harris - Flashback|1.0|0|1
4144|Calvin Harris - Holiday|1.0|0|1
4144|Calvin Harris - Skrt on Me|1.0|0|1
4144|Calvin Harris - sLiDe (feat. frank ocean & MIGOS)|1.0|0|1
4144|Calvin Harris - Summer|1.0|0|1
4144|Cam - Burning House|1.0|0|1
4144|Camila Cabello - Camila|1.0|0|1
4144|Camila Cabello - I Have Questions|1.0|0|1
4144|Camila Cabello - In The Dark|1.0|0|1
4144|Camila Cabello - Something's Gotta Give|1.0|0|1
4144|Camp Cope - UFO Lighter|1.0|0|1
4144|Canaan Cox - Out Of Nowhere|1.0|0|1
4144|Candy Hearts - I Miss You|1.0|0|1
4144|Cannabis Club ATL - Ban|1.0|0|1
4144|Cannabis Club ATL - Cool Out|1.0|0|1
4144|Cannabis Club ATL - Decatur|1.0|0|1
4144|Cannabis Club ATL - Derrier Roll|1.0|0|1
4144|Cannabis Club ATL - Dice|1.0|0|1
4144|Cannabis Club ATL - Dubai|1.0|0|1
4144|Cannabis Club ATL - Get Rich|1.0|0|1
4144|Cannabis Club ATL - Loud|1.0|0|1
4144|Cannabis Club ATL - Mind Your Business|1.0|0|1
4144|Cansei de Ser Sexy - City Grrrl|1.0|0|1
4144|Captain & Tennille - Love Will Keep Us Together|1.0|0|1
4144|Car Seat Headrest - Bodys|1.0|0|1
4144|Car Seat Headrest - Drunk Drivers/Killer Whales|1.0|0|1
4144|Car Seat Headrest - Sober To Death|1.0|0|1
4144|Caravan Palace - Black Betty|1.0|0|1
4144|Caravan Palace - Jolie Coquine|1.0|0|1
4144|Cardi B - Bodak Yellow|1.0|0|1
4144|Carl Douglas - Kung Fu Fighting|1.0|0|1
4144|Carla Makes BA's Best Shrimp Scampi - From The Test Kitchen | Bon Appétit|1.0|0|1
4144|Carla Makes Hasselback Butternut Squash - From The Test Kitchen | Bon Appetit|1.0|0|1
4144|Carly Pearce - Every Little Thing|1.0|0|1
4144|Carly Rae Jepsen - Black Heart|1.0|0|1
4144|Carly Rae Jepsen - Body Language|1.0|0|1
4144|Carly Rae Jepsen - Call Me Maybe|1.0|0|1
4144|Carly Rae Jepsen - Higher|1.0|0|1
4144|Carly Rae Jepsen - I Really Like You|1.0|0|1
4144|Carly Rae Jepsen - Roses|1.0|0|1
4144|Carly Rae Jepsen - Tug Of War|1.0|0|1
4144|Carmit Bachar - How Far|1.0|0|1
4144|Carnage - Incredible - Original Mix|1.0|0|1
4144|Carnage - Overtime (feat. Sebastian Reynoso & KYLE)|1.0|0|1
4144|Caro Emerald - Back It Up|1.0|0|1
4144|Carrie Underwood - Before He Cheats|1.0|0|1
4144|Carrie Underwood - Smoke Break|1.0|0|1
4144|Carrie Underwood - Two Black Cadillacs|1.0|0|1
4144|Cascada - Everytime We Touch|1.0|0|1
4144|Cashmere Cat - Quit (feat. Ariana Grande)|1.0|0|1
4144|Cass. - Redwood|1.0|0|1
4144|Caswell - Dance Sober|1.0|0|1
4144|Cat Paw - Japanese Garden|1.0|0|1
4144|Catherine McGrath - Lost In The Middle|1.0|0|1
4144|Cdot Honcho - 02 Shit (Ft Rich The Kid)|1.0|0|1
4144|Cdot Honcho - Another One|1.0|0|1
4144|Ce Ce Peniston - Finally|1.0|0|1
4144|Chaka Khan - I Feel For You|1.0|0|1
4144|Chamillionaire - Hip Hop Police|1.0|0|1
4144|Chance The Rapper - Angels (feat. Saba)|1.0|0|1
4144|Chance The Rapper - Same Drugs|1.0|0|1
4144|Chance The Rapper - Summer Friends (feat. Jeremih & Francis & The Lights)|1.0|0|1
4144|Charles Bradley - Changes|1.0|0|1
4144|Charli XCX - Blame It On U|1.0|0|1
4144|Charli XCX - Blame It On You|1.0|0|1
4144|Charli XCX - bounce|1.0|0|1
4144|Charli XCX - Die For|1.0|0|1
4144|Charli XCX - Famous|1.0|0|1
4144|Charli XCX - Good Girls|1.0|0|1
4144|Charli XCX - No Angel (Live)|1.0|0|1
4144|Charli XCX - Set Me Free - Feel My Pain|1.0|0|1
4144|Charli XCX - Stay Away|1.0|0|1
4144|Charli XCX - Sticky|1.0|0|1
4144|Charli XCX - What I Like|1.0|0|1
4144|Charli XCX feat. Hannah Diamond - Paradise|1.0|0|1
4144|Charlie Heat - Sunshine|1.0|0|1
4144|Charlie Puth - Attention (Remix) (feat. Kyle)|1.0|0|1
4144|Charlotte Gainsbourg - Sylvia Says|1.0|0|1
4144|Chastity Belt - This Time Of Night|1.0|0|1
4144|Cher - Dov'e L'amore|1.0|0|1
4144|Cher - He'll Never Know|1.0|0|1
4144|Cher - If I Could Turn Back Time|1.0|0|1
4144|Cher Lloyd - Sirens|1.0|0|1
4144|Cher Lloyd - Want U Back|1.0|0|1
4144|Cheri Dennis - I Love You - (feat. Black Rob and Jim Jones Radio Edit w/o Rap)|1.0|0|1
4144|Chevelle - An Evening with El Diablo|1.0|0|1
4144|Chevelle - Closure|1.0|0|1
4144|Chevelle - Comfortable Liar|1.0|0|1
4144|Chevelle - Don't Fake This|1.0|0|1
4144|Chevelle - Family System|1.0|0|1
4144|Chevelle - Forfeit|1.0|0|1
4144|Chevelle - Grab Thy Hand|1.0|0|1
4144|Chevelle - One Lonely Visitor|1.0|0|1
4144|Chevelle - Send The Pain Below|1.0|0|1
4144|Chevelle - The Red|1.0|0|1
4144|Chevelle - Wonder What's Next|1.0|0|1
4144|Chief Keef - Love Sosa|1.0|0|1
4144|Chief Keef - Save Me|1.0|0|1
4144|Childish Gambino - Backpackers|1.0|0|1
4144|Childish Gambino - Freaks And Geeks|1.0|0|1
4144|Childish Gambino - Heartbeat|1.0|0|1
4144|Childish Gambino - III. Urn|1.0|0|1
4144|Childish Gambino - V. 3005|1.0|0|1
4144|Chloé - Recall|1.0|0|1
4144|Chocolate Puma - Step Back|1.0|0|1
4144|CHON - Checkpoint|1.0|0|1
4144|CHON - Continue?|1.0|0|1
4144|CHON - Here and There|1.0|0|1
4144|CHON - No Signal|1.0|0|1
4144|CHON - Sleepy Tea|1.0|0|1
4144|CHON - The Space|1.0|0|1
4144|CHON - Waterslide|1.0|0|1
4144|CHON feat. Giraffage - Feel This Way|1.0|0|1
4144|Chon feat. GoYama - Berry Streets|1.0|0|1
4144|Chon feat. Masego and Lophiile - Nayhoo|1.0|0|1
4144|Chon feat. ROM - Glitch|1.0|0|1
4144|Chris Bathgate - The Last Parade On Ann St.|1.0|0|1
4144|Chris Garneau - Dirty Night Clowns|1.0|0|1
4144|Chris Stapleton - Traveller|1.0|0|1
4144|Chris Trousdale - Not Too Young|1.0|0|1
4144|Christina Aguilera - Beautiful|1.0|0|1
4144|Christina Aguilera - F.U.S.S. (Interlude)|1.0|0|1
4144|Christina Aguilera - I Don't Need It Anymore (Interlude)|1.0|0|1
4144|Christina Aguilera - Liberation|1.0|0|1
4144|Christina Aguilera - Slow Down Baby|1.0|0|1
4144|Christina Perri - Burning Gold|1.0|0|1
4144|Christopher Jackson - Cabinet Battle #2|1.0|0|1
4144|Christopher Larkin - False Knight|1.0|0|1
4144|Christy Altomare - Journey To The Past|1.0|0|1
4144|Chromatics - Into The Black|1.0|0|1
4144|Chromeo - Jealous (I Ain't With It)|1.0|0|1
4144|Chromeo - Just Friends (feat. Amber Mark)|1.0|0|1
4144|CHVRCHES - Empty Threat|1.0|0|1
4144|CHVRCHES - Get Away|1.0|0|1
4144|Ciara - Basic Instinct (U Got Me)|1.0|0|1
4144|Ciara - C.R.U.S.H|1.0|0|1
4144|Ciara - Can't Leave 'Em Alone|1.0|0|1
4144|Ciara - I Proceed|1.0|0|1
4144|Ciara - Like a Boy|1.0|0|1
4144|Ciara - Paint It, Black|1.0|0|1
4144|Ciara - Promise|1.0|0|1
4144|Ciara - That's Right|1.0|0|1
4144|Ciara - Wants for Dinner|1.0|0|1
4144|Cid - Sweet Memories|1.0|0|1
4144|Cimini - A14|1.0|0|1
4144|Circulatory System - Yesterday's World|1.0|0|1
4144|Clarence Clarity - 1-800-WORSHIP|1.0|0|1
4144|Clarence Clarity - Alive In The Septic|1.0|0|1
4144|Clarence Clarity - Become Death|1.0|0|1
4144|Clarence Clarity - Bloodbarf|1.0|0|1
4144|Clarence Clarity - Buck-Toothed Particle Smashers|1.0|0|1
4144|Clarence Clarity - Cancer In The Water|1.0|0|1
4144|Clarence Clarity - Hit Factory Of Sadness|1.0|0|1
4144|Clarence Clarity - Let's Shoot Up|1.0|0|1
4144|Clarence Clarity - Meadow Hopping, Traffic Stopping, Death Splash|1.0|0|1
4144|Clarence Clarity - No Now|1.0|0|1
4144|Clarence Clarity - Now I Am|1.0|0|1
4144|Clarence Clarity - Off My Grid|1.0|0|1
4144|Clarence Clarity - One Hand Washes The Other|1.0|0|1
4144|Clarence Clarity - Porn Mountain|1.0|0|1
4144|Clarence Clarity - The Cute|1.0|0|1
4144|Clarence Clarity - The Gospel Truth|1.0|0|1
4144|Clarence Clarity - Those Who Can't, Cheat|1.0|0|1
4144|Clarence Clarity - Will To Believe|1.0|0|1
4144|Clarence Clarity - With No Fear|1.0|0|1
4144|Clean Bandit - Dust Clears (feat. Noonie Bao)|1.0|0|1
4144|Clean Bandit - Extraordinary (feat. Sharna Bass)|1.0|0|1
4144|Clean Bandit - I Miss You (feat. Julia Michaels)|1.0|0|1
4144|Clean Bandit - Symphony (feat. Zara Larsson)|1.0|0|1
4144|clipping. - Air 'Em Out|1.0|0|1
4144|clipping. - Shooter|1.0|0|1
4144|Clipse - Wamp Wamp (What It Do) - Main Version - Explicit|1.0|0|1
4144|Cloud Nothings - Stay Useless|1.0|0|1
4144|Clover The Girl - Detox|1.0|0|1
4144|Coals - Hoodie Blake|1.0|0|1
4144|Coals - Rave03' (intro version) - intro version|1.0|0|1
4144|Coals - Weightless|1.0|0|1
4144|Coals - Witch Club|1.0|0|1
4144|cocainejesus - ま だ ＷＡＩＴＩＮＧ|1.0|0|1
4144|cocainejesus - 時々Ｙｏｕ ｓｅｅ ｈｅｒ|1.0|0|1
4144|cocainejesus - Ｃａｔｓ( ｏｕｔｒｏ)|1.0|0|1
4144|cocainejesus - Ｌｏｗｋｅｙ Ｓｕｆｆｅｒｉｎｇ|1.0|0|1
4144|cocainejesus - Ｓｕｇａｒ|1.0|0|1
4144|cocainejesus - Ｔｉｍｅ Ｔｒａｖｅｌｉｎｇ Ｒｏｍａｎｃｅ|1.0|0|1
4144|cocainejesus - Ｖａｌｅｎｔｉｎｅ'ｓ Ｄａｙ|1.0|0|1
4144|cocainejesus - Ｗａｔｅｒ Ｏｖｅｒｄｏｓｅ|1.0|0|1
4144|Cody Johnson - Lucky|1.0|0|1
4144|Cody Johnson - Me And My Kind|1.0|0|1
4144|Coez - Le luci della città|1.0|0|1
4144|Coheed and Cambria - Blood Red Summer|1.0|0|1
4144|Coldplay - Daylight|1.0|0|1
4144|Coldplay - High Speed|1.0|0|1
4144|Coldplay - Politik|1.0|0|1
4144|Coldplay - Shiver|1.0|0|1
4144|Coldplay - Talk|1.0|0|1
4144|Coldplay - The Scientist|1.0|0|1
