Rank|Song|Total Points|Number Ones|Total Listeners
3799|The Saturdays - Not Giving Up|5.0|0|1
3799|Timecop1983 - Neon Lights|5.0|0|1
3799|Tiny Moving Parts - Stay Warm|5.0|0|1
3799|Tom Petty - The Waiting|5.0|0|1
3799|Topic - Perfect|5.0|0|1
3799|Tove Styrke - High and Low (2011 remake)|5.0|0|1
3799|Tove Styrke - Million Pieces|5.0|0|1
3799|U2 - One|5.0|0|1
3799|Undercast - Loiter|5.0|0|1
3914|Björk - Hyperballad|4.5|0|3
3914|BROCKHAMPTON - Boys|4.5|0|3
3914|BROCKHAMPTON - HEAT|4.5|0|3
3914|BROCKHAMPTON - ZIPPER|4.5|0|3
3914|Calvin Harris - Feels|4.5|0|3
3914|FKA twigs - Lights On|4.5|0|3
3914|Paramore - Caught in The Middle|4.5|0|3
3914|Susanne Sundfør - Delirious|4.5|0|3
3914|SZA - Prom|4.5|0|3
3923|Aretha Franklin - Respect|4.5|0|2
3923|Backstreet Boys - Don't Go Breaking My Heart|4.5|0|2
3923|Drake - The Motto|4.5|0|2
3923|Glee Cast - A House Is Not a Home|4.5|0|2
3923|Kylie Minogue - Live a Little|4.5|0|2
3923|LOOΠΔ / ODD EYE CIRCLE - Chaotic|4.5|0|2
3923|The Weeknd - I Feel It Coming|4.5|0|2
3930|2Pac - All Eyez on Me|4.5|0|1
3930|2Pac - Ambitionz az a Ridah|4.5|0|1
3930|A R I Z O N A - Summer Days|4.5|0|1
3930|A$AP Ferg - Plain Jane|4.5|0|1
3930|Afterglow - Hey-day狂騒曲|4.5|0|1
3930|Alice Merton - No Roots|4.5|0|1
3930|Allie X - Too Much To Dream|4.5|0|1
3930|Alva Noto - Uni Chord|4.5|0|1
3930|Alva Noto - Uni Dna|4.5|0|1
3930|Alva Noto - Uni Edit|4.5|0|1
3930|Alva Noto - Uni Tra|4.5|0|1
3930|Annisokay - Loud|4.5|0|1
3930|Ariana Grande - Lovin' It|4.5|0|1
3930|Arsenal Efectivo - Vida Peligrosa|4.5|0|1
3930|Arthur - Scared|4.5|0|1
3930|Banks - F**K WITH MYSELF|4.5|0|1
3930|Beach House - Astronaut|4.5|0|1
3930|Beach House - D.A.R.L.I.N.G.|4.5|0|1
3930|Beach House - Gila|4.5|0|1
3930|Beach House - Sparks|4.5|0|1
3930|Beach House - Turtle Island|4.5|0|1
3930|Blackbear - Do Re mi|4.5|0|1
3930|Britney Spears - Alien|4.5|0|1
3930|Britney Spears - Heaven on Earth|4.5|0|1
3930|Britney Spears - I Wanna Go|4.5|0|1
3930|Britney Spears - Invitation|4.5|0|1
3930|Britney Spears - Out from Under|4.5|0|1
3930|Britney Spears - Till The World Ends|4.5|0|1
3930|Calvin Harris - Faking It|4.5|0|1
3930|Car Seat Headrest - (Joe Gets Kicked Out Of School for Using) Drugs With Friends (But Says This Isn't a Problem)|4.5|0|1
3930|Car Seat Headrest - Destroyed By Hippie Powers|4.5|0|1
3930|Car Seat Headrest - Drunk Drivers/Killer Whales|4.5|0|1
3930|Car Seat Headrest - Not What I Needed|4.5|0|1
3930|Car Seat Headrest - Unforgiving Girl (She's Not An)|4.5|0|1
3930|Car Seat Headrest - Vincent|4.5|0|1
3930|Crumb - Vinta|4.5|0|1
3930|Cypress Hill - Insane in The Brain|4.5|0|1
3930|Danny Brown - 30|4.5|0|1
3930|DJ Jazzy Jeff & The Fresh Prince - Summertime|4.5|0|1
3930|DMX - Ruff Ryders' Anthem|4.5|0|1
3930|Dr. Dre - Still D.R.E.|4.5|0|1
3930|Dr. Dre - The Next Episode|4.5|0|1
3930|Eazy-E - Real Muthaphuckkin G's|4.5|0|1
3930|Ella Mai - Anymore|4.5|0|1
3930|Evanescence - Lacrymosa|4.5|0|1
3930|Evanescence - Never Go Back|4.5|0|1
3930|Father's Children - Dirt And Grime|4.5|0|1
3930|Fiona Apple - Anything We Want|4.5|0|1
3930|Fiona Apple - Waltz (Better Than Fine)|4.5|0|1
3930|Freddie Gibbs - Burn Rubber|4.5|0|1
3930|Fuerza Regida - Radicamos en South Central|4.5|0|1
3930|Fugees - Ready or Not|4.5|0|1
3930|Havana Brown - We Run The Night (feat. Pitbull)|4.5|0|1
3930|Ice Cube - It Was A Good Day|4.5|0|1
3930|Imperial Triumphant - Cosmopolis|4.5|0|1
3930|Imperial Triumphant - Gotham Luxe|4.5|0|1
3930|Imperial Triumphant - Luxury in Death|4.5|0|1
3930|Imperial Triumphant - Mother Machine|4.5|0|1
3930|J. Cole - 1985|4.5|0|1
3930|Janelle Monáe - Dance Apocalyptic|4.5|0|1
3930|Jason Steele - Put a Banana in Your Ear|4.5|0|1
3930|Justin Hurwitz - City Of Stars (Humming) - From "La La Land" Soundtrack|4.5|0|1
3930|Kali Uchis - Coming Home - Interlude|4.5|0|1
3930|Kate NV - YXO EAR|4.5|0|1
3930|Klark - Shades|4.5|0|1
3930|La Roux - I'm Not Your Toy|4.5|0|1
3930|Lady Gaga - Frankensteined|4.5|0|1
3930|Lil Dicky - $ave Dat Money (feat. Fetty Wap & RIch Homie Quan)|4.5|0|1
3930|Lorde - No Better|4.5|0|1
3930|Lost Kings - Stuck|4.5|0|1
3930|Madeon - Pay No Mind (feat. Passion Pit)|4.5|0|1
3930|Margaret Whiting - A Tree in The Meadow|4.5|0|1
3930|Marina & The Diamonds - Teen Idle|4.5|0|1
3930|Marlowe - Honest Living|4.5|0|1
3930|Mndsgn - Chowdr|4.5|0|1
3930|MOB CHOIR - 99|4.5|0|1
3930|Moist - Push|4.5|0|1
3930|Muse - Map Of The Problematique|4.5|0|1
3930|My Chemical Romance - Helena (So Long & Goodnight)|4.5|0|1
3930|MØ - Gone and Found|4.5|0|1
3930|Niall Horan - On The Loose|4.5|0|1
3930|Nick Hakim - Green Twins|4.5|0|1
3930|Now, Now - Thread|4.5|0|1
3930|Oasis - Stop Crying Your Heart Out|4.5|0|1
3930|OG Maco - U Guessed It|4.5|0|1
3930|Ovlov - Really Bees|4.5|0|1
3930|Pale Waves - Heavenly|4.5|0|1
3930|Pale Waves - Kiss|4.5|0|1
3930|Panic! at The Disco - But It's Better If You Do|4.5|0|1
3930|Panic! at The Disco - Camisado|4.5|0|1
3930|Panic! at The Disco - Nails for Breakfast, Tacks for Snacks|4.5|0|1
3930|Panic! at The Disco - The Only Difference Between Martyrdom and Suicide Is Press Coverage|4.5|0|1
3930|Party Thieves - No Time|4.5|0|1
3930|Peter Gabriel - Steam|4.5|0|1
3930|Pigeons Playing Ping Pong - Schwanthem|4.5|0|1
3930|POOL COSBY - A Poem Is a Hustle (feat. Raekwon)|4.5|0|1
3930|Poppy - Interweb|4.5|0|1
3930|Powapowa_P - one dramatic etc...|4.5|0|1
3930|Powapowa_P - おやすみエクスプレス|4.5|0|1
3930|Powapowa_P - ジニアとミーム|4.5|0|1
3930|Regina Spektor - Sellers Of Flowers|4.5|0|1
3930|Rita Ora - Anywhere|4.5|0|1
3930|Rival Consoles - Rest|4.5|0|1
3930|Screaming Females - Bird in Space|4.5|0|1
3930|Screaming Females - Black Moon|4.5|0|1
3930|Screaming Females - Deeply|4.5|0|1
3930|Screaming Females - Drop by Drop|4.5|0|1
3930|Screaming Females - Fantasy Lens|4.5|0|1
3930|Screaming Females - I'll Make You Sorry|4.5|0|1
3930|Screaming Females - Step Outside|4.5|0|1
3930|Serena Ryder - Famous|4.5|0|1
3930|SISTAR - Touch my body|4.5|0|1
3930|The Aces - Stuck|4.5|0|1
3930|The Beach Boys - Kokomo|4.5|0|1
3930|The Internet - Special Affair|4.5|0|1
3930|The Moors - Asphyxiated|4.5|0|1
3930|The Notorious B.I.G. - Juicy|4.5|0|1
3930|The Offspring - Original Prankster|4.5|0|1
3930|The Offspring - Pretty Fly (For a White Guy)|4.5|0|1
3930|The Offspring - Want You Bad|4.5|0|1
3930|The Offspring - Why Don't You Get a Job|4.5|0|1
3930|The Roots - Dynamite!|4.5|0|1
3930|Tove Lo - Lady Wood|4.5|0|1
3930|Vanessa - Meditate|4.5|0|1
3930|Vince Staples - Big Fish|4.5|0|1
3930|Vince Staples - Homage|4.5|0|1
3930|Vince Staples - Love Can Be...|4.5|0|1
3930|Vince Staples - Rain Come Down|4.5|0|1
3930|XXX - Flight Attendant|4.5|0|1
3930|Yaeji - Passionfruit|4.5|0|1
3930|Years & Years - Lucky Escape|4.5|0|1
3930|Yehan Jehan & Antimatter People - Phantom's Beat|4.5|0|1
3930|YG - TOO COCKY|4.5|0|1
3930|Zara Larsson - Ain't My Fault|4.5|0|1
3930|Zomboy - Young & Dangerous - Party Thieves & Tre Sera Remix|4.5|0|1
4065|Frank Ocean - White Ferrari|4.0|0|4
4065|Halsey - Bad At Love|4.0|0|4
4067|Fall Out Boy - Thnks fr th Mmrs|4.0|0|3
4067|Mac Miller - What's The Use?|4.0|0|3
4067|Meghan Trainor - All The Ways|4.0|0|3
4067|Travi$ Scott - through The late night|4.0|0|3
4071|Halsey - Roman Holiday|4.0|0|2
4071|Halsey - Walls Could Talk|4.0|0|2
4071|Kanye West - Amazing|4.0|0|2
4071|Lana Del Rey - Blue Jeans|4.0|0|2
4071|Mac DeMarco - On The Level|4.0|0|2
4071|St. Vincent - Sugarboy|4.0|0|2
4071|Travi$ Scott - goosebumps|4.0|0|2
4071|Walk The Moon - Shut Up and Dance|4.0|0|2
4079|3 Doors Down - When I'm Gone|4.0|0|1
4079|A Love Like Pi - Heavens Halberd|4.0|0|1
4079|A Love Like Pi - How Low|4.0|0|1
4079|A Love Like Pi - Living Honestly|4.0|0|1
4079|A Love Like Pi - Those Days Are Gone|4.0|0|1
4079|A Love Like Pi - Wide Awake|4.0|0|1
4079|Abby Anderson - Dance Away My Broken Heart|4.0|0|1
4079|Alvvays - Atop a Cake|4.0|0|1
4079|Aminé - Campfire|4.0|0|1
4079|Aminé - Campfire (feat. Injury Reserve)|4.0|0|1
4079|Aminé - CANTU|4.0|0|1
4079|Angel Olsen - Intern|4.0|0|1
4079|Animals as Leaders - Physical Education|4.0|0|1
4079|Anne-Marie - Breathing Fire|4.0|0|1
4079|Anthony Ramos - Ten Duel Commandments|4.0|0|1
4079|Anthony Ramos - The Story Of Tonight - Reprise|4.0|0|1
4079|Arca - Reverie|4.0|0|1
4079|Ariana Grande - Love Me Harder|4.0|0|1
4079|As It Is - The Great Depression|4.0|0|1
4079|As It Is - The Handwritten Letter|4.0|0|1
4079|As It Is - The Question, The Answer|4.0|0|1
4079|Bastille - Fake it|4.0|0|1
4079|Billie Eilish - Bored|4.0|0|1
4079|Billie Eilish - Six Feet Under|4.0|0|1
4079|Bleachers - Shadow|4.0|0|1
4079|Bon Iver - 00000 Million|4.0|0|1
4079|Bon Iver - 10 d E A T h b R E a s T ⚄ ⚄|4.0|0|1
4079|Bon Iver - 21 M◊◊N WATER|4.0|0|1
4079|Bon Iver - 22 (OVER S∞∞N)|4.0|0|1
4079|Bon Iver - ____45_____|4.0|0|1
4079|Brand New - Jesus Christ|4.0|0|1
4079|Carly Rae Jepsen - Last Christmas|4.0|0|1
4079|Carly Rae Jepsen - Mittens|4.0|0|1
4079|Chevelle - The Red|4.0|0|1
4079|Chevelle - Twinge|4.0|0|1
4079|Christopher Jackson - Cabinet Battle #2|4.0|0|1
4079|Christopher Jackson - History Has Its Eyes On You|4.0|0|1
4079|Daniella Mason - Human|4.0|0|1
4079|Danny Brown - Pneumonia|4.0|0|1
4079|Deco - Chances|4.0|0|1
4079|Deco - Wild One|4.0|0|1
4079|Denzel Curry - BLACK BALLOONS l 13LACK 13ALLOONZ (feat. Twelve'len & GoldLink)|4.0|0|1
4079|Dierks Bentley - Burning Man|4.0|0|1
4079|Diet Cig - Tummy Ache|4.0|0|1
4079|Drebae - No Pressure|4.0|0|1
4079|Eurythmics - Sweet Dreams (Are Made Of This) - Remastered|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - Astroboy (feat. Honey-B & W-Trouble)|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - Girls Night Out|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - Kill The DJ|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - Party All Night|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - The Real Thing|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - Wannabe|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - Whiplash|4.0|0|1
4079|FAR EAST MENTION MANNEQUINS - White Noise|4.0|0|1
4079|Farah - Introduction|4.0|0|1
4079|Foo Fighters - The Line|4.0|0|1
4079|Ghost - Square Hammer|4.0|0|1
4079|Gibbz - Say Yes|4.0|0|1
4079|Gilbert O'Sullivan - Alone Again (Naturally)|4.0|0|1
4079|GIRLi - So You Think You Can Fuck With Me Do Ya|4.0|0|1
4079|Goldfrapp - Ooh La La|4.0|0|1
4079|Greta Van Fleet - Highway Tune|4.0|0|1
4079|Guy Fieri Becomes The Mayor Of Spicy Wings - Hot Ones|4.0|0|1
4079|Herbie Hancock - Vein Melter|4.0|0|1
4079|Herbie Hancock - Watermelon Man|4.0|0|1
4079|Hinder - Better Than Me|4.0|0|1
4079|Hinder - Lips Of An Angel|4.0|0|1
4079|HMLTD - Proxy Love|4.0|0|1
4079|Hollywood Undead - Whatever It Takes|4.0|0|1
4079|Honest Trailers - Avengers: Infinity War|4.0|0|1
4079|Isaac Gracie - Running On Empty|4.0|0|1
4079|Jade Novah - Cosmic Love|4.0|0|1
4079|Jamie xx - I Know There's Gonna Be (Good Times) (feat. Young Thug, Popcaan)|4.0|0|1
4079|Jamila Woods - Stellar|4.0|0|1
4079|Jay Z PHYSICALLY ATTACKED by Beyonce's Sister Solange - TMZ|4.0|0|1
4079|Jessie Ware - Midnight|4.0|0|1
4079|John Mayer - Stop This Train|4.0|0|1
4079|Jon Bellion - Life|4.0|0|1
4079|Jonathan Groff - You'll Be Back|4.0|0|1
4079|Justin Timberlake - Medley: Summer Love / Set The Mood (Prelude)|4.0|0|1
4079|Kate Bush - Symphony in Blue|4.0|0|1
4079|KEN mode - Not Soulmates (official premiere)|4.0|0|1
4079|Kitty - Watch Me|4.0|0|1
4079|Kocham - Bambola|4.0|0|1
4079|Kree Harrison - This Old Thing|4.0|0|1
4079|Lady Gaga - Americano|4.0|0|1
4079|Lady Gaga - Bad Kids|4.0|0|1
4079|Lady Gaga - Black Jesus † Amen Fashion|4.0|0|1
4079|Lady Gaga - Born This Way|4.0|0|1
4079|Lady Gaga - Mary Jane Holland|4.0|0|1
4079|Lanco - Born To Love You|4.0|0|1
4079|Lany - ILYSB|4.0|0|1
4079|Leslie Odom Jr. - A Winter's Ball|4.0|0|1
4079|Leslie Odom Jr. - Guns and Ships|4.0|0|1
4079|LIL PEEP - California World (feat. Craig Xen)|4.0|0|1
4079|Lin-Manuel Miranda - Aaron Burr, Sir|4.0|0|1
4079|Lin-Manuel Miranda - Meet Me Inside|4.0|0|1
4079|Lin-Manuel Miranda - Right Hand Man|4.0|0|1
4079|Lin-Manuel Miranda - The Story Of Tonight|4.0|0|1
4079|Litany - Call on Me|4.0|0|1
4079|Local Natives - Dark Days|4.0|0|1
4079|Local Natives - Fountain Of Youth|4.0|0|1
4079|Local Natives - Past Lives|4.0|0|1
4079|LOOΠΔ - Everyday I Love You (feat. HaSeul)|4.0|0|1
4079|Lovelyz - Candy Jelly Love|4.0|0|1
4079|Maddie Poppe - Don't Ever Let Your Children Grow Up|4.0|0|1
4079|Madeon - La Lune (feat. Dan Smith)|4.0|0|1
4079|Marissa Nadler - Blue Vapor|4.0|0|1
4079|Marshmello - Spotlight|4.0|0|1
4079|Meme - No Puedo Parar|4.0|0|1
4079|Metallica - To Live Is To Die|4.0|0|1
4079|Mick Jenkins - Bruce Banner|4.0|0|1
4079|Monsieur Periné - Nuestra canción (feat. Vicente García)|4.0|0|1
4079|Muse - Forced In|4.0|0|1
4079|Muse - Resistance|4.0|0|1
4079|Muse - Undisclosed Desires|4.0|0|1
4079|New Order - 5-8-6 (2015 Remastered Version)|4.0|0|1
4079|New Order - Age Of Consent (2015 Remastered Version)|4.0|0|1
4079|New Order - Ecstasy (2015 Remastered Version)|4.0|0|1
4079|New Order - Leave Me Alone (2015 Remastered Version)|4.0|0|1
4079|New Order - The Village (2015 Remastered Version)|4.0|0|1
4079|New Order - Ultraviolence (2015 Remastered Version)|4.0|0|1
4079|New Order - We All Stand (2015 Remastered Version)|4.0|0|1
4079|New Order - Your Silent Face (2015 Remastered Version)|4.0|0|1
4079|Operator - Soulcrusher|4.0|0|1
4079|Original Broadway Cast Of Hamilton - Yorktown (The World Turned Upside Down)|4.0|0|1
4079|Paperwhite - Loop|4.0|0|1
4079|Parisalexa - Ballin|4.0|0|1
4079|Phillipa Soo - That Would Be Enough|4.0|0|1
4079|Pierre Lapointe - Mon prince charmant|4.0|0|1
4079|Queens Of The Stone Age - I Sat by The Ocean|4.0|0|1
4079|Rae Sremmurd - Black Beatles|4.0|0|1
4079|Red Velvet - Dumb Dumb|4.0|0|1
4079|Review - 2016|4.0|0|1
4079|Rico Nasty - Bitch I'm Nasty|4.0|0|1
4079|Rubblebucket - Fruity|4.0|0|1
4079|RuPaul - Read U Wrote U (Ellis Miah Mix) (feat. The Cast Of RuPaul's Drag Race All Stars, Season 2)|4.0|0|1
4079|Rush - YYZ - Remaster|4.0|0|1
4079|Ryan Hemsworth - Think About U (feat. Joji)|4.0|0|1
4079|Santana - Europa (Earth's Cry Heaven's Smile)|4.0|0|1
4079|Sia - Satisfied (feat. Miguel & Queen Latifah)|4.0|0|1
4079|Sigala - We Don't Care|4.0|0|1
4079|Sigrid - Plot Twist|4.0|0|1
4079|Sufjan Stevens - Sister|4.0|0|1
4079|Sum 41 - Noots|4.0|0|1
4079|Super Smash Bros. Brawl | The Worst One, Apparently - Scott The Woz|4.0|0|1
4079|Super Smash Bros. Melee | The Best One, Apparently - Scott The Woz|4.0|0|1
4079|SZA - HiiiJack|4.0|0|1
4079|SZA - Ur|4.0|0|1
4079|Thayne Jasperson - Farmer Refuted|4.0|0|1
4079|The 1975 - A Change Of Heart|4.0|0|1
4079|The 411 - Dumb|4.0|0|1
4079|Tirzah - Holding On|4.0|0|1
4079|Tirzah - Say When|4.0|0|1
4079|Tkay Maidza - Flexin' (feat. Duckwrth)|4.0|0|1
4079|Uffie - Difficult|4.0|0|1
4079|Usher - Wait For It|4.0|0|1
4079|White Zombie - More Human Than Human|4.0|0|1
4079|Xzavier Stone - CCW|4.0|0|1
4079|YEEK - The Left|4.0|0|1
4239|Allie X - Hello|3.5|0|2
4239|BROCKHAMPTON - GOLD|3.5|0|2
4239|Charli XCX - Trophy|3.5|0|2
4239|Ellie Goulding - On My Mind|3.5|0|2
4239|Kanye West - Flashing Lights|3.5|0|2
4239|Kanye West - I Wonder|3.5|0|2
4239|Kanye West - The Glory|3.5|0|2
4239|Kendrick Lamar - Bitch, Don't Kill My Vibe|3.5|0|2
4239|Niall Horan - Slow Hands|3.5|0|2
4239|Paramore - Daydreaming|3.5|0|2
4239|Shawn Mendes - Lost In Japan|3.5|0|2
4239|The 1975 - Fallingforyou|3.5|0|2
4239|Whitney Houston - How Will I Know|3.5|0|2
4252|ABBA - Our Last Summer|3.5|0|1
4252|Astrix - Deep Jungle Walk|3.5|0|1
4252|Azealia Banks - Luxury|3.5|0|1
4252|B.W. Stevenson - My Maria|3.5|0|1
4252|Benny Benassi - Everybody Needs A Kiss|3.5|0|1
4252|Björk - Wanderlust|3.5|0|1
4252|Bomba Estéreo - Duele|3.5|0|1
4252|Britney Spears - Breathe on Me|3.5|0|1
4252|Britney Spears - Don't Hang Up|3.5|0|1
4252|Britney Spears - The Answer|3.5|0|1
4252|Cannabis Club ATL - Ban|3.5|0|1
4252|Cannabis Club ATL - Decatur|3.5|0|1
4252|CupcakKe - Hot Pockets|3.5|0|1
4252|Céline Dion - Make You Happy|3.5|0|1
4252|Death Grips - I Break Mirrors With My Face In The United States|3.5|0|1
4252|Death Grips - Spikes|3.5|0|1
4252|Dexys Midnight Runners - Come on Eileen|3.5|0|1
4252|Die Antwoord - Cookie Thumper!|3.5|0|1
4252|Die Antwoord - I Fink U Freeky|3.5|0|1
4252|Dionne Farris - I Know Edit|3.5|0|1
4252|Disturbed - Stricken|3.5|0|1
4252|Drake - Passionfruit|3.5|0|1
4252|Elley Duhé - WAY DOWN LOW|3.5|0|1
4252|Fitz and The Tantrums - Out Of My League|3.5|0|1
4252|Fort Minor - Remember The Name (feat. Styles Of Beyond)|3.5|0|1
4252|Foster The People - Coming Of Age|3.5|0|1
4252|Funkadelic - Wars Of Armageddon|3.5|0|1
4252|Glee Cast - Lady Is a Tramp|3.5|0|1
4252|Glee Cast - Papa Can You Hear Me? (Glee Cast Version)|3.5|0|1
4252|Grouplove - Ways To Go|3.5|0|1
4252|Guided by Voices - Queen Of Cans and Jars|3.5|0|1
4252|Gwen Stefani - Cool|3.5|0|1
4252|György Ligeti - Musica ricercata: No. 7, Cantabile, molto legato|3.5|0|1
4252|Hannah Wants - Rhymes|3.5|0|1
4252|Hilary Duff - Picture This|3.5|0|1
4252|I.O.I - Hold On|3.5|0|1
4252|I.O.I - Whatta Man (Good man)|3.5|0|1
4252|Iggy Azalea - Mo Bounce|3.5|0|1
4252|ionnalee - Dunes Of Sand (feat. Jamie Irrepressible)|3.5|0|1
4252|ionnalee - SAMARITAN|3.5|0|1
4252|Jenny And The Mexicats - Me Voy a Ir|3.5|0|1
4252|Jessy Lanza - Giddy|3.5|0|1
4252|Jessy Lanza - Pull My Hair Back|3.5|0|1
4252|Jimothy Lacoste - Subway System|3.5|0|1
4252|José Madero - Nada Que Me Recuerde A Ti|3.5|0|1
4252|Joy. - Smoke Too Much|3.5|0|1
4252|Joywave - Somebody New|3.5|0|1
4252|Joywave - Tongues (feat. KOPPS)|3.5|0|1
4252|Justice - When in Rome|3.5|0|1
4252|Kelela - Bluff|3.5|0|1
4252|Kelela - Hallucinogen|3.5|0|1
4252|Kelly Clarkson - Yeah|3.5|0|1
4252|King Carter - Not Today (feat. Adé Hakim, MIKE & navy blue)(prod. Adé Hakim)|3.5|0|1
4252|Kings Of Leon - Beach Side|3.5|0|1
4252|Lady Gaga - Monster|3.5|0|1
4252|Leona Lewis - The Best and The Worst|3.5|0|1
4252|Let's Eat Grandma - Chimpanzees in Canopies|3.5|0|1
4252|Lone - Temples|3.5|0|1
4252|LOOΠΔ - Girl's Talk (이브, 츄)|3.5|0|1
4252|LOOΠΔ - My Melody|3.5|0|1
4252|LOOΠΔ 1/3 - Rain 51db|3.5|0|1
4252|Madonna - I'd Rather Be Your Lover|3.5|0|1
4252|Madonna - Inside Of Me|3.5|0|1
4252|Madonna - Secret|3.5|0|1
4252|Madonna - Take a Bow|3.5|0|1
4252|Matchbox Twenty - Real World|3.5|0|1
4252|MEDHANE - Clouds|3.5|0|1
4252|MEDHANE - Days|3.5|0|1
4252|MEDHANE - MedTypeBeat!|3.5|0|1
4252|Medslaus - Cold 2|3.5|0|1
4252|MGMT - Weekend Wars|3.5|0|1
4252|Mike - God Save The Queen|3.5|0|1
4252|Mike - Like Mask|3.5|0|1
4252|Mike - PIGEONFEET|3.5|0|1
4252|Miss Kittin - Frank Sinatra|3.5|0|1
4252|Missy Elliott - Work It|3.5|0|1
4252|Modest Mouse - Gravity Rides Everything|3.5|0|1
4252|Modest Mouse - Missed The Boat|3.5|0|1
4252|Neil Finn - Chameleon Days|3.5|0|1
4252|Neil Finn - Widow's Peak|3.5|0|1
4252|Niall Horan - Since We're Alone|3.5|0|1
4252|Nicki Minaj - Bed Of Lies (feat. Skylar Grey)|3.5|0|1
4252|Nicki Minaj - Blow Ya Mind|3.5|0|1
4252|Nicki Minaj - Freedom|3.5|0|1
4252|Nicki Minaj - Gun Shot|3.5|0|1
4252|Nicki Minaj - Mona Lisa|3.5|0|1
4252|Nicki Minaj - Roman's Revenge|3.5|0|1
4252|Nicki Minaj - Sex in The Lounge|3.5|0|1
4252|Nicki Minaj - Starships|3.5|0|1
4252|NoName - Forever (feat. Ravyn Lanae)|3.5|0|1
4252|Of Monsters and Men - Little Talks|3.5|0|1
4252|olivia o'brien - Tequilawine|3.5|0|1
4252|Palaye Royale - You'll Be Fine|3.5|0|1
4252|Panda Bear - Come To Your Senses - Danny L Harle Remix|3.5|0|1
4252|PARTYNEXTDOOR - Not Nice|3.5|0|1
4252|Pixie Lott - Nobody Does It Better|3.5|0|1
4252|Planet Money - #643: The Taxi King|3.5|0|1
4252|Planet Money - #696: Class Action|3.5|0|1
4252|Planet Money - #704: Open Office|3.5|0|1
4252|Planet Money - #837: The Belt, The Road And The Money|3.5|0|1
4252|Planet Money - #839: The Indicator Goes To California|3.5|0|1
4252|Planet Money - #842: Showdown at The WTO|3.5|0|1
4252|Planet Money - #843: Swamp Gravy|3.5|0|1
4252|Planet Money - #844: Nice Game|3.5|0|1
4252|Ravyn Lenae - Computer Luv (feat. Steve Lacy)|3.5|0|1
4252|Rejjie Snow - Egyptian Luvr (feat. Aminé and Dana Williams)|3.5|0|1
4252|Residente - Sexo|3.5|0|1
4252|Retro Gold - Late Night (Lexus 2.0)|3.5|0|1
4252|Sara Bareilles - Love Song|3.5|0|1
4252|Sky Ferreira - I Will|3.5|0|1
4252|Skylar Stecker - Blame|3.5|0|1
4252|Smif-n-Wessun - Timz N Hood Chek|3.5|0|1
4252|Sofia Carson - Ins and Outs|3.5|0|1
4252|Soundgarden - Jesus Christ Pose|3.5|0|1
4252|Stacey Q - Two Of Hearts|3.5|0|1
4252|t.A.T.u. - All About Us|3.5|0|1
4252|The Colourist - Little Games|3.5|0|1
4252|The Colourist - We Won't Go Home|3.5|0|1
4252|The Magic Numbers - I See You, You See Me|3.5|0|1
4252|The Magnetic Fields - Dancing in Your Eyes|3.5|0|1
4252|The Mowgli's - San Francisco|3.5|0|1
4252|The National - BORN TO BEG|3.5|0|1
4252|The National - Carin at The Liquor Store|3.5|0|1
4252|The Postal Service - We Will Become Silhouettes (Remastered)|3.5|0|1
4252|The Weeknd - Party Monster|3.5|0|1
4252|Twenty One Pilots - Lane Boy|3.5|0|1
4252|Twenty One Pilots - Ode To Sleep|3.5|0|1
4252|Twenty One Pilots - Screen|3.5|0|1
4252|Twenty One Pilots - The Judge|3.5|0|1
4252|Vicente Fernández - La Derrota - En Vivo (Un Azteca en el Azteca)|3.5|0|1
4252|Vini Vici - Adhana|3.5|0|1
4252|Walk The Moon - Jenny|3.5|0|1
4252|Walk The Moon - Next in Line|3.5|0|1
4252|Weezer - (If You're Wondering If I Want You To) I Want You To|3.5|0|1
4252|Wonder Girls - I Feel You|3.5|0|1
4252|소녀시대 - I Got A Boy|3.5|0|1
4388|ABBA - Lay All Your Love on Me|3.0|0|3
4388|ABBA - Waterloo|3.0|0|3
4388|Allie X - That's So Us|3.0|0|3
4388|Ariana Grande - Sometimes|3.0|0|3
4388|Calvin Harris - Slide|3.0|0|3
4388|Charli XCX - Track 10|3.0|0|3
4388|CHVRCHES - The Mother We Share|3.0|0|3
4388|Deafheaven - Near|3.0|0|3
4388|FKA twigs - Two Weeks|3.0|0|3
4388|Janelle Monáe - I Got The Juice (feat. Pharrell Williams)|3.0|0|3
4388|Kelly Clarkson - Because Of You|3.0|0|3
4388|Lily Allen - Not Big|3.0|0|3
4388|Lorde - Sober II (Melodrama)|3.0|0|3
4388|Now, Now - SGL|3.0|0|3
4388|Paramore - GrUdGeS|3.0|0|3
4388|Paramore - No Friend|3.0|0|3
4388|Perfume Genius - Wreath|3.0|0|3
4388|Sophie - Whole New World/Pretend World|3.0|0|3
4388|The Velvet Underground - Sunday Morning|3.0|0|3
4407|alt-J - Warm Foothills|3.0|0|2
4407|blink-182 - I MISS YOU|3.0|0|2
