Rank|Song|Total Points|Number Ones|Total Listeners
4661|Betty Hutton - It's A Man|2.0|0|1
4661|Billy Ward And The Dominoes - Sixty Minute Man|2.0|0|1
4661|Bing Crosby - Home On The Range|2.0|0|1
4661|Bladee - Best Buy|2.0|0|1
4661|Bladee - No Life Left|2.0|0|1
4661|Bladee - Numb/Beverly Hills|2.0|0|1
4661|Bladee - Suffocation|2.0|0|1
4661|Bladee - Who Goes There|2.0|0|1
4661|Bladee - Wickr Man|2.0|0|1
4661|Boyinaband - Don't Stay in School|2.0|0|1
4661|Christopher Jackson - Where You Are|2.0|0|1
4661|Cole Porter - Anything Goes|2.0|0|1
4661|Courtney Barnett - Boxing Day Blues|2.0|0|1
4661|Crusher-P - Calalini|2.0|0|1
4661|Darius - Maliblue|2.0|0|1
4661|Dean Martin - Ain't That a Kick in The Head|2.0|0|1
4661|Death Cab for Cutie - A Lack Of Color|2.0|0|1
4661|Death Cab for Cutie - Death Of an Interior Decorator|2.0|0|1
4661|Death Cab for Cutie - Lightness|2.0|0|1
4661|Death Cab for Cutie - Passenger Seat|2.0|0|1
4661|Death Cab for Cutie - Tiny Vessels|2.0|0|1
4661|Death Cab for Cutie - Transatlanticism|2.0|0|1
4661|Death Cab for Cutie - We Looked Like Giants|2.0|0|1
4661|Disasterpeace - Jay|2.0|0|1
4661|Don Toliver - Bang Bang|2.0|0|1
4661|Drake - Mob Ties|2.0|0|1
4661|Drake - With You|2.0|0|1
4661|ECCO2k - GT-R|2.0|0|1
4661|Eddy Arnold - It's a Sin|2.0|0|1
4661|Elton Britt - Uranium Fever|2.0|0|1
4661|Father John Misty - Hollywood Forever Cemetery Sings|2.0|0|1
4661|Frank Sinatra - Blue Moon - 1998 Digital Remaster|2.0|0|1
4661|Future - Turn On The Lights|2.0|0|1
4661|G-Eazy - Pick Me Up|2.0|0|1
4661|Guy Mitchell - Heartaches By The Number|2.0|0|1
4661|Helen Forrest - Mad About The Boy|2.0|0|1
4661|Iku - Farewell song|2.0|0|1
4661|iroha(sasaki) - 炉心融解 (Ryu☆ Remix)|2.0|0|1
4661|Jack Harlow - SUNDOWN|2.0|0|1
4661|Joy Division - She's Lost Control - 2007 Remastered Version|2.0|0|1
4661|Kanye West - Expenses Paid - Original Mix|2.0|0|1
4661|Kanye West - Hold My Liquor|2.0|0|1
4661|Kay Kyser & His Orchestra - Jingle, Jangle, Jingle - Harry Babbitt Vocals|2.0|0|1
4661|Keane - A Bad Dream|2.0|0|1
4661|Keane - Crystal Ball|2.0|0|1
4661|KOTOKO - Crossed Destiny -FISH中坪 arrange-|2.0|0|1
4661|KYLE - Ikuyo (feat. 2 Chainz & Sophia Black)|2.0|0|1
4661|Marty Robbins - Big Iron|2.0|0|1
4661|Marty Robbins - Red River Valley|2.0|0|1
4661|MATOMA - Sunday Morning (feat. Josie Dunne)|2.0|0|1
4661|Meg - FREAK <yasutaka nakata remix>|2.0|0|1
4661|Meg - PASSPORT|2.0|0|1
4661|Michael Leon-Wooley - When We're Human - From "The Princess and The Frog"/Soundtrack Version|2.0|0|1
4661|Nat King Cole - Love Me As Though There Were No Tomorrow - Remastered|2.0|0|1
4661|Nicole Dollanganger - Angels Of Porn II|2.0|0|1
4661|Nicole Dollanganger - Poacher's Pride|2.0|0|1
4661|Origa - There Must Be An Angel|2.0|0|1
4661|PARTYNEXTDOOR - Come and See Me (feat. Drake)|2.0|0|1
4661|PARTYNEXTDOOR - Damage|2.0|0|1
4661|Peggy Lee - Johnny Guitar|2.0|0|1
4661|Pet Symmetry - Please Don't Tell My Father That I Used His 1996 Honda Accord To Destroy The Town Of Willow Grove, Pennsylvania in 2002|2.0|0|1
4661|Robin Schulz - Oh Child|2.0|0|1
4661|Roger Bart - Go The Distance - 『ヘラクレス』より|2.0|0|1
4661|Slowdive - 40 Days|2.0|0|1
4661|Slowdive - Here She Comes|2.0|0|1
4661|Slowdive - Machine Gun|2.0|0|1
4661|Slowdive - Sing|2.0|0|1
4661|The Antlers - Kettering|2.0|0|1
4661|The Five Stars - Atom Bomb Baby|2.0|0|1
4661|The Ink Spots - I Don't Want To Set The World On Fire Version|2.0|0|1
4661|The Ink Spots - It's a Sin To Tell a Lie|2.0|0|1
4661|The Three Suns - Worry Worry Worry|2.0|0|1
4661|TomppaBeats - Beatiful Love|2.0|0|1
4661|TomppaBeats - Far Away|2.0|0|1
4661|TomppaBeats - Won't Leave You|2.0|0|1
4661|Tsar B - Velvet Green|2.0|0|1
4661|Twenty One Pilots - Doubt|2.0|0|1
4661|Vincent de Moor - Fly Away - Extended Radio Version|2.0|0|1
4661|wifisfuneral - Wya? (feat. Ugly God) - Remix|2.0|0|1
4661|Wilco - How To Fight Loneliness|2.0|0|1
4661|Wilco - Pot Kettle Black|2.0|0|1
4661|Wiz Khalifa - We Dem Boyz|2.0|0|1
4661|Years & Years - Howl|2.0|0|1
4661|ももいろクローバーZ - LOST CHILD|2.0|0|1
4661|折戸伸治 - 未使用曲 1|2.0|0|1
4661|橋本みゆき - prism celebration|2.0|0|1
4661|浜崎あゆみ - Because Of You|2.0|0|1
4759|Allie X - Bitch|1.5|0|1
4759|Ashanti - Only U - Album Version (no intro)|1.5|0|1
4759|Asking Alexandria - Alone In A Room - Acoustic Version|1.5|0|1
4759|Beartooth - Afterall|1.5|0|1
4759|Beartooth - Bad Listener|1.5|0|1
4759|Beartooth - You Never Know|1.5|0|1
4759|Black Foxxes - Sæla|1.5|0|1
4759|Black Foxxes - THE BIG WILD|1.5|0|1
4759|Bloc Party - Banquet|1.5|0|1
4759|Bonobo - Prelude|1.5|0|1
4759|Car Seat Headrest - (Joe Gets Kicked Out Of School for Using) Drugs With Friends (But Says This Isn't a Problem)|1.5|0|1
4759|Car Seat Headrest - 1937 State Park|1.5|0|1
4759|Car Seat Headrest - Destroyed By Hippie Powers|1.5|0|1
4759|Car Seat Headrest - Drunk Drivers/Killer Whales|1.5|0|1
4759|Car Seat Headrest - My Boy (Twin Fantasy)|1.5|0|1
4759|Car Seat Headrest - Nervous Young Inhumans|1.5|0|1
4759|Car Seat Headrest - Not What I Needed|1.5|0|1
4759|Car Seat Headrest - Unforgiving Girl (She's Not An)|1.5|0|1
4759|Christina Aguilera - Light Up The Sky|1.5|0|1
4759|Christina Aguilera - Right Moves (feat. Keida & Shenseea)|1.5|0|1
4759|Ciara - I'm Out|1.5|0|1
4759|Crooked Fingers - Heavy Hours|1.5|0|1
4759|Cut Copy - Lights & Music|1.5|0|1
4759|Drake - The Language|1.5|0|1
4759|Edvard Grieg - Peer Gynt, Op. 23: IV. In The Hall Of The Mountain King|1.5|0|1
4759|f(x) - Rude Love|1.5|0|1
4759|Favela - Blinker|1.5|0|1
4759|Fifth Harmony - That's My Girl|1.5|0|1
4759|Fool's Garden - Lemon Tree|1.5|0|1
4759|Frank Sinatra - My Way|1.5|0|1
4759|Frank Turner - 1933|1.5|0|1
4759|Gwen Stefani - Hollaback Girl|1.5|0|1
4759|Hot Dad - I Really, Really, Really Like This Image|1.5|0|1
4759|Kanye West - Two Words|1.5|0|1
4759|Katy Perry - Hummingbird Heartbeat|1.5|0|1
4759|Kazumi Totoka - Ending Story|1.5|0|1
4759|Kelly Clarkson - A Minute (Intro)|1.5|0|1
4759|Kimbra - Cameo Lover|1.5|0|1
4759|Kimbra - Two Way Street|1.5|0|1
4759|Kimbra - Warrior - Bonus Track|1.5|0|1
4759|Kodaline - Love Like This|1.5|0|1
4759|LIL PHAG - Deadahh|1.5|0|1
4759|LIL PHAG - It's My Money, And I Need It Now|1.5|0|1
4759|Lower Definition - His Silent Film|1.5|0|1
4759|Lower Definition - Pueblo Cicada|1.5|0|1
4759|Lower Definition - The Choreographer|1.5|0|1
4759|Lower Definition - The Ocean, The Beast!|1.5|0|1
4759|Lower Definition - To Satellite|1.5|0|1
4759|Miami Horror - Cellophane (So Cruel)|1.5|0|1
4759|MISIA - Little Rose|1.5|0|1
4759|Mrm Team - Pacification|1.5|0|1
4759|Nick Jonas - Remember I Told You - Dave Audé Remix|1.5|0|1
4759|Nicki Minaj - Truffle Butter|1.5|0|1
4759|Nu Shooz - I Can't Wait|1.5|0|1
4759|Nylon Beat - Viimeinen|1.5|0|1
4759|Pearl Jam - Even Flow|1.5|0|1
4759|Qveen Herby - No Limit (Remix)|1.5|0|1
4759|Radiohead - Idioteque|1.5|0|1
4759|RuPaul - Charisma, Uniqueness, Nerve & Talent|1.5|0|1
4759|Saba - BROKEN GIRLS|1.5|0|1
4759|Saba - Calligraphy|1.5|0|1
4759|Saba - FIGHTER|1.5|0|1
4759|Saba - GREY|1.5|0|1
4759|Saba - HEAVEN ALL AROUND ME|1.5|0|1
4759|Saba - Life|1.5|0|1
4759|Saba - LOGOUT|1.5|0|1
4759|Saba - PROM / KING|1.5|0|1
4759|Saba - SMILE|1.5|0|1
4759|Saint Raymond - Brighter Days|1.5|0|1
4759|SERPENTWITHFEET - whisper|1.5|0|1
4759|Skrillex - Weekends!!! (feat. Sirah) - (feat. Sirah (Original Mix))|1.5|0|1
4759|Skylar Spence - Fiona Coyne|1.5|0|1
4759|Sufjan Stevens - Carrie & Lowell|1.5|0|1
4759|Taio Cruz - Break your Heart|1.5|0|1
4759|The Beatles - All My Loving - Remastered 2009|1.5|0|1
4759|The Beatles - Don't Bother Me - Remastered 2009|1.5|0|1
4759|The Voidz - Black Hole|1.5|0|1
4759|Thomas Rhett - Leave Right Now|1.5|0|1
4759|Touché Amoré - Pathfinder|1.5|0|1
4759|Touché Amoré - ~|1.5|0|1
4759|Two Door Cinema Club - Standing on Ghosts|1.5|0|1
4759|YG - BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)|1.5|0|1
4759|You Me at Six - 3AM|1.5|0|1
4842|'Hair' Tribe - Curtain Call: Let The Sun Shine In - Reprise|1.0|0|1
4842|(full) VIXX 빅스 - FANTASY 판타지 Piano Cover 피아노 버전|1.0|0|1
4842|(Sandy) Alex G - 16 Mirrors (Bonus Track)|1.0|0|1
4842|(Sandy) Alex G - Adam (Bonus Track)|1.0|0|1
4842|(Sandy) Alex G - Advice|1.0|0|1
4842|(Sandy) Alex G - Animals|1.0|0|1
4842|(Sandy) Alex G - Change|1.0|0|1
4842|(Sandy) Alex G - Clouds|1.0|0|1
4842|(Sandy) Alex G - Kute|1.0|0|1
4842|(Sandy) Alex G - Mary|1.0|0|1
4842|(Sandy) Alex G - People|1.0|0|1
4842|(Sandy) Alex G - Sarah (Bonus Track)|1.0|0|1
4842|(Sandy) Alex G - So|1.0|0|1
4842|(Sandy) Alex G - String|1.0|0|1
4842|(Sandy) Alex G - Trick|1.0|0|1
4842|(Sandy) Alex G - Whale|1.0|0|1
4842|*NSYNC - Bye Bye Bye|1.0|0|1
4842|2 Chainz - 4 AM|1.0|0|1
4842|2 Chainz - No Lie|1.0|0|1
4842|21 Savage - Darth Vader|1.0|0|1
4842|21 Savage - Disrespectful|1.0|0|1
4842|21 Savage - Run Up The Racks|1.0|0|1
4842|21 Savage - Still Serving|1.0|0|1
4842|2NE1 - Can't Nobody|1.0|0|1
4842|2NE1 - I Love You|1.0|0|1
4842|3LAU - Is It Love|1.0|0|1
4842|3OH!3 - Don't Trust Me|1.0|0|1
4842|4 Awful Ways Our Ancestors Got High (That We Tested!) - Cracked Goes There with Robert Evans|1.0|0|1
4842|5 Seconds Of Summer - She Looks So Perfect|1.0|0|1
4842|6ix9ine - STOOPID FT. BOBBY SHMURDA|1.0|0|1
4842|6LACK - First Fuck|1.0|0|1
4842|6LACK - Pretty Little Fears (feat. J. Cole)|1.0|0|1
4842|6LACK - That Far|1.0|0|1
4842|702 - Where My Girls At|1.0|0|1
4842|73 Questions with Jet Packinski - Vogue Parody|1.0|0|1
4842|73 Questions With Liza Koshy - Vogue|1.0|0|1
4842|A Boogie Wit da Hoodie - Pretending (feat. Jessie Reyez)|1.0|0|1
4842|A Life Set Apart - Denial|1.0|0|1
4842|A Perfect Circle - By And Down The River|1.0|0|1
4842|A Perfect Circle - Delicious|1.0|0|1
4842|A Perfect Circle - Disillusioned|1.0|0|1
4842|A Perfect Circle - DLB|1.0|0|1
4842|A Perfect Circle - Eat The Elephant|1.0|0|1
4842|A Perfect Circle - Feathers|1.0|0|1
4842|A Perfect Circle - Get The Lead Out|1.0|0|1
4842|A Perfect Circle - Hourglass|1.0|0|1
4842|A Perfect Circle - So Long, and Thanks for All The Fish|1.0|0|1
4842|A Perfect Circle - TalkTalk|1.0|0|1
4842|A Perfect Circle - The Contrarian|1.0|0|1
4842|A Perfect Circle - The Doomed|1.0|0|1
4842|A Sunny Day In Glasgow - Bye Bye, Big Ocean (The End)|1.0|0|1
4842|A Tribe Called Quest - Black Spasmodic|1.0|0|1
4842|A Tribe Called Quest - Conrad Tokyo|1.0|0|1
4842|A Tribe Called Quest - Dis Generation|1.0|0|1
4842|A Tribe Called Quest - Ego|1.0|0|1
4842|A Tribe Called Quest - Enough!!|1.0|0|1
4842|A Tribe Called Quest - Kids...|1.0|0|1
4842|A Tribe Called Quest - Lost Somebody|1.0|0|1
4842|A Tribe Called Quest - Melatonin|1.0|0|1
4842|A Tribe Called Quest - Mobius|1.0|0|1
4842|A Tribe Called Quest - Movin Backwards|1.0|0|1
4842|A Tribe Called Quest - Solid Wall Of Sound|1.0|0|1
4842|A Tribe Called Quest - The Donald|1.0|0|1
4842|A Tribe Called Quest - The Killing Season|1.0|0|1
4842|A Tribe Called Quest - The Space Program|1.0|0|1
4842|A Tribe Called Quest - We The People....|1.0|0|1
4842|A Tribe Called Quest - Whateva Will Be|1.0|0|1
4842|A$AP Ferg - Let It Go|1.0|0|1
4842|a-ha - Take on Me|1.0|0|1
4842|A.A.L (Against All Logic) - Cityfade|1.0|0|1
4842|A.A.L (Against All Logic) - Flash in The Pan|1.0|0|1
4842|A.A.L (Against All Logic) - Hopeless|1.0|0|1
4842|A.A.L (Against All Logic) - Know You|1.0|0|1
4842|A.A.L (Against All Logic) - Now U Got Me Hooked|1.0|0|1
4842|A.A.L (Against All Logic) - Rave on U|1.0|0|1
4842|A.A.L (Against All Logic) - Some Kind Of Game|1.0|0|1
4842|A.A.L (Against All Logic) - This Old House Is All I Have|1.0|0|1
4842|A.A.L (Against All Logic) - You Are Going To Love Me and Scream|1.0|0|1
4842|Aaron Lansing - Naive Spin|1.0|0|1
4842|Abandon - Warrior|1.0|0|1
4842|ABBA - Chiquitita|1.0|0|1
4842|ABBA - Gimme! Gimme! Gimme! (A Man After Midnight)|1.0|0|1
4842|Abby Anderson - I'm Good|1.0|0|1
4842|Abe Abraham - Night Bird|1.0|0|1
4842|Abhi The Nomad - Letter for God|1.0|0|1
4842|Above & Beyond - Cold Feet (feat. Justine Suissa)|1.0|0|1
4842|Abra - Patalastas|1.0|0|1
4842|Ace Of Base - Beautiful Life|1.0|0|1
4842|Adam Dunn had The weirdest career in MLB history - Dorktown|1.0|0|1
4842|Adam Hicks - Breakthrough|1.0|0|1
4842|Adam Lambert - The Light|1.0|0|1
4842|Adam Lambert - These Boys|1.0|0|1
4842|Adam Pascal - One Song Glory|1.0|0|1
4842|Adam Ruins Everything - 401k|1.0|0|1
4842|Adele - All I Ask|1.0|0|1
4842|Adele - Best for Last|1.0|0|1
4842|Adele - I Miss You|1.0|0|1
4842|Adele - My Same (Live At Hotel Cafe)|1.0|0|1
4842|Adele - Set Fire To The Rain|1.0|0|1
4842|Adele - Turning Tables|1.0|0|1
4842|Adelisé - Daughters|1.0|0|1
4842|AdriAnne Lenker - 10 miles|1.0|0|1
4842|AdriAnne Lenker - abyss kiss|1.0|0|1
4842|af1 - Ødela alt|1.0|0|1
4842|Afrojack - Another Life|1.0|0|1
4842|Against All Logic - I Never Dream|1.0|0|1
4842|Agnes - Release Me|1.0|0|1
4842|Agnes Obel - September Song|1.0|0|1
4842|Aisha Devi - DNA ☤ ∞|1.0|0|1
4842|AJ Salvatore - Better (feat. Bri Tolani)|1.0|0|1
4842|AJMW - what.a.day|1.0|0|1
4842|AkaHendy - Time Stood Still|1.0|0|1
4842|Akdong Musician - DINOSAUR|1.0|0|1
4842|AKEMIE'S TAIKO - Walkthrough & Space Beats | Andrew Huang|1.0|0|1
4842|Akira Yamaoka - Silent Scream|1.0|0|1
4842|Al B. Sure! - Nite And Day|1.0|0|1
4842|Alaclair Ensemble - 0 à 120|1.0|0|1
4842|Alaclair Ensemble - 436 - Yéyé gospel edit|1.0|0|1
4842|Alaclair Ensemble - De partout|1.0|0|1
4842|Alaclair Ensemble - FLX|1.0|0|1
4842|Alaclair Ensemble - Incendie|1.0|0|1
4842|Alaclair Ensemble - Kikiridki|1.0|0|1
4842|Alaclair Ensemble - La famille|1.0|0|1
4842|Alaclair Ensemble - Paroisse|1.0|0|1
4842|Alaclair Ensemble - Pied sul gaz|1.0|0|1
4842|Alaclair Ensemble - Quand même clean|1.0|0|1
4842|Alaclair Ensemble - Refined Moment|1.0|0|1
4842|Alaclair Ensemble - Rien qui s'donne|1.0|0|1
4842|Alaclair Ensemble - Ripa|1.0|0|1
4842|Alan Walker - Faded|1.0|0|1
4842|Albin Lee Meldau - 6th Street|1.0|0|1
4842|ALEKESAM - Only Ones There|1.0|0|1
4842|Alessia Cara - Growing Pains - Acoustic|1.0|0|1
4842|Alessia Cara - I Guess That's Why They Call It The Blues|1.0|0|1
4842|Alessia Cara - Stone (feat. Sebastian Kole)|1.0|0|1
4842|Alex Cameron - Country Figs|1.0|0|1
4842|Alex Cameron - Runnin' Outta Luck|1.0|0|1
4842|Alex Cameron - Stranger's Kiss (Duet with Angel Olsen)|1.0|0|1
4842|Alex Lahey - Backpack|1.0|0|1
4842|Alex Lahey - Every Day's The Weekend|1.0|0|1
4842|Alex Lahey - I Want U|1.0|0|1
4842|Alex Lahey - Let's Call It A Day|1.0|0|1
4842|Alex Metric - Otic|1.0|0|1
4842|Alexandra Streliski - Plus tôt|1.0|0|1
4842|ali barter - Live With You|1.0|0|1
4842|Alice Merton - No Roots|1.0|0|1
4842|Alice Ripley - Who's Crazy / My Psychopharmacologist and I|1.0|0|1
4842|Alicia Keys - A Woman's Worth (Remix)|1.0|0|1
4842|Alicia Keys - Girlfriend (KrucialKeys Sista Girl mix)|1.0|0|1
4842|Alicia Keys - Hurt So Bad|1.0|0|1
4842|Alicia Keys - Lesson Learned (feat. John Mayer)|1.0|0|1
4842|Alicia Keys - So Simple|1.0|0|1
4842|Alicia Keys - Superwoman|1.0|0|1
4842|Alina Baraz - Make You Feel|1.0|0|1
4842|Alina Devecerski - Flytta på dej|1.0|0|1
4842|All Time Low - Come One, Come All|1.0|0|1
4842|All Time Low - Merry Christmas, Kiss My Ass|1.0|0|1
4842|All Time Low - Poppin' Champagne|1.0|0|1
4842|All Time Low - Shameless|1.0|0|1
4842|All Time Low - The Party Scene|1.0|0|1
4842|All Time Low - The Reckless and The Brave|1.0|0|1
4842|All Time Low - Therapy|1.0|0|1
4842|All Time Low - Weightless|1.0|0|1
4842|Allie X - Purge|1.0|0|1
4842|Allie X - That's So Us|1.0|0|1
4842|Alok & Liu - All I Want|1.0|0|1
4842|Alpha Wann - Stupéfiant et noir|1.0|0|1
4842|AlunaGeorge - Jealous|1.0|0|1
4842|AlunaGeorge - Not Above Love|1.0|0|1
4842|AlunaGeorge - Supernatural|1.0|0|1
4842|Amanda Aasa - Wrong Chemistry|1.0|0|1
4842|Amanda Alexander - Anytime|1.0|0|1
4842|Amaranthe - An Ordinary Abnormality|1.0|0|1
4842|Amaranthe - Danger Zone|1.0|0|1
4842|Amaranthe - Exhale|1.0|0|1
4842|Amaranthe - Over and Done|1.0|0|1
4842|Amaranthe - Skyline|1.0|0|1
4842|Amaranthe - Unreal|1.0|0|1
4842|Amber Mark - Love Me Right|1.0|0|1
4842|Amber Mark - Monsoon|1.0|0|1
4842|Ambient Solle - Reaching for Casterly|1.0|0|1
4842|Ambientalism - Water Clouds|1.0|0|1
4842|Amel Larrieux - For Real|1.0|0|1
4842|American Authors - Best Day Of My Life|1.0|0|1
4842|American Football - I'll See You When We're Both Not So Emotional|1.0|0|1
4842|Amii Stewart - Knock On Wood - Re-Recorded Version|1.0|0|1
4842|Amnesia Scanner - AS A.W.O.L|1.0|0|1
4842|Amnesia Scanner - AS Another Life|1.0|0|1
4842|Amnesia Scanner - AS Chain|1.0|0|1
4842|Amnesia Scanner - AS Chaos (feat. Pan Daijing)|1.0|0|1
4842|Amnesia Scanner - AS Daemon|1.0|0|1
4842|Amnesia Scanner - AS Faceless|1.0|0|1
4842|Amnesia Scanner - AS Rewild|1.0|0|1
4842|Amnesia Scanner - AS Securitaz|1.0|0|1
4842|Amnesia Scanner - AS Spectacult (feat. Oracle)|1.0|0|1
4842|Amnesia Scanner - AS Symmetribal|1.0|0|1
4842|Amnesia Scanner - AS Too Wrong|1.0|0|1
4842|Amnesia Scanner - AS Unlinear (feat. Pan Daijing)|1.0|0|1
4842|Amo Amo - Closer To You|1.0|0|1
4842|Amy Winehouse - Half Time|1.0|0|1
4842|Amy Winehouse - October Song|1.0|0|1
4842|Amy Winehouse - Valerie - Live At BBC Radio 1 Live Lounge, London / 2007|1.0|0|1
4842|Ana Olgica - Atoms|1.0|0|1
4842|Analysis - What Makes a Move Overpowered?|1.0|0|1
4842|Anamanaguchi - Poisonous Gas|1.0|0|1
4842|Anderson .Paak - 'Til It's Over|1.0|0|1
4842|Anderson .Paak - Am I Wrong (feat. ScHoolboy Q)|1.0|0|1
4842|Anderson .Paak - Come Down|1.0|0|1
4842|Anderson .Paak - Heart Don't Stand a Chance|1.0|0|1
4842|Anderson .Paak - Might Be|1.0|0|1
4842|Anderson .Paak - Miss Right|1.0|0|1
4842|Anderson .Paak - Put Me Thru|1.0|0|1
4842|Anderson .Paak - Room in Here (feat. The Game & Sonyae Elise)|1.0|0|1
4842|Anderson .Paak - The Bird|1.0|0|1
4842|Anderson .Paak - The City|1.0|0|1
4842|Anderson .Paak - The Season / Carry Me|1.0|0|1
4842|Anderson .Paak - Without You (feat. Rapsody)|1.0|0|1
4842|Anderson .Paak - Your Prime|1.0|0|1
4842|Andra Day - Burn|1.0|0|1
4842|Andrew Bird - Fake Palindromes|1.0|0|1
4842|Andy Kelso - Take What You Got|1.0|0|1
4842|Angèle - La Loi de Murphy|1.0|0|1
4842|Angélique Kidjo - Once in a Lifetime|1.0|0|1
4842|Animal Collective - #1|1.0|0|1
4842|Animal Collective - Chores|1.0|0|1
4842|Animal Collective - Cuckoo Cuckoo|1.0|0|1
4842|Animal Collective - Derek|1.0|0|1
4842|Animal Collective - Fireworks|1.0|0|1
4842|Animal Collective - FloriDada|1.0|0|1
4842|Animal Collective - Peacebone|1.0|0|1
4842|Animal Collective - Penny Dreadfuls|1.0|0|1
4842|Animal Collective - Unsolved Mysteries|1.0|0|1
4842|Animal Collective - Winter Wonder Land|1.0|0|1
4842|Anitta - Downtown|1.0|0|1
4842|Anitta - Medicina|1.0|0|1
4842|Anna Nalick - Breathe (2 AM)|1.0|0|1
4842|Anna von Hausswolff - The Mysterious Vanishing Of Electra|1.0|0|1
4842|Annabel Jones - IOU|1.0|0|1
4842|Annaleigh Ashford - Omigod You Guys|1.0|0|1
4842|Annaleigh Ashford - What You Want|1.0|0|1
4842|Anne-Marie - 2002 - Saweetie & Ms Banks Remix|1.0|0|1
4842|Anne-Marie - Cry|1.0|0|1
4842|Anne-Marie - Heavy|1.0|0|1
4842|Anne-Marie - Peak|1.0|0|1
4842|Anne-Marie - Perfect|1.0|0|1
4842|Anohni - Drone Bomb Me|1.0|0|1
4842|Ansel Elgort - All I Think About Is You|1.0|0|1
4842|Ansel Elgort - Thief|1.0|0|1
4842|Anthony Rapp - Rent|1.0|0|1
4842|AOA - Heart Attack|1.0|0|1
4842|AOA - Miniskirt|1.0|0|1
4842|Aphex Twin - Avril 14th|1.0|0|1
4842|April + VISTA - Touch|1.0|0|1
4842|arathbenedek - Ken Lee or Without you by Mariah Carey (ENGLISH SUBTITLES)|1.0|0|1
4842|Arcade Fire - Keep The Car Running|1.0|0|1
4842|Arcade Fire - The Suburbs|1.0|0|1
4842|Arcade Fire - Une année sans lumière|1.0|0|1
4842|Arcade Fire - Wake Up|1.0|0|1
4842|Arctic Monkeys - A Certain Romance|1.0|0|1
4842|Arctic Monkeys - Golden Trunks|1.0|0|1
4842|Arctic Monkeys - Tranquility Base Hotel & Casino|1.0|0|1
4842|Arden Forest - Aoi|1.0|0|1
4842|Aretha Franklin & George Michael - I Knew You Were Waiting (For Me)|1.0|0|1
4842|Aretha Franklin - I Say a Little Prayer|1.0|0|1
4842|Ariana Grande - Best Mistake (feat. Big Sean)|1.0|0|1
4842|Ariana Grande - December|1.0|0|1
4842|Ariana Grande - Everyday (feat. Future)|1.0|0|1
4842|Ariana Grande - I Don't Care|1.0|0|1
4842|Ariana Grande - Leave Me Lonely|1.0|0|1
4842|Ariana Grande - Not Just On Christmas|1.0|0|1
4842|Ariana Grande - Problem|1.0|0|1
4842|Ariana Grande - Santa Tell Me|1.0|0|1
4842|Ariana Grande - True Love|1.0|0|1
4842|Ariana Grande - Wit It This Christmas|1.0|0|1
4842|Arthur Russell - Love Is Overtaking Me|1.0|0|1
4842|As It Is - The Stigma (Boys Don't Cry)|1.0|0|1
4842|Aseul - Always with you|1.0|0|1
4842|Aseul - Blind Waltz|1.0|0|1
4842|Aseul - Elephants Mobile|1.0|0|1
4842|Aseul - Fill Me Up 구멍|1.0|0|1
4842|Aseul - Fisher|1.0|0|1
4842|Aseul - Give Me Five|1.0|0|1
4842|Aseul - Gong|1.0|0|1
4842|Aseul - I Am|1.0|0|1
4842|Aseul - Loveless|1.0|0|1
4842|Aseul - Nothings|1.0|0|1
4842|Aseul - Room|1.0|0|1
4842|Aseul - Sandcastles 모래성|1.0|0|1
4842|Aseul - SARAM|1.0|0|1
4842|Aseul - Seoul Girl|1.0|0|1
4842|Aseul - Summer Love|1.0|0|1
4842|Aseul - The Bedroom Demos|1.0|0|1
4842|Ash - Burn Baby Burn|1.0|0|1
4842|Ashlee Simpson - Little Miss Obsessive|1.0|0|1
4842|Ashlee Simpson - Murder|1.0|0|1
4842|Ashlee Simpson - Pieces Of Me|1.0|0|1
4842|ASM - Grasses|1.0|0|1
4842|AsTN - Weekend Friend|1.0|0|1
4842|Astrid - Jadikan Aku Yang Kedua|1.0|0|1
4842|Attack - Ooa hela natten|1.0|0|1
4842|Atwood - Hush (Like That) (feat. Peter Kuli)|1.0|0|1
4842|Au/Ra - Emoji|1.0|0|1
4842|Aubrie Sellers - Dreaming in The Day|1.0|0|1
4842|Aubrie Sellers - Humming Song|1.0|0|1
4842|Aubrie Sellers - Just To Be with You|1.0|0|1
4842|Aubrie Sellers - Light Of Day|1.0|0|1
4842|Aubrie Sellers - Losing Ground|1.0|0|1
4842|Aubrie Sellers - Magazines|1.0|0|1
4842|Aubrie Sellers - Paper Doll|1.0|0|1
4842|Aubrie Sellers - Sit Here and Cry|1.0|0|1
4842|Auburn - Perfect Two - Acoustic|1.0|0|1
4842|Audien - Hot Water|1.0|0|1
4842|August Wilhelmsson - Floating, Floating|1.0|0|1
4842|August Wilhelmsson - Leaping Ideas|1.0|0|1
4842|Augusta Holmès - Andromede|1.0|0|1
4842|Aurelleah & Kadenza - Firelight (feat. PegasYs)|1.0|0|1
4842|Austin Basham - Sounds Like Help|1.0|0|1
4842|Austyn Johnson - A Million Dreams (Reprise)|1.0|0|1
4842|Autechre - Dael|1.0|0|1
4842|Autre Ne Veut - Play by Play|1.0|0|1
4842|Avantdale Bowling Club - Home|1.0|0|1
4842|Avantdale Bowling Club - Quincy's March|1.0|0|1
4842|Ave Air - Paper Thin Reality|1.0|0|1
4842|Ave Air - Soft Upon Your Face|1.0|0|1
