Rank|Song|Total Points|Number Ones|Total Listeners
3921|Block B - Nillili Mambo|1.0|0|1
3921|Block B - 난리나|1.0|0|1
3921|Blonde - I Loved You|1.0|0|1
3921|Blondie - Call Me - Digitally Remastered 98|1.0|0|1
3921|Blood Orange - Augustine|1.0|0|1
3921|Bloodhound Gang - The Bad Touch|1.0|0|1
3921|Blue October - Home|1.0|0|1
3921|Bo Bruce performs 'Charlie Brown' - The Voice UK - Live Semi Finals - BBC One|1.0|0|1
3921|Bo Burnham - Words, Words, Words (Studio)|1.0|0|1
3921|Boa - Distance|1.0|0|1
3921|Bobby Charles - I Must Be In A Good Place Now|1.0|0|1
3921|Bobby V. - Slow Down - 12" Version|1.0|0|1
3921|Bobi Andonov - Apartment|1.0|0|1
3921|Bomba Estéreo - Mar (Lo Que Siento)|1.0|0|1
3921|Bombay Bicycle Club - Always Like This|1.0|0|1
3921|Bon Iver & St. Vincent - Rosyln|1.0|0|1
3921|Bon Iver - 29 #Strafford APTS|1.0|0|1
3921|Bon Iver - Beach Baby|1.0|0|1
3921|Bon Iver - Creature Fear|1.0|0|1
3921|Bon Iver - Re: Stacks|1.0|0|1
3921|Bon Iver - Team|1.0|0|1
3921|Bone Crusher - Never Scared - Club Mix|1.0|0|1
3921|Bone Thugs-N-Harmony - Tha Crossroads|1.0|0|1
3921|bonfires - Walls|1.0|0|1
3921|Bonnie Tyler - Total Ese of the Heart|1.0|0|1
3921|Borgore - Salad Dressing|1.0|0|1
3921|Born Cages - Caiti|1.0|0|1
3921|Born Without Bones - Fool|1.0|0|1
3921|Born Without Bones - Shy Away|1.0|0|1
3921|Born Without Bones - Takes Time|1.0|0|1
3921|Boy - Little Numbers|1.0|0|1
3921|boy pablo - Everytime|1.0|0|1
3921|Boys Like Girls - Crazy World|1.0|0|1
3921|Bradio - Flyers|1.0|0|1
3921|Branches - Somebody To Love|1.0|0|1
3921|Brand New - At the Bottom|1.0|0|1
3921|Brand New - Batter Up|1.0|0|1
3921|Brand New - Be Gone|1.0|0|1
3921|Brand New - Bought a Bride|1.0|0|1
3921|Brand New - Daisy|1.0|0|1
3921|Brand New - Gasoline|1.0|0|1
3921|Brand New - Guernica|1.0|0|1
3921|Brand New - Handcuffs|1.0|0|1
3921|Brand New - I Am a Nightmare|1.0|0|1
3921|Brand New - I Will Play My Game Beneath the Spin Light|1.0|0|1
3921|Brand New - In a Jar|1.0|0|1
3921|Brand New - Jaws Theme Swimming|1.0|0|1
3921|Brand New - Limousine|1.0|0|1
3921|Brand New - Luca|1.0|0|1
3921|Brand New - Me vs. Maradona vs. Elvis|1.0|0|1
3921|Brand New - Noro|1.0|0|1
3921|Brand New - Not the Sun|1.0|0|1
3921|Brand New - Same Logic/Teeth|1.0|0|1
3921|Brand New - Seventy Times 7|1.0|0|1
3921|Brand New - Sink|1.0|0|1
3921|Brand New - Soco Amaretto Lime|1.0|0|1
3921|Brand New - The Boy Who Blocked His Own Shot|1.0|0|1
3921|Brand New - Untitled|1.0|0|1
3921|Brand New - Vices|1.0|0|1
3921|Brand New - Welcome To Bangkok|1.0|0|1
3921|Brand New - You Stole|1.0|0|1
3921|Brand New - You Won't Know|1.0|0|1
3921|Brandon Flowers - Can't Deny My Love|1.0|0|1
3921|Brandy - I Wanna Be Down|1.0|0|1
3921|BRANKO - Let Me Go|1.0|0|1
3921|Brantley Gilbert - The Best of Me|1.0|0|1
3921|Bravestation - Actors|1.0|0|1
3921|Brent Faiyaz - Poison|1.0|0|1
3921|Brett Eldredge - Lose My Mind|1.0|0|1
3921|Brian Eno - An Ending (Ascent)|1.0|0|1
3921|Bridgit Mendler - Do You Miss Me At All|1.0|0|1
3921|Bridgit Mendler - Snap My Fingers|1.0|0|1
3921|Bright Eyes - First Day of My Life|1.0|0|1
3921|Bright Eyes - Waste of Paint|1.0|0|1
3921|Brigitte Bardot - Bonnie And Clyde|1.0|0|1
3921|Bring Me the Horizon - Oh No|1.0|0|1
3921|Britney Spears - (You Drive Me) Crazy|1.0|0|1
3921|Britney Spears - (You Drive Me) Crazy (The Stop Remix!) - Remastered|1.0|0|1
3921|Britney Spears - 3|1.0|0|1
3921|Britney Spears - Circus|1.0|0|1
3921|Britney Spears - Everybody|1.0|0|1
3921|Britney Spears - Get Back|1.0|0|1
3921|Britney Spears - Get Naked (I Got a Plan)|1.0|0|1
3921|Britney Spears - Heaven on Earth|1.0|0|1
3921|Britney Spears - Inside Out|1.0|0|1
3921|Britney Spears - Lucky|1.0|0|1
3921|Britney Spears - Ooh Ooh Baby|1.0|0|1
3921|Britney Spears - Selfish|1.0|0|1
3921|Britney Spears - Till the World Ends|1.0|0|1
3921|Britney Spears - Toy Soldier|1.0|0|1
3921|Britney Spears - Womanizer (Director's Cut)|1.0|0|1
3921|Broadside - Come & Go|1.0|0|1
3921|Broadway - Redeeming a Monster|1.0|0|1
3921|Broadway - You Bring The Thunder, I'll Bring The Lightning|1.0|0|1
3921|BROCKHAMPTON - SUNNY|1.0|0|1
3921|BROCKHAMPTON - SWIM|1.0|0|1
3921|BROCKHAMPTON - WASTE|1.0|0|1
3921|Broken Bells - The Remains of Rock & Roll|1.0|0|1
3921|Broken Social Scene - Anthems for a Seventeen Year Old Girl|1.0|0|1
3921|Broken Social Scene - Cause = Time|1.0|0|1
3921|Broken Social Scene - Hug of Thunder|1.0|0|1
3921|Bronski Beat - Heatwave|1.0|0|1
3921|Bronski Beat - I Feel Love|1.0|0|1
3921|Bronski Beat - Smalltown Boy|1.0|0|1
3921|BROODS - Taking You There - Live From Spotify London|1.0|0|1
3921|Brooke Candy - Changes|1.0|0|1
3921|Brothers Osborne - It Ain't My Fault|1.0|0|1
3921|Brown - POPLUV|1.0|0|1
3921|Bruce Cockburn - Lovers In A Dangerous Time|1.0|0|1
3921|Bruce Springsteen - Backstreets|1.0|0|1
3921|Bruce Springsteen - Born in the U.S.A.|1.0|0|1
3921|Bruce Springsteen - Factory|1.0|0|1
3921|Bruce Springsteen - Tenth Avenue Freeze-Out|1.0|0|1
3921|Bruno Mars - 24K Magic|1.0|0|1
3921|Bruno Mars - Count On Me - EP Version|1.0|0|1
3921|Bruno Mars - Grenade|1.0|0|1
3921|Bruno Mars - The Lazy Song|1.0|0|1
3921|Bruno Mars - Treasure|1.0|0|1
3921|Bryan Adams - Summer of '69|1.0|0|1
3921|Bryson Tiller - Don't|1.0|0|1
3921|Bryson Tiller - Exchange|1.0|0|1
3921|Bryson Tiller - Self-Made|1.0|0|1
3921|BRÅVES - A Toast|1.0|0|1
3921|BTOB - Red Lie|1.0|0|1
3921|BTS - 21st Century Girl|1.0|0|1
3921|BTS - Blood Sweat & Tears|1.0|0|1
3921|BTS - Spring Day|1.0|0|1
3921|BTS - 쩔어 DOPE|1.0|0|1
3921|BTS - 호르몬 전쟁 War of Hormone|1.0|0|1
3921|BTS - 흥탄소년단 Boyz with Fun|1.0|0|1
3921|Bubba Sparxxx - Ugly|1.0|0|1
3921|Buckcherry - Crazy Bitch|1.0|0|1
3921|Budapest Philharmonic Orchestra - The Fountains of Rome: The Fountains of Rome I. The Fountain of Valle Giulia at Dawn|1.0|0|1
3921|Budapest Philharmonic Orchestra - The Fountains of Rome: The Fountains of Rome II. The Triton Fountain in the Morning|1.0|0|1
3921|Budapest Philharmonic Orchestra - The Fountains of Rome: The Fountains of Rome III. The Trevi Fountain at Midday|1.0|0|1
3921|Budapest Philharmonic Orchestra - The Fountains of Rome: The Fountains of Rome IV. The Villa Medici Fountain at Sunset|1.0|0|1
3921|Budapest Philharmonic Orchestra - The Pines of Rome: The Pines of Rome I II. Pines by a Catacomb|1.0|0|1
3921|Budapest Philharmonic Orchestra - The Pines of Rome: The Pines of Rome I III. The Pines of the Janiculum|1.0|0|1
3921|Budapest Philharmonic Orchestra - The Pines of Rome: The Pines of Rome I IV. The Pines of the Appian Way|1.0|0|1
3921|Built To Spill - Fling|1.0|0|1
3921|Built To Spill - Kicked it in the Sun|1.0|0|1
3921|Built To Spill - Velvet Waltz|1.0|0|1
3921|Burial - Kindred|1.0|0|1
3921|Burial - Rival Dealer|1.0|0|1
3921|Bus Vipers - Palace|1.0|0|1
3921|Busta Rhymes - Put Your Hands Where My Eyes Could See - Explicit LP Version|1.0|0|1
3921|BØRNS - 10,000 Emerald Pools|1.0|0|1
3921|BØRNS - American Money|1.0|0|1
3921|BØRNS - Faded Heart|1.0|0|1
3921|BØRNS - Holy Ghost|1.0|0|1
3921|Bülow - Not A Love Song|1.0|0|1
3921|C418 - Flake|1.0|0|1
3921|Café Tacvba - Volver A Comenzar|1.0|0|1
3921|Cage the Elephant - Whole Wide World - Unpeeled|1.0|0|1
3921|Caifanes - La Célula Que Explota|1.0|0|1
3921|Cake - Frank Sinatra|1.0|0|1
3921|Callum Beattie - Man Behind The Sun|1.0|0|1
3921|Calvin Harris - Acceptable in the 80's|1.0|0|1
3921|Calvin Harris - Blame|1.0|0|1
3921|Calvin Harris - Flashback|1.0|0|1
3921|Calvin Harris - Open Wide|1.0|0|1
3921|Calvin Harris - Pray To God|1.0|0|1
3921|Calvin Harris - Stars Come Out|1.0|0|1
3921|Calvin Harris - Summer|1.0|0|1
3921|Calvin Harris - This Is What You Came For|1.0|0|1
3921|Calvin Harris - Under Control|1.0|0|1
3921|Calvin Harris - We Found Love|1.0|0|1
3921|Camellia - Welcome To The Cyphisonia|1.0|0|1
3921|CamelPhat - Cola - Radio Edit|1.0|0|1
3921|Camera Obscura - Lloyd, I'm Ready To Be Heartbroken|1.0|0|1
3921|Cameron J - Don't Say It|1.0|0|1
3921|Can - I'm So Green (2004 Remaster)|1.0|0|1
3921|Can - Paperhouse|1.0|0|1
3921|Can - Paperhouse (2011 Remastered)|1.0|0|1
3921|Can - Pinch (2004 Remaster)|1.0|0|1
3921|Can - Soul Desert|1.0|0|1
3921|Can - Soup (2004 Remaster)|1.0|0|1
3921|Can - Spoon (2004 Remaster)|1.0|0|1
3921|Can - Vitamin C|1.0|0|1
3921|Canaan Smith - This Night Back|1.0|0|1
3921|Captain Beefheart & His Magic Band - Dachau Blues|1.0|0|1
3921|Captain Beefheart & His Magic Band - Frownland|1.0|0|1
3921|Captain Beefheart & His Magic Band - The Dust Blows Forward 'n the Dust Blows Back|1.0|0|1
3921|Captain Beefheart & His Magic Band - Where there's woman|1.0|0|1
3921|Captain, We're Sinking - Brother|1.0|0|1
3921|Car Seat Headrest - America (Never Been)|1.0|0|1
3921|Car Seat Headrest - Drunk Drivers / Killer Whales|1.0|0|1
3921|Car Seat Headrest - Fill In The Blank|1.0|0|1
3921|Car Seat Headrest - Joe Goes To School|1.0|0|1
3921|Caravan Palace - LONE DIGGER|1.0|0|1
3921|Caribou - Bowls|1.0|0|1
3921|Caribou - She's the One|1.0|0|1
3921|Carl Orff - Orff: Carmina Burana: Introduction, Fortuna Imperatrix Mundi, No. 1 "O Fortuna" (Chorus)|1.0|0|1
3921|Carly Rae Jepsen - All That - The Knocks Remix|1.0|0|1
3921|Carly Rae Jepsen - Let It Snow|1.0|0|1
3921|Carly Rae Jepsen - Mittens|1.0|0|1
3921|Carly Rae Jepsen - Take a Picture|1.0|0|1
3921|Carly Rae Jepsen - Talk To Me|1.0|0|1
3921|Carly Rae Jepsen - This Kiss|1.0|0|1
3921|Carole King - It's Too Late|1.0|0|1
3921|Carolina Chocolate Drops - Hit 'Em Up Style|1.0|0|1
3921|Carrie Underwood - Cowboy Casanova|1.0|0|1
3921|Cashmere Cat - Adore|1.0|0|1
3921|Cashmere Cat - Trust Nobody|1.0|0|1
3921|Caspian - Hymn For the Greatest Generation|1.0|0|1
3921|Cat in the Hat - Nostalgia Critic|1.0|0|1
3921|Catfish and The Bottlemen - Tyrants|1.0|0|1
3921|Catherine et Liliane testent les soins pour seniors - Catherine et Liliane - CANAL+|1.0|0|1
3921|CCFX - The One To Wait|1.0|0|1
3921|Ceca - Metar Odavde|1.0|0|1
3921|Ceca - Tacno Je|1.0|0|1
3921|Ceza - Suspus|1.0|0|1
3921|Chance the Rapper - All Night (feat. Knox Fortune)|1.0|0|1
3921|Chance the Rapper - All We Got (feat. Kanye West & Chicago Children's Choir)|1.0|0|1
3921|Chance the Rapper - Everybody's Something (feat. Saba & BJ The Chicago Kid) (Prod. by DJ Ozone)|1.0|0|1
3921|Chance the Rapper - Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)|1.0|0|1
3921|Chance the Rapper - Juke Jam (feat. Justin Bieber & Towkio)|1.0|0|1
3921|Chance the Rapper - Same Drugs|1.0|0|1
3921|Chance the Rapper - Smoke Break (feat. Future)|1.0|0|1
3921|Chapterhouse - If You Want Me|1.0|0|1
3921|Charli XCX - After the Afterparty (feat. Lil Yachty)|1.0|0|1
3921|Charli XCX - Boom Clap|1.0|0|1
3921|Charli XCX - Cloud Aura (feat. Brook Candy)|1.0|0|1
3921|Charli XCX - Doing It (feat. Rita Ora) - Westfunk Remix|1.0|0|1
3921|Charli XCX - Emotional|1.0|0|1
3921|Charli XCX - Grins|1.0|0|1
3921|Charli XCX - ILY2|1.0|0|1
3921|Charli XCX - Lipgloss (feat. CupcaKke)|1.0|0|1
3921|Charli XCX - Set Me Free|1.0|0|1
3921|Charli XCX - Stay Away|1.0|0|1
3921|Charli XCX - White Roses|1.0|0|1
3921|Charly Bliss - Black Hole|1.0|0|1
3921|Charly Bliss - DQ|1.0|0|1
3921|Charly Bliss - Gatorade|1.0|0|1
3921|Charly Bliss - Glitter|1.0|0|1
3921|Charly Bliss - Julia|1.0|0|1
3921|Charly Bliss - Ruby|1.0|0|1
3921|Charly Bliss - Scare U|1.0|0|1
3921|Charly Bliss - Totalizer|1.0|0|1
3921|Charly Bliss - Westermarck|1.0|0|1
3921|Cheap Trick - I Want You To Want Me (Live)|1.0|0|1
3921|Cheap Trick - Surrender|1.0|0|1
3921|Cheat Codes - Stay With You|1.0|0|1
3921|Chelsea Wolfe - Carrion Flowers|1.0|0|1
3921|Chen - Everytime|1.0|0|1
3921|Cherish - Do It To It - (feat. Sean Paul of Youngbloodz)|1.0|0|1
3921|Chic - Good Times|1.0|0|1
3921|Chicano Batman - Friendship (Is A Small Boat In A Storm)|1.0|0|1
3921|Chiddy Bang - Ray Charles|1.0|0|1
3921|Chiddy Bang - The Good Life|1.0|0|1
3921|Chief Keef - Hate Being Sober - 50 Cent & Wiz Khalifa (Dotcom's Festival Trap Remix)|1.0|0|1
3921|Chief Keef - Love Sosa|1.0|0|1
3921|Childish Gambino - 3005|1.0|0|1
3921|Childish Gambino - 3005 (Edit)|1.0|0|1
3921|Childish Gambino - Freaks And Geeks|1.0|0|1
3921|Chlöe Howl - No Strings|1.0|0|1
3921|Chris Brown - Everybody Knows|1.0|0|1
3921|Chris Brown - With You|1.0|0|1
3921|Chris Cagle - Are You Ever Gonna Love Me|1.0|0|1
3921|Chris Isaak - Wicked Game|1.0|0|1
3921|Chris McClenney - Headlines|1.0|0|1
3921|Chris Wallace - Remember When (Push Rewind)|1.0|0|1
3921|Christina Aguilera - Beautiful|1.0|0|1
3921|Christina Aguilera - Keeps Gettin' Better|1.0|0|1
3921|Christina Perri - Arms|1.0|0|1
3921|Christine and the Queens - Here|1.0|0|1
3921|Christine and the Queens - Tilted|1.0|0|1
3921|chris††† - emptyness surrounding|1.0|0|1
3921|chris††† - esc|1.0|0|1
3921|chris††† - i am death|1.0|0|1
3921|chris††† - I Can't Remember His Voice|1.0|0|1
3921|chris††† - judas inside|1.0|0|1
3921|chris††† - lying To ourselves|1.0|0|1
3921|chris††† - no end|1.0|0|1
3921|chris††† - offline|1.0|0|1
3921|chris††† - trudging on emotionless|1.0|0|1
3921|chris††† - what feeling|1.0|0|1
3921|chris††† - ytp death|1.0|0|1
3921|Chromatics - Shadow|1.0|0|1
3921|Chromeo - Jealous (I Ain't With It)|1.0|0|1
3921|Chromeo - Old 45s|1.0|0|1
3921|CHVRCHES - Clearest Blue (Gryffin Remix) (Bonus Track)|1.0|0|1
3921|CHVRCHES - Empty Threat|1.0|0|1
3921|CHVRCHES - Leave a Trace|1.0|0|1
3921|CHVRCHES - Lungs|1.0|0|1
3921|CHVRCHES - Night Sky|1.0|0|1
3921|CHVRCHES - The Mother We Share|1.0|0|1
3921|CHVRCHES - We Sink|1.0|0|1
3921|Ciara - I Bet|1.0|0|1
3921|Circa Survive - Never Tell A Soul|1.0|0|1
3921|Citizen - As You Please|1.0|0|1
3921|Citizen - Control|1.0|0|1
3921|Citizen - Discrete Routine|1.0|0|1
3921|Citizen - Fever Days|1.0|0|1
3921|Citizen - I Forgive No One|1.0|0|1
3921|Citizen - Jet|1.0|0|1
3921|Citizen - Sleep|1.0|0|1
3921|Citizen - Speaking With a Ghost|1.0|0|1
3921|Citizen - The Summer|1.0|0|1
3921|Citizen - Ugly Luck|1.0|0|1
3921|Citizen - World|1.0|0|1
3921|Citizen - You Are a Star|1.0|0|1
3921|City Lights - Where We Started|1.0|0|1
3921|Clap! Clap! - Kuj Yato|1.0|0|1
3921|Clark Johnsen - I Am Africa|1.0|0|1
3921|Classic Jack - Graphic Violence|1.0|0|1
3921|Claude Debussy - Suite bergamasque: Clair de lune|1.0|0|1
3921|CLC - I Like It|1.0|0|1
3921|CLC - Mistake|1.0|0|1
3921|Clean Bandit - Symphony (feat. Zara Larsson)|1.0|0|1
3921|Clem Leek - You're So Very Far Away|1.0|0|1
3921|Clint Mansell - First Snow|1.0|0|1
3921|Clint Mansell - Together We Will Live Forever|1.0|0|1
3921|Closure in Moscow - A Night at the Spleen|1.0|0|1
3921|Closure in Moscow - Neoprene Byzantine|1.0|0|1
3921|Closure in Moscow - Sweet#hart|1.0|0|1
3921|Closure in Moscow - Vanguard|1.0|0|1
3921|Cloud Gavin - Masquerade|1.0|0|1
3921|Cloud Nothings - Stay Useless|1.0|0|1
3921|Clubroot - Faith In Her|1.0|0|1
3921|CNN anchor breaks down when guest uses n - word, Louis CK response|1.0|0|1
3921|Coasts - Tonight|1.0|0|1
3921|Coco Morier - Walking in Our Sleep|1.0|0|1
3921|Cocteau Twins - Aloysius|1.0|0|1
3921|Colbie Caillat - Bubbly|1.0|0|1
3921|Colbie Caillat - Bubbly - Acoustic Version|1.0|0|1
3921|Colbie Caillat - Fallin' for You|1.0|0|1
3921|Cold War Kids - Drive Desperate|1.0|0|1
3921|Cold War Kids - Hotel Anywhere|1.0|0|1
3921|Cold War Kids - So Tied Up - moreBishop|1.0|0|1
3921|Coldplay - A Hopeful Transmission|1.0|0|1
3921|Coldplay - A Rush of Blood To the Head|1.0|0|1
3921|Coldplay - Amsterdam|1.0|0|1
3921|Coldplay - Charlie Brown|1.0|0|1
3921|Coldplay - Green Eyes|1.0|0|1
3921|Coldplay - Paradise|1.0|0|1
3921|Coldplay - Politik|1.0|0|1
3921|Coldplay - Princess of China - Acoustic|1.0|0|1
3921|Coldplay - Square One|1.0|0|1
3921|Coldplay - Strawberry Swing|1.0|0|1
3921|Coldplay - The Scientist|1.0|0|1
3921|Coldplay - Up with the Birds|1.0|0|1
3921|Coldplay - Warning Sign|1.0|0|1
3921|Coldplay - Yes|1.0|0|1
3921|Cole King - Nothin Changed|1.0|0|1
3921|Colonia - Nevjera|1.0|0|1
3921|Com Truise - ...Of Your Fake Dimension|1.0|0|1
3921|Com Truise - Dryswch|1.0|0|1
3921|Com Truise - Ephemeron|1.0|0|1
3921|Com Truise - Isostasy|1.0|0|1
3921|Com Truise - Memory|1.0|0|1
3921|Com Truise - Propagation|1.0|0|1
3921|Com Truise - Ternary|1.0|0|1
3921|Com Truise - Usurper|1.0|0|1
3921|Com Truise - Vacuume|1.0|0|1
3921|Commodores - Brick House|1.0|0|1
3921|Common - I Used To Love H.E.R.|1.0|0|1
3921|Common - They Say|1.0|0|1
3921|Common Souls - Arizona|1.0|0|1
3921|Conchita Wurst - Rise Like a Phoenix|1.0|0|1
3921|Connan Mockasin - She Lives In My Lap|1.0|0|1
3921|Conor Maynard - Turn Around (feat. Ne-Yo) - (feat. Ne-Yo)|1.0|0|1
3921|Coolio - Gangsta's Paradise|1.0|0|1
3921|Corona - The Rhythm of the Night|1.0|0|1
3921|Cospe - ITEYBC|1.0|0|1
3921|Counterparts - A Memory Misread|1.0|0|1
3921|Counterparts - No Servant of Mine|1.0|0|1
3921|Counting Crows - Ghost Train|1.0|0|1
3921|Counting Crows - Mr. Jones|1.0|0|1
3921|Counting Crows - Raining In Baltimore|1.0|0|1
3921|Courtney Barnett - Blue Cheese|1.0|0|1
3921|Courtney Barnett - Continental Breakfast|1.0|0|1
3921|Courtney Barnett - Elevator Operator|1.0|0|1
3921|Courtney Barnett - Let It Go|1.0|0|1
3921|Courtney Barnett - On Script|1.0|0|1
3921|Courtney Barnett - Outta the Woodwork|1.0|0|1
3921|Courtney Barnett - Over Everything|1.0|0|1
3921|Courtney Barnett - Peepin' Tom|1.0|0|1
3921|Courts - Part of - Original|1.0|0|1
3921|Craig Armstrong - Armstrong: Opening|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Cold Showers|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Cold Showers - Commentary|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Flooded with Justice - Commentary|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Greg's Drinking Song|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - I'm Just a Girl in Love|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Let's Have Intercourse|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Ping Pong Girl|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Remember That We Suffered|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - Research Me Obsessively (feat. Brittany Snow)|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - The Buzzing From The Bathroom|1.0|0|1
3921|Crazy Ex-Girlfriend Cast - You Do/You Don't Want To Be Crazy|1.0|0|1
3921|CROOKS UK - A Few Peaceful Days|1.0|0|1
3921|Crown the Empire - Millennia|1.0|0|1
3921|Crystal Castles - Alice Practice|1.0|0|1
3921|Crystal Castles - Not in Love (feat. Robert Smith)|1.0|0|1
3921|Crystal Fighters - Yellow Sun|1.0|0|1
3921|Cubicolor - Machine Keys|1.0|0|1
3921|Cults - Bumper|1.0|0|1
3921|CupcakKe - 33rd|1.0|0|1
3921|CupcakKe - Author|1.0|0|1
3921|CupcakKe - Barcodes|1.0|0|1
3921|CupcakKe - Biggie Smalls|1.0|0|1
3921|CupcakKe - Civilized|1.0|0|1
3921|CupcakKe - Cumshot|1.0|0|1
3921|CupcakKe - Quick Thought|1.0|0|1
3921|CupcakKe - Toys "R" Us|1.0|0|1
3921|Curtis Harding - FACE YOUR FEAR|1.0|0|1
3921|Cutting Crew - (I Just) Died in Your Arms|1.0|0|1
3921|Céline Dion - Think Twice|1.0|0|1
3921|d.glover - We Ain't Them|1.0|0|1
3921|D.H.T. - Listen To Your Heart (featuring Edmee) - Edmee's Unplugged Vocal Edit|1.0|0|1
3921|D.R.A.M. - BROCCOLI (feat. Lil Yachty)|1.0|0|1
3921|D12 - Fight Music|1.0|0|1
3921|Daft Punk - Aerodynamic|1.0|0|1
3921|Daft Punk - Burnin'|1.0|0|1
3921|Daft Punk - Crescendolls|1.0|0|1
3921|Daft Punk - Digital Love|1.0|0|1
3921|Daft Punk - End of Line|1.0|0|1
3921|Daft Punk - Harder, Better, Faster, Stronger|1.0|0|1
3921|Daft Punk - High Life|1.0|0|1
3921|Daft Punk - Nightvision|1.0|0|1
3921|Daft Punk - One More Time|1.0|0|1
3921|Daft Punk - Rollin' & Scratchin'|1.0|0|1
3921|Daft Punk - The Game of Love|1.0|0|1
3921|Dakin Matthews - Take It from an Old Man|1.0|0|1
3921|Damien Jurado - Silver Timothy|1.0|0|1
3921|Dan Auerbach - CHERRYBOMB|1.0|0|1
3921|Dan Auerbach - KING OF A ONE HORSE TOWN|1.0|0|1
3921|Dan Auerbach - Livin' in Sin|1.0|0|1
3921|Dan Auerbach - MALIBU MAN|1.0|0|1
3921|Dan Auerbach - NEVER IN MY WILDEST DREAMS|1.0|0|1
3921|Dan Auerbach - Shine on Me|1.0|0|1
3921|Dan Auerbach - SHOW ME|1.0|0|1
3921|Dan Auerbach - STAND BY MY GIRL|1.0|0|1
3921|Dan Auerbach - UNDERTOW|1.0|0|1
3921|Dan Auerbach - WAITING ON A SONG|1.0|0|1
3921|Dan Auerbach - Whispered Words (Pretty Lies)|1.0|0|1
3921|Dan Black - Symphonies - Bonus Track|1.0|0|1
3921|Dan Croll - Can You Hear Me|1.0|0|1
3921|Dan Mason ダン·メイソン - I Need You Now|1.0|0|1
3921|Dance Gavin Dance - Blue Dream|1.0|0|1
3921|Dance Gavin Dance - Carl Barker|1.0|0|1
3921|Dance Gavin Dance - Here Comes The Winner|1.0|0|1
3921|Dance Gavin Dance - I'm Down With Brown Town|1.0|0|1
3921|Dance Gavin Dance - Inspire the Liars|1.0|0|1
3921|Dance Gavin Dance - Need Money|1.0|0|1
3921|Dance Gavin Dance - Pounce Bounce|1.0|0|1
3921|Dance Gavin Dance - Privilously Poncheezied|1.0|0|1
3921|Dance Gavin Dance - Strawberry Swisher pt. 3|1.0|0|1
3921|Dance Gavin Dance - The Cuddler|1.0|0|1
3921|Dance Gavin Dance - Thug City|1.0|0|1
3921|Dance Gavin Dance - Tidal Waves: Breakfast, Lunch And Dinner|1.0|0|1
3921|Dance Hall Crashers - Whiskey & Gin|1.0|0|1
3921|Dance With The Dead - The Poison (Reprise)|1.0|0|1
3921|Danger Incorporated - Atlanta Neighbourhood|1.0|0|1
3921|Danger Incorporated - Downtown|1.0|0|1
3921|Danger Incorporated - On My Block|1.0|0|1
3921|Daniel Caesar - Blessed|1.0|0|1
3921|Daniel Caesar - Freudian|1.0|0|1
3921|Daniel Caesar - Japanese Denim|1.0|0|1
3921|Daniel Caesar - Transform (feat. Charlotte Day Wilson)|1.0|0|1
3921|Daniel Caesar - We Find Love|1.0|0|1
3921|Daniel Shafran - Suite in Old Style, Pt. 2|1.0|0|1
3921|Daniel Skye - Stuck On You|1.0|0|1
3921|Dannic - Undone|1.0|0|1
3921|Dannii Minogue - Don't Wanna Lose This Groove (Promo Only)|1.0|0|1
3921|Danny Brown - 25 Bucks (feat. Purity Ring)|1.0|0|1
3921|Danny Brown - 30|1.0|0|1
3921|Danny Brown - Die Like a Rockstar|1.0|0|1
3921|Danny Brown - Dubstep (feat. Scrufizzer)|1.0|0|1
3921|Danny Brown - Kush Coma (feat. A$AP Rocky & Zelooperz)|1.0|0|1
3921|Danny Brown - Party All the Time|1.0|0|1
3921|Danny Brown - Pneumonia|1.0|0|1
3921|Danny Brown - Really Doe|1.0|0|1
3921|Danny Brown - Scrap or Die|1.0|0|1
3921|Danny Elfman - What's This?|1.0|0|1
3921|Danny L Harle - Ashes of Love|1.0|0|1
3921|Danzig - Mother|1.0|0|1
3921|Daphne & Celeste - Ooh Stick You|1.0|0|1
3921|Dara Bubamara - Kraj i tačka|1.0|0|1
3921|Dario Marianelli - Atonement|1.0|0|1
3921|Darkside - Sitra|1.0|0|1
3921|Daughter - Still|1.0|0|1
3921|Daughtry - Over You|1.0|0|1
3921|Daughtry - What About Now|1.0|0|1
3921|David Bowie - Ashes To Ashes|1.0|0|1
3921|David Bowie - Blackstar|1.0|0|1
3921|David Bowie - Cat People (Putting Out Fire) (1999 Remastered Version)|1.0|0|1
3921|David Bowie - China Girl - 1999 Remastered Version|1.0|0|1
3921|David Bowie - Girl Loves Me|1.0|0|1
3921|David Bowie - Rebel Rebel - 1999 Remastered Version|1.0|0|1
3921|David Bowie - Sound and Vision (1999 Remastered Version)|1.0|0|1
3921|David Guetta - Dangerous (feat. Sam Martin)|1.0|0|1
